Alpha,Energy,Energy2,TimeElapsed
0,11.467416260518744,156.30837158189263,232.1757644s
0.01,7.594985608617494,65.98046616413305,232.2621614s
0.02,8.16453681143296,80.94749990005225,232.3501823s
0.03,9.853240035475757,108.90714192671771,232.4323179s
0.04,8.010700652437588,67.88953431099543,232.5276694s
0.05,9.760533849171605,105.41614400148087,232.659136s
0.06,7.49389648025564,59.801580550481255,232.7970578s
0.07,6.919163302282985,48.51328647993732,232.9194291s
0.08,9.670766527740097,99.18439020492362,233.0255613s
0.09,6.474601872526365,43.90040585150696,233.1342111s
0.1,7.817730788538489,63.285585890963354,233.2887124s
0.11,8.028428804108668,68.28349226666553,233.4257944s
0.12,7.992348698150947,66.42672218285207,233.5620546s
0.13,8.806801313904762,77.53885771777547,233.6594836s
0.14,8.775070131994761,80.84665066078088,233.7477999s
0.15,9.563404868461403,92.95712747230435,233.8265784s
0.16,8.594911808986767,75.27752434064732,233.9069075s
0.17,6.93888959126897,48.76831204753818,233.9875068s
0.18,7.033338986982087,51.3419483094821,234.092684s
0.19,9.738460396346271,98.06756949153888,234.2343526s
0.2,10.03536647952455,102.47458945595787,234.3200027s
0.21,8.174003650944377,66.9873205835669,234.4028207s
0.22,8.75831140488719,76.79364755317329,234.4738404s
0.23,9.14168593008861,84.07336909334387,234.5600162s
0.24,9.860670404300501,97.67756494487556,234.6495136s
0.25,9.434780152333866,89.14422383316217,234.7290417s
0.26,9.062113170220703,81.89259753840258,234.8051533s
0.27,9.515267160217245,90.89966212003458,234.9562563s
0.28,8.966232730571832,80.73395590176628,235.0570435s
0.29,8.318875342201414,68.75932624253304,235.1279021s
0.3,8.68415432277915,75.01206533692095,235.2114111s
0.31,8.803853480125033,77.55182421064421,235.2921457s
0.32,8.710901569995096,75.80634788937117,235.3659029s
0.33,8.296686526686694,68.51742133214384,235.4884864s
0.34,8.73140032435645,76.31807902301082,235.6092504s
0.35,8.429672985330493,70.54541760248235,235.7189555s
0.36,9.511343071171321,90.05924051029771,235.8423417s
0.37,9.103140168572006,82.53855381962299,235.9669343s
0.38,9.114973968171311,82.59808980515544,236.0786538s
0.39,9.408751526606968,88.00254196171957,236.1540564s
0.4,9.187537091152919,83.81201355906906,236.2184522s
0.41,10.342555627379985,106.28677995155508,236.2875429s
0.42,9.66471400259162,92.76734118174879,236.3707249s
0.43,9.561080802966188,90.78078702274462,236.450581s
0.44,9.689977990581438,93.16727359342538,236.5238246s
0.45,9.627668300930862,91.97544589358884,236.5923496s
0.46,9.902449118182533,97.31824781192338,236.674818s
0.47,9.776934385555814,94.83177602654658,236.7501391s
0.48,9.867925805361432,96.6052467906584,236.825723s
0.49,9.993175796329238,99.07180198861111,236.911798s
0.5,10.079999927739502,100.7999985547902,236.995156s
0.51,10.195142445705617,103.116764076951,237.0809811s
0.52,10.225978221589628,103.74488873019523,237.1537385s
0.53,10.102757169724272,101.30521546157405,237.2216899s
0.54,10.413288065910237,107.60111939516673,237.2938839s
0.55,10.42174692671323,107.75735621345918,237.3773944s
0.56,10.184087479866811,102.9725078815074,237.4542498s
0.57,10.747068253275874,114.63500371085084,237.5339404s
0.58,10.16281521017443,102.49768538407244,237.6077791s
0.59,10.824988924525384,116.26694859457469,237.6960412s
0.6,10.42202888174863,107.86686216303153,237.7774991s
0.61,10.854027478229956,117.0056613153936,237.8419236s
0.62,10.836086850738065,116.71257001352623,237.9188417s
0.63,11.267338173841578,126.02483137670852,237.989515s
0.64,11.72871369532877,136.5121543647622,238.0622476s
0.65,10.749866131438313,114.78420851273036,238.1390893s
0.66,11.41421985617101,129.39814397292264,238.2160474s
0.67,11.504456493127977,131.39908753366362,238.2915948s
0.68,10.843697767642938,116.97049925973458,238.3680635s
0.69,10.689341722513044,113.92041619188794,238.5594871s
0.7,12.701672358830931,160.33352234720624,238.7803638s
0.71,11.946277534650088,141.97430793677427,238.9642316s
0.72,12.312705107898328,150.84088930575214,239.1262731s
0.73,12.213446086121703,148.3493007349667,239.2860357s
0.74,12.962298525177056,166.84713550340973,239.4400171s
0.75,12.712574664573184,160.5411236905164,239.5878273s
0.76,10.561875369380363,111.95579209752587,239.7365288s
0.77,11.468934907751414,131.17100573311822,239.9541816s
0.78,12.259797415829487,149.6213918911394,240.1859873s
0.79,12.73233231588352,161.27308219596267,240.3820675s
0.8,12.946766723972006,166.61118533856643,240.580302s
0.81,12.341238755970172,153.5368322317857,240.7900015s
0.82,13.328517817750233,177.76577266649358,241.0072944s
0.83,12.895660808534334,166.00411689430072,241.2262836s
0.84,10.43305246665091,110.19768408325054,241.4264437s
0.85,9.90787773412166,101.34007815629339,241.6303597s
0.86,14.092451768460917,197.26267999396757,241.8090925s
0.87,11.795876966248882,140.31640433388026,242.0114301s
0.88,11.295713690657182,128.11216292077793,242.1721336s
0.89,12.413844480043334,153.9469612131962,242.3859893s
