Alpha,Energy,Energy2,TimeElapsed
0,13.152393527375178,213.9562972120081,774.7411932s
0.01,11.371847864481081,142.4020889283485,774.8775988s
0.02,12.512003882404652,177.42855585428578,775.0158553s
0.03,16.70342558776727,322.97031671417204,775.1491483s
0.04,10.778686174861766,130.1775592528852,775.3130096s
0.05,11.469933944521387,140.603940199755,775.4673737s
0.06,14.254938956000807,210.56822751901151,775.5900271s
0.07,16.639745455846445,312.1489831344847,775.7211823s
0.08,14.29716081808142,212.80238929951935,775.8669915s
0.09,13.591339786252242,189.11935285269047,776.0225153s
0.1,16.117200269750377,274.32261433016845,776.1519469s
0.11,10.303097031281583,110.62805982274843,776.2879724s
0.12,14.174116075612442,217.1261221533898,776.4157813s
0.13,11.285668319445916,127.20382735520955,776.5502291s
0.14,15.9649529895377,276.8056346290149,776.6832592s
0.15,11.361411903237668,129.6446267132979,776.8125635s
0.16,13.27590878325256,180.382587505471,776.9571593s
0.17,12.584613978116998,162.16030997605424,777.078425s
0.18,14.455068146565802,213.52048363122924,777.21246s
0.19,10.749783420126308,115.58578812466769,777.3343648s
0.2,12.89161454585758,167.55650104870392,777.4630972s
0.21,11.901198658690245,142.56902003509424,777.5965716s
0.22,13.783019845338384,195.60940812354107,777.72169s
0.23,11.202528970600266,125.91328863839412,777.8591594s
0.24,12.643969010105591,163.43822954904815,777.9686306s
0.25,13.257585393157182,178.8142281395915,778.0794374s
0.26,13.58907354888707,183.9569178416797,778.2008075s
0.27,13.290720048786774,178.08946062500794,778.3148935s
0.28,12.400186777330353,154.11864445269495,778.4373304s
0.29,13.906073515975876,193.58102893816869,778.5495091s
0.3,13.043032217285417,170.04343509722221,778.6508233s
0.31,12.816881193622025,164.09561574422654,778.7620304s
0.32,13.92571272187795,193.27904023295287,778.8890873s
0.33,13.6067580333945,184.99521251859645,779.0143277s
0.34,14.180984385580734,200.87544962471725,779.141407s
0.35,13.335608408919937,177.4436467427657,779.2537851s
0.36,12.93170741157956,166.27270679702875,779.3694133s
0.37,13.626041388868124,184.31003122765125,779.4709243s
0.38,13.279688292634193,174.96553843192197,779.571955s
0.39,13.464980026638816,179.99472605934744,779.6733906s
0.4,14.376591983671387,205.29385477676672,779.8039766s
0.41,14.480799572452094,208.36506055437061,779.941583s
0.42,14.579788302191922,211.0506795856693,780.0551884s
0.43,13.749651171555366,187.56672154623635,780.186714s
0.44,14.655832308230071,213.1007889969604,780.3135641s
0.45,14.902078892574666,220.47486023391525,780.4426868s
0.46,14.722224098966265,215.04819212000783,780.5463904s
0.47,14.853456548907728,218.93128321704023,780.6509527s
0.48,15.114776305117903,226.64792591900698,780.7401269s
0.49,15.053534951806377,224.81559360300463,780.9154642s
0.5,15.119999953873567,226.79999861620698,781.0377706s
0.51,15.231272314496355,230.1512922065798,781.163703s
0.52,15.396003870272576,235.16064025648427,781.3091205s
0.53,15.438066376156645,236.47371237969747,781.4904875s
0.54,15.410930455434174,235.62705237964911,781.6681055s
0.55,16.053247866680966,255.66872957828633,781.8845112s
0.56,15.760570649135259,246.44753379484314,782.0128325s
0.57,16.07510736762002,256.4728088110191,782.1891402s
0.58,15.58375333412477,241.7280205545801,782.3376712s
0.59,16.039951148384603,255.4736730737856,782.487375s
0.6,16.412964715356996,267.28449540298834,782.6218842s
0.61,16.88225205915654,282.82346661427476,782.7677975s
0.62,16.5788060052188,272.96127439484405,782.8809041s
0.63,15.589755878034728,241.74180792631407,783.0457754s
0.64,16.85628307831091,282.18439449646297,783.2447077s
0.65,16.29380271353244,263.8218041178901,783.4535095s
0.66,17.04616689577138,288.8577587665235,783.6164502s
0.67,17.536343660626876,306.40822619680034,783.7762976s
0.68,16.771176182845153,280.9658939609309,783.9796556s
0.69,18.08214680656552,324.5485751452811,784.1078069s
0.7,16.375870429395096,267.44724628102756,784.2281944s
0.71,16.81314565935708,281.09904224199676,784.432198s
0.72,18.86157663474757,353.2982944963876,784.5869869s
0.73,17.44071010520311,302.8079440316119,784.7783626s
0.74,17.69106545220873,311.25286713527663,784.879617s
0.75,18.349956177103387,335.07449463792733,785.0059295s
0.76,17.96358285784908,320.4930797511471,785.1545281s
0.77,18.886523995490176,354.0926803572369,785.2844904s
0.78,18.64606453126681,345.44172441555867,785.4016689s
0.79,19.130681666703893,364.2914165171171,785.5288323s
0.8,19.055348711454965,365.70318165402364,785.6757731s
0.81,18.071180160705612,326.08709115146695,785.8331421s
0.82,17.297891157638958,297.8760433628385,785.9549405s
0.83,19.493857512208614,377.5721979737735,786.0803018s
0.84,18.39124722744408,338.0316797438218,786.2271589s
0.85,17.408752257792155,301.64162867081615,786.3523594s
0.86,20.57002096699512,421.0840065168786,786.4995632s
0.87,19.698668815014212,386.10646428722583,786.7090667s
0.88,17.4779146538395,309.2344015817414,786.9311454s
0.89,20.832103891458996,431.0148920699007,787.2051354s
