Alpha,Energy,Energy2,TimeElapsed
0,4.335373359939743,25.444265610057876,773.5302381s
0.01,7.825286228915765,84.96677887947244,773.5406739s
0.02,4.4680633123214335,24.575307789637492,773.5529031s
0.03,3.1812788155336733,14.916422703603915,773.5679768s
0.04,4.548270812412678,25.062489425696622,773.5793705s
0.05,4.204184135841936,22.361326430484052,773.5874796s
0.06,2.4079877294907903,9.00965860320631,773.6003285s
0.07,3.0047285981902037,12.214058425911249,773.6068925s
0.08,1.3728463633654493,2.5974943085300928,773.6218953s
0.09,1.9198597632902767,5.640898651967163,773.6385088s
0.1,4.22362362393738,25.642672009619517,773.6549483s
0.11,2.1167127006494835,5.819523936724746,773.6642734s
0.12,4.057885538458359,18.67729343316389,773.6768871s
0.13,4.55833616141305,25.43067761626269,773.6920603s
0.14,4.398463856519029,24.552571650792466,773.7028427s
0.15,1.4438716161986798,2.6059921597833346,773.7133745s
0.16,1.485851450860864,2.4391617947187507,773.7268915s
0.17,2.8689666185403127,9.729545988423924,773.7393169s
0.18,2.7572522242751125,8.782021217684,773.7469199s
0.19,3.099665236313756,12.809165456164884,773.7548107s
0.2,1.4002825081636665,2.264056348721919,773.768215s
0.21,2.0916189718219926,4.933905971514063,773.7819833s
0.22,1.7720961323419893,3.845912562985929,773.7889438s
0.23,3.8899398728689514,15.844917359341904,773.8002232s
0.24,1.550338298661583,2.635789420674639,773.82303s
0.25,1.7400518065080157,3.301657674068015,773.8340677s
0.26,1.4438406378624717,2.203875145740563,773.8512948s
0.27,2.4526279486621054,6.896051578543442,773.8766184s
0.28,1.7511022504723446,3.3109147593302617,773.885865s
0.29,1.3918100960594244,2.021146831404289,773.9024924s
0.3,1.9844755052153313,4.189904947860712,773.9181972s
0.31,2.0905230397115564,5.478130788325154,773.9344471s
0.32,1.5179624430247598,2.4995012123454754,773.942184s
0.33,1.4977839113984386,2.3443642458665157,773.9690123s
0.34,1.47589241563589,2.246452957691488,773.9761124s
0.35,1.4215288744955314,2.0752622985823135,773.9879587s
0.36,1.4926792193154765,2.3058806575796456,773.9964096s
0.37,1.6676434829748987,2.8459227305202597,774.0078517s
0.38,1.3704752929357549,1.8862087468661815,774.0147626s
0.39,1.618078558424198,2.720550424174614,774.0278809s
0.4,1.8104713472863518,3.3664282334139246,774.0387092s
0.41,1.387226540069091,1.922825218562877,774.0476253s
0.42,1.506380345075367,2.2671913628367695,774.0607215s
0.43,1.5647746706809995,2.460961766926764,774.0694166s
0.44,1.4851070740526322,2.204358735969443,774.0793787s
0.45,1.5114351899482739,2.2787360490926054,774.0910369s
0.46,1.5126523620235584,2.2758235512654883,774.1011947s
0.47,1.5525587209076703,2.4101221650223876,774.1120246s
0.48,1.511536133646433,2.2679401972138042,774.1214215s
0.49,1.512505393675387,2.27008238934562,774.1319307s
0.5,1.5119999998521718,2.267999999556516,774.1405094s
0.51,1.5177314044850925,2.2855022899319115,774.1477138s
0.52,1.4999232817083992,2.2332692306292508,774.1572706s
0.53,1.525336023283622,2.310721384513738,774.1638636s
0.54,1.4802620886741464,2.188382238724376,774.1766806s
0.55,1.518901175473147,2.30263951434491,774.1851889s
0.56,1.549293062704653,2.3906004407943042,774.1949606s
0.57,1.5246692527345957,2.3569905108993865,774.2045334s
0.58,1.5698618310506036,2.46398236608577,774.2166795s
0.59,1.5118775783843292,2.2905984419036973,774.2262492s
0.6,1.4782215026664438,2.2138625988728817,774.2363795s
0.61,1.6510989208425333,2.7270478600768016,774.2494938s
0.62,1.5763891094629643,2.4993567186218857,774.2589256s
0.63,1.5506736713458176,2.443444777576324,774.268728s
0.64,1.5999044822989377,2.5820492604556806,774.2779016s
0.65,1.5666376873157535,2.5280763556226558,774.2907839s
0.66,1.6145490459415928,2.635621952008482,774.3016104s
0.67,1.5585850459435466,2.5401508227572775,774.3107607s
0.68,1.3333857449312658,2.045689128950507,774.3177412s
0.69,1.3607058229414082,2.061895720701875,774.327406s
0.7,1.8249962087505727,3.350189899053296,774.3351727s
0.71,1.7358944426408602,3.0621961924611147,774.340968s
0.72,1.3120602645884314,2.2214435309911185,774.3536825s
0.73,1.2674622197725343,1.9338330761528641,774.3657083s
0.74,1.7497232877360076,3.233988027281503,774.3742622s
0.75,1.642009755290931,2.859187924275027,774.3843693s
0.76,1.9129988568158884,3.7084680099913117,774.3947745s
0.77,1.8490809708419809,3.5043143575150943,774.4037936s
0.78,1.8201629247389701,3.4603244771803183,774.4158772s
0.79,1.749974280118651,3.3256044362137374,774.4229775s
0.8,1.603593609960863,3.031617987261476,774.4347463s
0.81,1.7632894988274246,3.381749287362379,774.4409528s
0.82,1.806612452711997,3.4379795516208693,774.4522121s
0.83,1.6915568486894912,3.3588045019299884,774.4602466s
0.84,1.750409551766559,3.6142448787503305,774.4705104s
0.85,1.5368080612863455,3.3213947825988526,774.4814885s
0.86,2.058014919663616,4.399840367254609,774.4891922s
0.87,1.4290497349248419,2.75358390572088,774.4965942s
0.88,1.040913957496983,1.9664611494252315,774.5040271s
0.89,1.568962759443509,2.714627367167254,774.5095731s
