Alpha,Energy,Energy2,TimeElapsed
0,69.43646752800076,4821.423022767104,2.4741187s
0.01,346.80496299414875,120273.68235737289,2.4941551s
0.02,828.6703053670489,686694.474997118,2.510188s
0.03,1009.151377108245,1018386.5019194674,2.5247634s
0.04,1947.8599795296548,3794158.499853267,2.5338072s
0.05,1206.4616624886146,1455549.7430547918,2.5516339s
0.06,1321.0588077821928,1745196.3736189087,2.5680046s
0.07,1321.4861871218134,1746325.7427537483,2.5941772s
0.08,1430.4214490107556,2046105.5217900297,2.6089695s
0.09,1805.2858324642739,3259056.9368962264,2.622087s
0.1,1174.345900238481,1379088.2934069282,2.6408803s
0.11,1449.0262218567439,2099676.9916284294,2.6558079s
0.12,1247.6345572834466,1556591.988527862,2.6728173s
0.13,1248.137835349854,1557848.0560318192,2.6929408s
0.14,1235.3071690525576,1525983.8019126442,2.7062733s
0.15,1139.8710937517142,1299306.1103707291,2.7207228s
0.16,1057.5098557335505,1118327.0949735946,2.7419677s
0.17,1007.0639652965644,1014177.83019884,2.7579371s
0.18,905.0645249930618,819141.7944009166,2.7734875s
0.19,844.2166673839312,712701.781488831,2.783846s
0.2,788.5697621900074,621842.2698404049,2.7899828s
0.21,742.5844895369888,551431.7241009102,2.8015569s
0.22,711.0271294245846,505559.578777765,2.8143239s
0.23,645.1800455471855,416257.29117226833,2.8249452s
0.24,607.5748965057338,369147.25486395316,2.8397618s
0.25,573.4158083143896,328805.68922484474,2.8520322s
0.26,534.5242535924341,285716.1776785488,2.8631739s
0.27,492.459907688459,242516.76068052556,2.8768673s
0.28,458.89979220583024,210589.01928655416,2.8907572s
0.29,434.8662149444732,189108.62490013277,2.908745s
0.3,398.53108268787634,158827.02386837092,2.9230504s
0.31,380.5088706783996,144787.00066495105,2.9309356s
0.32,347.0591782990007,120450.07324157754,2.9526688s
0.33,323.46541056344483,104629.87183097794,2.9618379s
0.34,298.1911811981416,88917.9805443429,2.9747317s
0.35000000000000003,274.32804288234934,75255.87511166009,2.9888395s
0.36,250.8131604872239,62907.24147358994,3.0018168s
0.37,236.03886125799124,55714.34402396924,3.0116825s
0.38,217.9605902845846,47506.81891720456,3.0312213s
0.39,189.70581529539302,35988.296356889776,3.0380243s
0.4,171.23893991398035,29322.77454286377,3.0517509s
0.41000000000000003,150.4986841104398,22649.853918973946,3.0629285s
0.42,135.15598079207712,18267.139143868317,3.0775668s
0.43,116.8474373755258,13653.323621227424,3.0867673s
0.44,97.61467019543512,9528.62383736357,3.1011981s
0.45,80.33209121898362,6453.244879615106,3.1132264s
0.46,66.50311236638699,4422.663954416294,3.1271468s
0.47000000000000003,47.59597723178787,2265.3770486488693,3.1368327s
0.48,32.52880044872716,1058.1228586331124,3.1502537s
0.49,17.311951862027204,299.70367727314715,3.1679233s
0.5,1.5,2.25,3.1752933s
0.51,-13.546679185499169,183.51251695483643,3.1878781s
0.52,-28.229226760504645,796.8892434959915,3.2058653s
0.53,-44.420344693397666,1973.1670226802623,3.2232907s
0.54,-56.024280929145114,3138.720053627773,3.2348491s
0.55,-72.9243599850282,5317.9622792259825,3.2572019s
0.56,-82.96718136498188,6883.553183649797,3.2851634s
0.5700000000000001,-101.13823603369937,10228.942788008286,3.3091319s
0.58,-111.7443665943753,12486.803465578138,3.3324108s
0.59,-126.79782250783829,16077.687792729263,3.3548555s
0.6,-134.95575457616047,18213.05569322086,3.362824s
0.61,-151.04431608266145,22814.38542087894,3.3801054s
0.62,-169.8753133469326,28857.622084718532,3.4019908s
0.63,-183.12795285482687,33535.84711679969,3.4220955s
0.64,-193.20513722041372,37328.225048358894,3.4349972s
0.65,-196.6173460913563,38658.38078400818,3.4495486s
0.66,-220.02500579053148,48411.00317312341,3.4677311s
0.67,-225.12838328147546,50682.78895893092,3.4890355s
0.68,-232.51309733388777,54062.340431797966,3.5193301s
0.6900000000000001,-242.10429588598964,58614.49008645082,3.5378214s
0.7000000000000001,-261.991517168256,68639.55506812458,3.5520301s
0.71,-275.5189855807648,75910.7114154537,3.562233s
0.72,-279.11393878010085,77904.59082134189,3.5787497s
0.73,-303.8712829304036,92337.75658976939,3.5953039s
0.74,-297.8233443914567,88698.74446451223,3.6230631s
0.75,-327.6689741731081,107366.95663565698,3.6300408s
0.76,-328.66148423547753,108018.37121986704,3.6540749s
0.77,-355.6584163713323,126492.90913576397,3.6670314s
0.78,-360.8577248188244,130218.2975614184,3.6784665s
0.79,-362.0138367759452,131054.0180172407,3.6946752s
0.8,-382.3964758080972,146227.06471045266,3.7160497s
0.81,-381.0900048553272,145229.59180063332,3.7224235s
0.8200000000000001,-393.7202553963089,155015.63950933472,3.748273s
0.8300000000000001,-392.4915504545378,154049.61717820697,3.7672733s
0.84,-410.35039250993646,168387.4446330589,3.7814417s
0.85,-428.427387532962,183550.02638831877,3.7996836s
0.86,-440.44604150943604,193992.71548133186,3.8195425s
0.87,-440.01055954561,193609.29251164082,3.8707218s
0.88,-455.1928740927454,207200.55262481398,3.9397962s
0.89,-493.74341580847454,243782.56065422017,3.9971162s
0.9,-461.30475188213046,212802.07410903394,4.0201808s
