Alpha,Energy,Energy2,TimeElapsed
0,112.55699883662231,12669.077987107397,1.1883213s
0.01,91.40121861188346,8354.182763737312,1.1979543s
0.02,682.5437825724167,465866.01512826246,1.2181105s
0.03,1303.4720501805955,1699039.3856020048,1.2353335s
0.04,983.1888001836568,966660.2168065786,1.2450948s
0.05,823.0706749623613,677445.335982997,1.2579596s
0.06,1267.4240437502942,1606363.7066763476,1.2776721s
0.07,1675.2162735613713,2806349.5632048473,1.2849978s
0.08,1479.2923532298205,2188305.86632422,1.2963099s
0.09,1116.1852796021014,1245869.5784004214,1.303795s
0.1,1297.054342823671,1682349.968237745,1.3137264s
0.11,1617.2538867343078,2615510.1341572255,1.3284838s
0.12,1416.466894649736,2006378.4636386666,1.341975s
0.13,1097.7064568416372,1204959.465391821,1.3664265s
0.14,1261.3819885580506,1591084.521058662,1.3729525s
0.15,1134.5067201422416,1287105.4980479067,1.3792003s
0.16,1078.7307123330716,1163659.949730616,1.3926818s
0.17,985.5595199241412,971327.5673131037,1.4010021s
0.18,902.1585502991854,813890.0498779279,1.4122342s
0.19,841.7356088982544,708518.8352873152,1.4285439s
0.2,794.0551136514156,630523.5235159625,1.437161s
0.21,746.2510484173762,556890.6272640332,1.4427676s
0.22,687.4319156357874,472562.63863468834,1.4583869s
0.23,650.2284498923276,422797.0370493792,1.4674885s
0.24,599.7893534360277,359747.2684952081,1.4876269s
0.25,576.1109972367608,331903.88113713503,1.4962041s
0.26,529.3218773935956,280181.64988748066,1.504429s
0.27,490.8830238283325,240966.14308284727,1.5138499s
0.28,460.6574651193471,212205.30017018248,1.5276378s
0.29,442.4474803025207,195759.77282604945,1.5339462s
0.3,402.1527012932189,161726.79515743296,1.5460674s
0.31,374.0680157822983,139926.88043130576,1.5540478s
0.32,349.9541507713487,122467.90764209584,1.5700425s
0.33,329.0487877439588,108273.10471576887,1.5770105s
0.34,302.28868529941025,91378.44926004589,1.5901547s
0.35000000000000003,272.8151561016086,74428.10939874506,1.6067932s
0.36,256.6790423788567,65884.13079652692,1.6167497s
0.37,233.5743360344994,54556.97045395724,1.6315782s
0.38,208.15495809017062,43328.486577520685,1.6504249s
0.39,189.11816834889305,35765.68159964025,1.670347s
0.4,174.4759110455168,30441.84353516309,1.685216s
0.41000000000000003,151.6982754620018,23012.366778145373,1.6986443s
0.42,136.44397907354298,18616.959425421435,1.7106327s
0.43,118.92662055603695,14143.54107687959,1.7225728s
0.44,99.65060090547136,9930.242260821531,1.7398589s
0.45,81.27582989991765,6605.760525920348,1.7476704s
0.46,64.96401397895374,4220.323112257697,1.7580116s
0.47000000000000003,50.23271715601543,2523.325872876247,1.766948s
0.48,31.956483021995854,1021.2168071351093,1.7792314s
0.49,16.372779049592317,268.0678938067691,1.7880903s
0.5,1,1,1.7950436s
0.51,-13.960615410151371,194.89878263015595,1.8047584s
0.52,-28.920981875432716,836.4231926391077,1.8155494s
0.53,-43.78670762050422,1917.275764243522,1.8270166s
0.54,-58.34204607042402,3403.7943396834785,1.8372315s
0.55,-71.37346729998994,5094.171834422733,1.8539651s
0.56,-85.39705696104669,7292.657337608252,1.8739606s
0.5700000000000001,-98.59919619856085,9721.801491002296,1.8895385s
0.58,-115.34857221833037,13305.293112807378,1.8982118s
0.59,-125.56168837090635,15765.7375865526,1.9105983s
0.6,-135.85178454353195,18455.707363662226,1.9226585s
0.61,-152.3916103912187,23223.202917628998,1.9299708s
0.62,-164.97899284956682,27218.06808165742,1.9382956s
0.63,-173.62928479574722,30147.128538682697,1.9461637s
0.64,-188.94298640631067,35699.452112135295,1.9621951s
0.65,-200.4202205410188,40168.26480171062,1.9778812s
0.66,-208.8378305280529,43613.239459663746,1.9968314s
0.67,-228.8810488890752,52386.53454056323,2.0089891s
0.68,-232.3702059656248,53995.91262050689,2.0210282s
0.6900000000000001,-261.34237289280463,68299.83586924174,2.030897s
0.7000000000000001,-259.9696972012078,67584.24346288767,2.0405081s
0.71,-273.1669665483054,74620.19161320302,2.0522735s
0.72,-287.82966548177495,82845.91633135047,2.0684049s
0.73,-290.7361685317913,84527.51969254615,2.0777937s
0.74,-300.8970200277936,90539.01666160641,2.0985989s
0.75,-337.3549148129424,113808.33854844763,2.1106481s
0.76,-343.5783725562162,118046.0980883781,2.1164905s
0.77,-343.53996140866343,118019.70508466595,2.1347351s
0.78,-345.43380026280715,119324.51036400495,2.1588948s
0.79,-358.22797104925036,128327.27924206255,2.1768319s
0.8,-370.84782644941083,137528.11038225234,2.1999371s
0.81,-387.27945185254805,149985.37382721007,2.2064374s
0.8200000000000001,-393.04589620972945,154485.0765273094,2.2231211s
0.8300000000000001,-419.2331428173562,175756.4280365178,2.2455446s
0.84,-427.2211333317462,182517.89676526168,2.2591841s
0.85,-437.50494592920074,191410.57771251287,2.2677658s
0.86,-442.5439074543373,195845.11002495303,2.2799352s
0.87,-447.66389099775114,200402.9593032464,2.2943267s
0.88,-451.29004144467046,203662.70150713238,2.3093457s
0.89,-463.3653954457548,214707.48969660074,2.3237643s
0.9,-467.16641205424276,218244.45655163453,2.3380377s
