Alpha,Energy,Energy2,TimeElapsed
0,11.178842823212177,124.96652686608239,9.7808637s
0.01,10.284046910268021,105.76162085259323,12.5721449s
0.02,10.276315156133077,105.60265318817038,15.6742197s
0.03,12.506540194416385,156.41354763455263,19.1557958s
0.04,14.391198771699164,207.10660208655554,21.9979383s
0.05,17.100196874919405,292.4167331610034,25.6257981s
0.06,18.819316105033856,354.16665866118666,28.7803832s
0.07,16.490908230638137,271.95005427132867,32.0651213s
0.08,18.272345664899916,333.87861609758676,35.4540933s
0.09,19.11455225148594,365.3661077747862,38.724235s
0.1,19.528283378192242,381.3538516989794,42.2936003s
0.11,21.059602012716134,443.5068369339974,45.2514159s
0.12,20.965966352999033,439.57174511508754,48.251864s
0.13,21.00644104642157,441.270565436785,51.6750327s
0.14,23.755352617917303,564.3167780015905,54.318249s
0.15,23.22764194573815,539.5233503594143,57.0844639s
0.16,24.53901416574022,602.1632162263992,60.0161965s
0.17,25.02317639626394,626.1593569585407,62.8187763s
0.18,27.490486924063394,755.7268713221005,65.3577562s
0.19,27.26216764843464,743.2257848913564,67.8533261s
0.2,28.468796881279975,810.4723958675764,70.3652979s
0.21,29.66400849131431,879.9533997727674,73.132019s
0.22,30.287858544506477,917.354375212034,75.7387602s
0.23,31.54658710850714,995.1871581946289,78.5161579s
0.24,31.7049943072104,1005.2066640202438,81.172991s
0.25,32.110032734742916,1031.0542022262616,83.7348657s
0.26,33.52321486753313,1123.8059350547942,85.854734s
0.27,32.85464657528935,1079.4278015871723,87.5661537s
0.28,32.88238427063558,1081.2511953217424,89.5338061s
0.29,35.44124027886174,1256.081512504012,91.7341457s
0.3,34.917335287566154,1219.2203035843124,94.6584732s
0.31,34.84258298390542,1214.0055889903358,97.1078502s
0.32,38.28397263729059,1465.6625608928146,99.6629212s
0.33,37.75704345826706,1425.5943307094676,102.2072513s
0.34,38.453364553565386,1478.6612454893989,105.2463517s
0.35,39.05683683172144,1525.4365032997125,107.9412767s
0.36,40.890537209314004,1672.036033266293,110.3394072s
0.37,40.99450806217309,1680.5496912595745,113.9072906s
0.38,41.59887980410983,1730.4668009567765,116.3611822s
0.39,42.43142560091031,1800.4258785255868,118.5756902s
0.4,42.48102514998976,1804.6374977940627,121.216553s
0.41,43.35098709687572,1879.308082273485,123.8938578s
0.42,44.30534544754802,1962.963635226564,126.148104s
0.43,45.121926593029904,2035.9882594667793,128.717961s
0.44,45.47207133691704,2067.709271669672,131.1172702s
0.45,46.810156216284966,2191.190724993002,133.6722044s
0.46,47.21855458670582,2229.5918972577174,136.2978974s
0.47,47.851190698145416,2289.7364512302784,138.9679748s
0.48,48.55604146143342,2357.6891624044415,141.1915346s
0.49,49.34483343133218,2434.912586365918,143.1427137s
0.5,50,2500,145.424014s
0.51,50.69353577670259,2569.834569543825,147.3144212s
0.52,51.42337995499011,2644.3640059952786,149.4449437s
0.53,52.04621012782458,2708.80798866967,151.6876015s
0.54,52.57326900987915,2763.948614385119,154.1944154s
0.55,53.31908728710212,2842.925069129615,156.6170786s
0.56,53.955281764166216,2911.1724302505672,158.8979349s
0.57,54.89890745878419,3013.89004016815,161.2620289s
0.58,55.011208502823365,3026.2330609411056,163.5377619s
0.59,56.47539769531514,3189.4705448440063,165.8275955s
0.6,56.578648847192106,3201.143505373873,168.2046438s
0.61,57.08538422327946,3258.7410919194435,170.7282572s
0.62,58.16826212737826,3383.5467189193882,172.8302844s
0.63,57.91185573528603,3353.7830347045815,175.0318952s
0.64,59.100296787257534,3492.845080341923,177.3374297s
0.65,59.373661450631474,3525.231674054202,179.5000254s
0.66,60.305056039622556,3636.699783942017,181.7028465s
0.67,61.766751451848556,3815.1315849144357,184.1592475s
0.68,61.331172862504,3761.512764690347,186.7490256s
0.69,62.35217546167564,3887.7937848035863,189.1046625s
0.7,64.17154669440175,4117.9874051517845,191.4550176s
0.71,63.85082601256946,4076.927982487417,193.6472098s
0.72,64.33222446849308,4138.63510506458,195.9369271s
0.73,64.30571669402238,4135.225199531868,198.2764374s
0.74,64.88547654583972,4210.1250665807165,200.4314844s
0.75,67.01546847409031,4491.073014801793,202.8019276s
0.76,64.1002920389532,4108.8474394790865,204.8359784s
0.77,67.2794315765571,4526.521913264629,207.1870417s
0.78,69.5071858808833,4831.248889079662,209.4990094s
0.79,70.0929146853318,4913.016689085203,211.6352652s
0.8,70.23228737228018,4932.574189542546,214.0356488s
0.81,71.1461175952244,5061.770048873498,216.1977899s
0.82,69.22762272446224,4792.46374808048,218.3014705s
0.83,73.09046628766025,5342.216262147599,220.1798811s
0.84,73.89931515883556,5461.108780944904,221.7718706s
0.85,71.0618609679167,5049.788084223523,223.2809316s
0.86,76.36189318274089,5831.138730452329,224.7391454s
0.87,72.12225532808242,5201.619713609112,226.7709431s
0.88,73.74457722433038,5438.262669995228,229.0103391s
0.89,75.91215956852983,5762.655970357935,231.1972841s
