Alpha,Energy,Energy2,TimeElapsed
0,4.4473572880779235,24.062527059632746,198.4278605s
0.01,4.4047278143645014,46.7218182556379,198.4360789s
0.02,4.807911333281922,29.853235696257382,198.4523337s
0.03,11.019827344949054,171.9336685165802,198.464978s
0.04,1.642256506574646,5.757958619015351,198.4767586s
0.05,1.8207263691993192,4.767973491013464,198.4865247s
0.06,2.5607925736308306,9.479985579455713,198.4971425s
0.07,5.5521504047110195,38.28859171535998,198.5090871s
0.08,10.027659489454448,119.26632496599086,198.5165285s
0.09,1.3542475400852705,2.798759781639644,198.5257817s
0.1,1.4747895875089612,2.597052822272048,198.5347019s
0.11,1.8309752412121123,5.381908008177359,198.5405335s
0.12,2.3814745169861027,7.3990789357995865,198.5513333s
0.13,1.8827263592269703,5.625452463800081,198.5641019s
0.14,0.8624903587496947,0.972145583242777,198.5713642s
0.15,2.4962762352744226,7.954354967626721,198.5768789s
0.16,1.5275105337705173,2.6845466414257664,198.5910766s
0.17,1.7306022649592783,3.5905300007895438,198.5970547s
0.18,1.2306692077893688,1.9715644806120223,198.6094824s
0.19,1.4722958944696898,2.6580843329046147,198.6196266s
0.2,1.528194905798416,3.0977072805839234,198.6288108s
0.21,1.6235890001292237,3.2548218230701624,198.6427614s
0.22,1.3304740957516556,2.164209337668445,198.6488634s
0.23,1.194314899819158,1.9178549793114028,198.6577862s
0.24,1.2155165187152799,1.748995120426481,198.6684885s
0.25,1.760546018279908,3.595214428292884,198.6813684s
0.26,1.1624160005826196,1.6320142180418036,198.692758s
0.27,0.8637322002584856,0.8676695656679811,198.7071524s
0.28,0.8767504347063113,0.8823146684538775,198.7154985s
0.29,1.182955329542116,1.5447855250554408,198.7286245s
0.3,1.0972823181629543,1.3800554110669965,198.7398164s
0.31,1.0865350608951618,1.297367141468587,198.7563993s
0.32,1.031271577727828,1.1882012059750608,198.7691343s
0.33,0.8996399621122455,0.8356672958659886,198.7828689s
0.34,1.2159820121179934,1.837272512381246,198.7930964s
0.35,1.0329878869931046,1.136752391295647,198.7994376s
0.36,0.9793469429364822,1.0029182204154676,198.8069051s
0.37,1.4366955926099445,2.4934132461870866,198.8120957s
0.38,0.9203174505819184,0.8619983894671595,198.8225865s
0.39,1.0803762466369153,1.2078554968754776,198.8277623s
0.4,1.2078509429731137,1.5421133945996393,198.8335912s
0.41,1.1098517181670713,1.2994396691645649,198.8446254s
0.42,1.0947125721090083,1.2154918607948992,198.8533681s
0.43,1.0118174726666624,1.033477159245922,198.8629142s
0.44,0.9659315236386082,0.9310351243682794,198.8716726s
0.45,1.0228640763098926,1.0437281191578158,198.8958792s
0.46,1.0252024035177052,1.0476887581786485,198.9121685s
0.47,1.0330404403284534,1.064325698806871,198.9264627s
0.48,1.0062905544888823,1.0054918780570807,198.9352331s
0.49,1.002343217588444,0.9969814022081774,198.9452858s
0.5,1.008000001086269,1.0080000021725377,198.9522216s
0.51,1.009944186609739,1.012220131184484,198.9696692s
0.52,1.0177263161596133,1.0283520894521105,198.9758285s
0.53,0.891847971978804,0.8124556791508304,198.9807483s
0.54,1.0386289117372676,1.0721297581914493,199.0101561s
0.55,1.0256704973061475,1.047489023820574,199.0213154s
0.56,1.066758933666476,1.1325050245407926,199.0291412s
0.57,1.01537566514927,1.0328945199479262,199.0383664s
0.58,0.9048533445579704,0.8979459047096673,199.0539692s
0.59,1.0478082651097522,1.09670147370282,199.0684113s
0.6,1.005517976926905,1.044516424085467,199.0814807s
0.61,1.0402328375271959,1.094379110620054,199.0936422s
0.62,1.0610098365996292,1.1490455449693897,199.0990465s
0.63,1.062105180648758,1.1541108752080143,199.1199985s
0.64,1.047612907289373,1.1400367533020748,199.1273789s
0.65,1.0527013566371164,1.1322838635984724,199.1394907s
0.66,1.0279397490683182,1.1140063088682197,199.1495856s
0.67,0.9008183497756711,0.9662721492665298,199.1581967s
0.68,1.0746243881995492,1.2149718825949214,199.1711924s
0.69,1.096882310103787,1.2552272596737792,199.1803775s
0.7,1.0105991320997083,1.141869039570001,199.19012s
0.71,0.9357103764819668,1.0368155456954227,199.2055224s
0.72,1.1540332024746338,1.4024830513426025,199.2194998s
0.73,1.1187974544994321,1.397404736458671,199.24055s
0.74,0.4272652646798858,0.6004164100260272,199.2521592s
0.75,1.1081775306976458,1.3561190498308568,199.2607303s
0.76,1.1427582939537664,1.396227183609674,199.2781172s
0.77,1.0279515823547622,1.3397488620117504,199.2901867s
0.78,1.2321580280344042,1.6418213852761294,199.2984842s
0.79,1.1438448242326849,1.5690565131220626,199.3076428s
0.8,1.1748604062551689,1.5679962091521964,199.3194702s
0.81,1.0809064279686091,1.403254877602396,199.3277849s
0.82,0.7202945697015788,1.056386003903923,199.3356618s
0.83,1.2796401644767288,1.7249715909220318,199.342045s
0.84,0.8513592670593322,1.063926096475566,199.3492649s
0.85,1.2445892311245061,1.7872549381829896,199.3617975s
0.86,1.3164374702900707,1.8115624250363795,199.3700322s
0.87,1.2628060062114101,1.7708740955772386,199.3774513s
0.88,0.9872096862732869,1.2935756349904397,199.3859418s
0.89,1.32340780425868,1.8781702338847708,199.3950944s
