Alpha,Energy,Energy2,TimeElapsed
0,38.799862708221944,1505.4293461768718,1.110785s
0.01,588.1008616130404,345862.62343000044,1.1324628s
0.02,119.95270560859636,14388.651582822586,1.1599743s
0.03,754.6648850128752,569519.0886714961,1.1841678s
0.04,1177.907278935867,1387465.5577700983,1.1913055s
0.05,1295.4412451018213,1678168.0195109572,1.2060403s
0.06,629.4244891649491,396175.18756055715,1.2211103s
0.07,1162.6371329755082,1351725.1029735093,1.2349478s
0.08,1403.8448621525313,1970780.3969920597,1.2447141s
0.09,1493.50110774738,2230545.558842651,1.2563379s
0.1,1439.1223244829027,2071073.0648250731,1.2640824s
0.11,1038.1773422432643,1077812.193947288,1.2757752s
0.12,1491.6896535554054,2225138.022524245,1.2832542s
0.13,1173.441854166138,1376965.7851088638,1.2983278s
0.14,1255.6558304488965,1576671.564540308,1.3115591s
0.15,1140.1248153118963,1299884.5944899856,1.3205671s
0.16,929.0561267197772,863145.2865955548,1.3358032s
0.17,980.7139245661225,961799.8018378862,1.3561006s
0.18,906.360547295069,821489.4416930169,1.3716227s
0.19,862.0114389382295,743063.7208603569,1.3868351s
0.2,788.3776887987814,621539.3801957081,1.3935593s
0.21,731.5220516814671,535124.5120962631,1.4152032s
0.22,690.5461108841387,476853.93125720916,1.4286781s
0.23,651.2705140309364,424153.2824461201,1.4353147s
0.24,598.7564445207843,358509.279855171,1.4440243s
0.25,559.7357981539858,313304.1637350795,1.4589206s
0.26,530.1611583089436,281070.8537794808,1.470856s
0.27,503.6385644906111,253651.80364216343,1.4852801s
0.28,468.5625804941366,219550.89183932426,1.4915961s
0.29,431.20098126814753,185934.2862466133,1.5119672s
0.3,403.080641138678,162474.00326076773,1.528475s
0.31,376.4833193576751,141739.6897545732,1.5397346s
0.32,354.0961966022203,125384.11644815824,1.5498499s
0.33,329.1576888671839,108344.78414038583,1.5644692s
0.34,300.65843706478285,90395.495778238,1.5818774s
0.35000000000000003,279.6531515279111,78205.88515949281,1.5942337s
0.36,258.44271754830197,66792.63825375139,1.6123627s
0.37,238.61745472959532,56938.28970163047,1.6252645s
0.38,210.3333660080916,44240.12485629382,1.6471461s
0.39,189.70254827118544,35987.05682058144,1.6631s
0.4,170.32498615059944,29010.600907201893,1.6762894s
0.41000000000000003,151.19380325324397,22859.566142180647,1.6837424s
0.42,131.6795530065344,17339.504680000704,1.7002233s
0.43,120.85369269604124,14605.61503826917,1.7139072s
0.44,99.28653566337881,9857.816164035394,1.7244542s
0.45,81.65164757224333,6666.991551261831,1.7425596s
0.46,65.72201909378161,4319.383793763394,1.7530214s
0.47000000000000003,47.448573670735314,2251.3671433871964,1.7599476s
0.48,32.5033887105304,1056.4702776678353,1.7757272s
0.49,16.955854376769437,287.50099764621126,1.7821969s
0.5,1,1,1.7993069s
0.51,-13.76296157011794,189.41911118054324,1.819264s
0.52,-29.143402400360817,849.3379034693565,1.833683s
0.53,-42.73055298244836,1825.9001581858263,1.8431961s
0.54,-61.2650638514902,3753.408048727171,1.8568614s
0.55,-71.79635426783473,5154.71648615243,1.8767287s
0.56,-87.2572726704839,7613.831633891176,1.8862543s
0.5700000000000001,-98.78302387982535,9758.085806842146,1.8966156s
0.58,-116.46151830786744,13563.285246573741,1.9032866s
0.59,-126.72222592488491,16058.522543357572,1.9107662s
0.6,-136.43928903692952,18615.679592902798,1.9289238s
0.61,-155.95471424367295,24321.872894825687,1.9433478s
0.62,-171.07510087086484,29266.69013797658,1.9587654s
0.63,-177.67196127120874,31567.3258219579,1.9912631s
0.64,-190.44803437183205,36270.45379609452,2.0068089s
0.65,-198.06416720960235,39229.41433243332,2.0168943s
0.66,-219.7602614554507,48294.572514968044,2.0262879s
0.67,-233.09402187313904,54332.823032995424,2.044962s
0.68,-236.84844366804606,56097.18526797559,2.059504s
0.6900000000000001,-259.8798385925022,67537.530506865,2.0790642s
0.7000000000000001,-257.643928866197,66380.39408160996,2.0919479s
0.71,-268.0994874170121,71877.33515326462,2.10139s
0.72,-277.0267577222505,76743.82449410249,2.1168604s
0.73,-292.931216194672,85808.69742128967,2.129632s
0.74,-300.63458304617984,90381.1525233504,2.1413976s
0.75,-316.6646918346082,100276.52705470739,2.1623229s
0.76,-322.49071264215604,104000.25974044566,2.1749756s
0.77,-350.5130168290022,122859.37496656837,2.1882317s
0.78,-345.4050581039267,119304.65416377698,2.2061431s
0.79,-357.6377793433068,127904.78121361182,2.2138564s
0.8,-365.6345708130076,133688.63937361227,2.2269164s
0.81,-397.2961503549277,157844.23108684534,2.2463522s
0.8200000000000001,-387.8694055661658,150442.67577425082,2.2561276s
0.8300000000000001,-420.83807686712413,177104.68694121946,2.2729661s
0.84,-426.27878149778536,181713.59955523664,2.2906081s
0.85,-451.46871536863813,203824.0009566084,2.3083081s
0.86,-441.01811525171223,194496.97798017252,2.3288803s
0.87,-456.8198050204577,208684.33425892898,2.34869s
0.88,-443.68505562804506,196856.42858766144,2.3685691s
0.89,-477.0515617182697,227578.19253784008,2.387455s
0.9,-468.89558372915917,219863.0684407089,2.4060483s
