Alpha,Energy,Energy2,TimeElapsed
0,25.446543426302878,664.7126968555074,627.1182796s
0.01,25.976957283591968,681.5997941070231,637.2810915s
0.02,27.874408221746073,786.2889987369533,647.4913762s
0.03,32.610966561265975,1075.9106733492522,657.5705214s
0.04,36.719166754680465,1353.0984208060313,667.2616572s
0.05,38.802087535173634,1521.9614811013469,677.0608331s
0.06,40.67312361360655,1659.2223171287062,687.1154849s
0.07,42.936644510484356,1848.021722816259,697.1868402s
0.08,43.45327574956728,1885.400731697137,707.1049579s
0.09,49.25067310416596,2430.877412432801,716.8346646s
0.1,48.84033177505787,2377.8111685013164,725.9099473s
0.11,57.05482595625511,3245.769343080683,736.030102s
0.12,56.71384212924544,3202.1293333334934,745.5362955s
0.13,60.37903565441585,3631.096218456461,754.9780022s
0.14,62.329856458338924,3877.3402941656063,764.5588273s
0.15,64.07317717557108,4081.875973393441,774.1332259s
0.16,68.07522316015672,4606.6990446057625,789.5303139s
0.17,69.65423690608907,4822.735301562735,801.0125161s
0.18,72.57592161385757,5230.828997888123,813.4707239s
0.19,77.27010814141178,5931.284336636643,824.0349774s
0.2,79.8072548450541,6329.146278425387,835.8684666s
0.21,79.98615213196999,6352.125156708641,848.8698807s
0.22,83.73806126259842,6965.651055018387,860.1600851s
0.23,86.37193619049957,7408.3323719529,871.1025237s
0.24,90.65387137945801,8158.098130298433,882.4793863s
0.25,91.20620119367258,8262.162602828234,894.4151474s
0.26,94.13836592165195,8797.595899395114,905.3675249s
0.27,97.32036705611199,9401.485664097792,921.4039881s
0.28,97.32596749029891,9399.35120592578,932.1966872s
0.29,102.4220395133327,10411.38327450886,942.618981s
0.3,104.22042648450255,10779.87007488914,953.9530642s
0.31,105.21174378596615,10987.184364503359,965.9100359s
0.32,109.01519540921926,11792.732010451085,978.1074335s
0.33,111.03520654889182,12234.04051245859,989.6732287s
0.34,112.74981534363309,12614.42770978615,1000.3616166s
0.35,116.74337506641872,13524.722035396217,1010.4877216s
0.36,118.5365210260529,13940.40139026288,1020.878921s
0.37,120.38409040454995,14378.53543883337,1030.1558986s
0.38,123.63749012322981,15166.93962162499,1040.1145896s
0.39,125.25967717835377,15565.932511989622,1055.7642606s
0.4,127.49745564747904,16127.309081796104,1069.207181s
0.41,130.10935206389382,16794.46323709646,1082.3392894s
0.42,132.49040930815286,17414.87472655865,1095.8521468s
0.43,134.57714703956333,17967.55923478008,1105.0803393s
0.44,136.8682241787683,18584.431271460886,1112.9091069s
0.45,139.65344206173876,19348.44334351625,1121.0847199s
0.46,142.0992367238783,20032.193642860722,1128.6372667s
0.47,144.1379559528379,20610.914528559962,1137.0426178s
0.48,146.56343161781146,21310.38650239871,1146.6678724s
0.49,148.91803956350077,22000.589516996028,1159.0031201s
0.5,151.19999742207074,22679.999226621592,1169.522094s
0.51,153.50997485545034,23378.295980675513,1180.3025139s
0.52,155.81354998140955,24085.208399322444,1193.4456519s
0.53,157.99408920734066,24764.082299681275,1205.2693323s
0.54,160.4685863225113,25545.903885108306,1218.0098927s
0.55,162.47159158128028,26187.723355655744,1229.3714952s
0.56,164.62510586426777,26886.61837762022,1241.4457973s
0.57,167.1115487704912,27705.047296758494,1252.4471704s
0.58,168.84612316987682,28283.045005343036,1263.3809163s
0.59,171.0622572502609,29031.00063017093,1271.7935326s
0.6,173.61253833291622,29902.454377760936,1282.7622504s
0.61,176.95248683597814,31064.21362105741,1292.4625909s
0.62,177.19434581705897,31150.183236621066,1304.3138596s
0.63,180.29679525784078,32250.143467414495,1314.2624868s
0.64,183.2839192053432,33327.25754026804,1322.157443s
0.65,185.22392198645164,34036.27245206868,1330.8583545s
0.66,185.8812541491662,34279.19197842416,1339.0163024s
0.67,188.58666377958812,35286.199519026544,1349.321017s
0.68,190.4536026595646,35985.90550758714,1357.4375937s
0.69,192.6787394063049,36832.46050084115,1365.8311442s
0.7,194.4572090070186,37516.043704328404,1374.087096s
0.71,198.68136624518172,39163.30199387614,1381.1640539s
0.72,200.4311027913985,39857.95595043577,1387.7071756s
0.73,201.9118562277734,40448.57950908453,1393.871907s
0.74,205.66997302377936,41965.81643893474,1399.106582s
0.75,206.44923365952363,42286.59342801092,1404.8131942s
0.76,209.76622297152602,43658.07503472903,1411.9510164s
0.77,210.69417061957805,44046.373282141365,1417.0278638s
0.78,213.00698852765586,45016.361547323184,1423.9418072s
0.79,216.21534537990536,46380.655611688395,1429.0593026s
0.8,214.89566700677315,45817.52501072212,1433.8883118s
0.81,216.43127824466978,46483.039996107036,1439.5387543s
0.82,216.95498515363283,46710.40001064439,1445.2091692s
0.83,224.10605217951723,49832.84784232913,1449.9169614s
0.84,225.34127342000704,50383.473662969904,1454.2734398s
0.85,229.16405052396766,52102.44455885952,1458.238s
0.86,225.596022640356,50498.916237914804,1461.6607289s
0.87,230.2848216286747,52612.32393532876,1465.8926924s
0.88,233.06895481530407,53900.43138643134,1470.4576571s
0.89,237.5732963568839,55999.34673909781,1474.4015075s
