StepSize,Alpha,Energy,Energy2
0.875,0.2,-29.75726638054036,885.494902442439
0.875,0.3,-44.80595438657135,2007.5735484915726
0.875,0.4,-59.919153586008015,3590.3049664635405
0.875,0.5,-75,5625
0.875,0.6,0,0
0.875,0.7,-105.32845922283192,11094.08432225604
0.875,0.8,-120.09572972225826,14422.984297522062
0.875,0.9,0,0
