Alpha,Energy,Energy2,TimeElapsed
0,7.04679179203562,49.657274560300586,1.2415284s
0.01,46.353600660403565,2148.6562941841657,1.2558097s
0.02,262.24379286242737,68771.80689487171,1.2670183s
0.03,1413.692124315149,1998525.4223506786,1.2752579s
0.04,450.3636474867155,202827.41497753852,1.2871244s
0.05,867.4970113387667,752551.0646816923,1.3074815s
0.06,846.676009471278,716860.2650142077,1.3277199s
0.07,571.5441065779814,326662.665764023,1.3357526s
0.08,906.6656456537164,822042.5930086705,1.3625112s
0.09,1630.641555920438,2658991.8838946265,1.3740823s
0.1,919.5440452141269,845561.2510887602,1.3872587s
0.11,1624.8589135539073,2640166.488955584,1.3941383s
0.12,1480.9537166158686,2193223.9107583547,1.4040276s
0.13,1355.3238144663978,1836902.6420597467,1.4153101s
0.14,1061.7942116480249,1127406.9478892507,1.4314354s
0.15,1160.9338392764032,1347767.3791770495,1.4480899s
0.16,1051.6307912430643,1105927.3210905136,1.4628756s
0.17,996.4450955953024,992902.8285359313,1.4706544s
0.18,912.6903088128036,833003.5998008107,1.4811892s
0.19,861.5385084136993,742248.6014797019,1.5139213s
0.2,792.4593448257868,627991.8132017154,1.5253275s
0.21,734.3198620885613,539225.6598577637,1.5313047s
0.22,691.6181202850922,478335.6243066843,1.5429499s
0.23,639.5468868593049,409020.2204914285,1.5579887s
0.24,602.7483559691088,363305.58062346355,1.5641687s
0.25,566.5011332589912,320923.53398372134,1.5800782s
0.26,539.274070402105,290816.52300805453,1.5907674s
0.27,509.0511252126717,259133.04808028718,1.599392s
0.28,468.6725594965776,219653.9680250731,1.6185649s
0.29,446.3108073874732,199193.3367908582,1.6249446s
0.3,399.1742929097271,159340.1161199806,1.6370856s
0.31,374.9005430164664,140550.41715404135,1.6466933s
0.32,357.1740982202102,127573.33643942038,1.6633223s
0.33,326.0439876930384,106304.68191077816,1.6719636s
0.34,298.4980421610408,89101.0811739745,1.6835946s
0.35000000000000003,279.9628740889127,78379.2108681244,1.703949s
0.36,252.39335337229392,63702.40482651163,1.7204706s
0.37,241.4454295785681,58295.89546437929,1.7290365s
0.38,219.66584951572312,48253.08544346432,1.7361411s
0.39,195.59795204148648,38258.558842823644,1.7501068s
0.4,171.26659452445182,29332.24640000299,1.7580487s
0.41000000000000003,150.43185860659858,22629.744083835667,1.7720459s
0.42,138.46308413704622,19172.025668742743,1.7819657s
0.43,114.45453819930748,13099.841314416735,1.7996644s
0.44,100.95601095803143,10192.116148558162,1.8195142s
0.45,79.73885264166178,6358.2846206086515,1.8361913s
0.46,64.29658735306829,4134.051145250741,1.8525655s
0.47000000000000003,47.476098064225404,2253.979887403947,1.8672268s
0.48,31.92717146850453,1019.3442779792896,1.8739295s
0.49,16.130015785555948,260.17740924228406,1.8878268s
0.5,1,1,1.8980574s
0.51,-14.057417605984243,197.61098974903578,1.9071737s
0.52,-30.118562559888087,907.1278106738924,1.9233664s
0.53,-43.151088531265096,1862.0164414330782,1.9363597s
0.54,-57.16335522122454,3267.649180147899,1.9490979s
0.55,-71.12921419272638,5059.365111674748,1.9651628s
0.56,-87.64424363083418,7681.5134416210185,1.981217s
0.5700000000000001,-99.99744492950816,9999.488992430017,1.9913219s
0.58,-113.25251156527244,12826.131375842167,2.0075339s
0.59,-126.01786323923783,15880.501855383249,2.025086s
0.6,-143.21186211611914,20509.63745076632,2.0333874s
0.61,-148.22802194776418,21971.546490546858,2.063923s
0.62,-162.16063776088131,26296.072439015767,2.0866673s
0.63,-177.97431839983474,31674.858009885756,2.0941561s
0.64,-191.9557743921347,36847.01932248412,2.108441s
0.65,-198.19749094917748,39282.24541854929,2.1241669s
0.66,-216.4500051513472,46850.604730018225,2.1298275s
0.67,-227.0356038389396,51545.16541051193,2.1488118s
0.68,-240.1155947003058,57655.49881828152,2.1739434s
0.6900000000000001,-252.13497665784678,63572.04645425294,2.1854005s
0.7000000000000001,-259.7890742262012,67490.36308730667,2.2007693s
0.71,-279.39670157767966,78062.51685248698,2.2163693s
0.72,-280.1709206815486,78495.74479554659,2.2239218s
0.73,-304.0274206720353,92432.67252049073,2.2439177s
0.74,-306.2950015004705,93816.62794417323,2.2500266s
0.75,-330.3392249786472,109124.0035594933,2.2709634s
0.76,-323.46926399747184,104632.36475106614,2.2793991s
0.77,-336.43624389386105,113189.34620540956,2.2975776s
0.78,-347.2789539888777,120602.67188360901,2.3124285s
0.79,-360.6129680162527,130041.71270149089,2.3208821s
0.8,-362.45805521957357,131375.84179355545,2.3408118s
0.81,-373.31979287317967,139367.66775087378,2.3546104s
0.8200000000000001,-404.0583028865978,163263.11213159762,2.3778247s
0.8300000000000001,-400.7199100826751,160576.4463366672,2.4041744s
0.84,-428.9754832784556,184019.96525398456,2.4114839s
0.85,-440.5713348073526,194103.1010539324,2.4322224s
0.86,-448.62846366463765,201267.4984100931,2.443348s
0.87,-463.04628320718433,214411.86039198795,2.4621708s
0.88,-453.70570043336403,205848.86260572946,2.4712745s
0.89,-465.1683677992267,216381.61040099664,2.4827816s
0.9,-467.532749809197,218586.8721441492,2.5033382s
