Alpha,Energy,Energy2,TimeElapsed
0,43.78957963569313,2169.036394276453,58.8131ms
0.01,76.18337961288587,6371.710685206936,68.852ms
0.02,201.76859405287775,47621.31778377576,75.3839ms
0.03,190.04380678458043,42956.301073472736,82.2744ms
0.04,263.24774182431565,103723.71996819544,98.5805ms
0.05,19.720031530043595,559.4015838728087,103.3859ms
0.06,12.741028816634854,530.9614855161768,111.221ms
0.07,397.2756169868431,208992.1133397957,120.5969ms
0.08,536.3611539854404,382219.81063657673,131.7874ms
0.09,703.8939885114759,578659.451480986,143.303ms
0.1,770.2299289544262,766181.4341287875,148.2398ms
0.11,626.31848614051,545447.7502066286,168.7608ms
0.12,750.7899681088095,665379.369533413,190.6889ms
0.13,549.1673057537074,390191.07487024093,196.0761ms
0.14,408.8096634288804,221119.16312516143,206.1094ms
0.15,555.8452506429011,379676.6620915413,217.7139ms
0.16,690.5180690921875,602842.48373951,224.166ms
0.17,618.1311943683853,484376.3559233852,233.8546ms
0.18,665.4615750350681,532088.0333573545,241.8404ms
0.19,716.1094806249307,574769.9669910325,252.0777ms
0.2,759.9087826404581,623117.7569578213,267.8419ms
0.21,822.3936357943074,699878.0713685241,275.589ms
0.22,717.5744827967102,538093.1906431849,288.1055ms
0.23,696.7863726111483,507582.7253240949,293.0053ms
0.24,528.4498783525671,321511.7963032908,314.0778ms
0.25,718.0297571787975,523582.43064820097,323.5724ms
0.26,635.614863822708,423157.2995687201,335.894ms
0.27,580.8961207513405,357917.2489209602,342.1497ms
0.28,536.6256221021947,310809.3836302764,349.2642ms
0.29,615.3550002044602,383407.90558157465,359.173ms
0.3,540.212572092002,304099.30541326717,368.7312ms
0.31,606.0310594620161,368042.94019390974,374.7495ms
0.32,589.0817057131502,349686.0191786642,385.0997ms
0.33,535.432405072415,294496.5431403889,390.0679ms
0.34,520.9932536705521,276125.2625742845,400.5303ms
0.35000000000000003,457.9901234587522,218923.82571468345,409.0355ms
0.36,521.9955970265236,272492.7240953686,421.0715ms
0.37,497.84616905169037,249506.67421548275,427.4305ms
0.38,477.64299069376113,229445.26802451463,433.6632ms
0.39,464.4276732421949,219300.27786894536,441.4059ms
0.4,423.64590847398546,186568.15459124921,449.2345ms
0.41000000000000003,438.558648587274,193899.77696256564,456.7139ms
0.42,452.6271332663163,204871.3217688836,464.3791ms
0.43,429.5354413889597,185237.55462948352,471.5914ms
0.44,419.8987081823181,177525.8076128656,483.2197ms
0.45,398.9788369982,164488.62892821882,491.6788ms
0.46,350.01294674602457,130156.35061311547,504.2846ms
0.47000000000000003,371.27152620934834,141008.67829115374,523.3294ms
0.48,383.5489141114865,147794.1157003374,532.7152ms
0.49,384.2961924147569,149206.23594722163,551.0649ms
0.5,374.5441636872243,140327.08147379177,557.8662ms
0.51,352.87785813379526,125955.33437721511,584.0352ms
0.52,365.06184124169386,133644.09962533347,593.3714ms
0.53,366.0409089904704,134615.01733245075,602.104ms
0.54,336.9478971221131,114235.69480365024,612.1563ms
0.55,338.709056096637,114756.5603651409,625.0516ms
0.56,337.752160004546,114076.52158773647,643.2522ms
0.5700000000000001,322.5271699448767,104739.83646445129,660.6929ms
0.58,334.21408373174955,111768.42371475341,669.113ms
0.59,313.47846272999357,98525.85524869597,679.5184ms
0.6,312.1827545987989,97497.86831190086,696.2962ms
0.61,319.77985526669966,102478.77530081656,701.8996ms
0.62,302.4952012729804,91503.34679318097,717.239ms
0.63,301.65649631936776,91021.77046877256,722.9618ms
0.64,292.1861587187862,85372.75134683977,731.8142ms
0.65,297.4455715520388,88473.8680359198,747.4771ms
0.66,290.294013524719,84270.61428828927,762.9974ms
0.67,267.65195492206277,72969.74135511568,770.1788ms
0.68,282.0059696474246,79536.71778678747,784.6829ms
0.6900000000000001,288.81378050483914,83413.39980949764,790.2883ms
0.7000000000000001,278.3811619052244,77496.0713037027,801.9925ms
0.71,279.55003195389236,78179.25596213937,812.7024ms
0.72,263.2518628706448,69301.54330486433,827.6049ms
0.73,269.06808510910923,72397.63442428292,840.713ms
0.74,260.21954277794424,67714.21044356209,847.8031ms
0.75,255.20837135610032,65131.31281023287,865.2877ms
0.76,265.2960037426964,70381.96960184468,871.6051ms
0.77,243.76855349027315,59423.10767074017,882.0876ms
0.78,240.21056147365096,57701.11384348671,890.2798ms
0.79,241.4078121790216,58290.08848930722,896.4361ms
0.8,234.787110069149,55124.987054622754,904.6964ms
0.81,238.25798481926233,56854.829694840555,912.7153ms
0.8200000000000001,231.03071629002176,53375.19186948061,925.9495ms
0.8300000000000001,236.3720095796535,55871.72691272407,933.1002ms
0.84,222.03587433928962,49299.9294936126,939.7938ms
0.85,229.51412967106705,52676.73571866722,949.3449ms
0.86,227.14549985454167,51595.07810416997,954.0936ms
0.87,214.06732138392792,45849.98521590263,969.218ms
0.88,219.86234347947067,48339.45008028455,977.7212ms
0.89,227.01052229745594,51533.777233763576,999.2484ms
0.9,212.57659526909882,45188.80885620203,1.009137s
