Alpha,Energy,Energy2,TimeElapsed
0,27.03597767093054,1601.8040095294443,1.1681456s
0.01,25.879887425803144,955.5748893331566,1.1840986s
0.02,588.1240677579377,423351.12880712165,1.1987504s
0.03,795.6897268636626,717363.2887662799,1.2087103s
0.04,235.8479548358297,91044.82616953287,1.2208495s
0.05,381.34098173833723,199335.59197468264,1.2344475s
0.06,473.8006013330311,297649.29026344325,1.2407325s
0.07,693.8394801005295,564939.1416244555,1.2524522s
0.08,600.0852744166615,419069.6405082813,1.2702732s
0.09,756.5390480495623,715966.0859988491,1.2805561s
0.1,702.4619813972137,574295.7466582647,1.2901731s
0.11,707.2674278611171,601933.2373453255,1.3045863s
0.12,879.3382884103293,915728.6234768338,1.3202509s
0.13,1000.5170199663243,1127887.8498002535,1.3277643s
0.14,963.5811106053947,1047007.6603882123,1.3446955s
0.15,769.7369457395343,686140.4565904543,1.3641678s
0.16,819.1284279466096,758986.8770452028,1.3728077s
0.17,708.5796410909577,585045.5029458092,1.3840772s
0.18,813.544718122864,722645.9036613075,1.3973749s
0.19,626.1906003690762,452812.0405664863,1.4099445s
0.2,675.5039520065319,528583.109527884,1.4198992s
0.21,735.9726491825054,581671.6557197653,1.4307191s
0.22,600.4501065601977,417791.30399449816,1.4430332s
0.23,710.054483529622,529115.6655915813,1.454977s
0.24,686.8093626080184,490652.01950356324,1.4632823s
0.25,612.7488520674809,397649.6698990272,1.4727356s
0.26,559.6675184085831,346509.526433528,1.4898863s
0.27,663.5573919960848,445457.79956935777,1.5078767s
0.28,498.9571122050782,283214.0855482623,1.5174813s
0.29,573.3902805562402,345747.9947729068,1.5297119s
0.3,591.312253019049,354855.57776901237,1.5502291s
0.31,531.1142040606746,293760.13629399356,1.5632842s
0.32,578.1397193347491,336677.5355044175,1.5724071s
0.33,547.566315094484,304013.9392482759,1.5884113s
0.34,533.2300701282185,286554.59011515445,1.6049615s
0.35000000000000003,521.5179820436288,275365.08919591975,1.6156983s
0.36,490.27114036852157,243897.19280903667,1.6250776s
0.37,506.0212234868602,256667.95298342034,1.6395597s
0.38,468.25672305875656,223456.200431318,1.6530311s
0.39,445.37268314295807,205372.1468039356,1.6595261s
0.4,413.1711786528522,180089.37509497197,1.6751008s
0.41000000000000003,451.3508611677039,204032.83787847654,1.6819149s
0.42,438.6557098344873,193638.87027908277,1.6892181s
0.43,410.05073688169176,171565.99508679227,1.7043394s
0.44,457.61405576551635,209410.6240341661,1.7199027s
0.45,423.7423896638626,180034.28340781087,1.7275732s
0.46,412.84236432048675,172501.69695018113,1.7391385s
0.47000000000000003,401.77760591901233,161425.24461801312,1.7499959s
0.48,401.6701034897977,161338.8720375042,1.7614807s
0.49,385.9327368787515,150374.52413474256,1.7732076s
0.5,374.36163373490825,140175.06877109673,1.7846882s
0.51,365.7570096841321,133988.61142662063,1.7940827s
0.52,372.36316904207393,138654.32965905627,1.8064924s
0.53,352.2980288587054,124113.90113772836,1.8126912s
0.54,346.1481160727031,119821.00649716902,1.823984s
0.55,361.20211518661193,130482.70982857404,1.8380086s
0.56,325.9099111252185,107601.52517385434,1.8463545s
0.5700000000000001,331.11603252374266,109637.82699426396,1.8633103s
0.58,333.2203940441241,111333.22249717555,1.8818792s
0.59,322.74967598412053,104167.3533478547,1.8902703s
0.6,307.6769753609082,95559.03905469789,1.9049994s
0.61,326.8106666583144,106815.52544332233,1.9109741s
0.62,319.8767528277976,102356.59439517203,1.9285523s
0.63,293.1270023331377,86666.29537722684,1.9391793s
0.64,295.8339019503698,87517.69754318146,1.9492267s
0.65,296.8936361139276,88145.8311649488,1.9600905s
0.66,290.08967131722926,84152.01740493816,1.9677328s
0.67,282.0341365349482,79543.25417101377,1.9818217s
0.68,283.5628751418372,80938.50842647611,1.9881391s
0.6900000000000001,276.5574776346629,76484.03843564742,2.0010952s
0.7000000000000001,271.86035037030973,74235.45628538071,2.0210857s
0.71,265.1310470504278,70294.47211005607,2.0271646s
0.72,259.1065518913993,67136.21205178722,2.0377272s
0.73,263.67225925717435,69523.0603017825,2.0595447s
0.74,260.9392361762732,68089.28497625705,2.0679084s
0.75,257.98924770952067,66558.45193372475,2.0799055s
0.76,259.9153445778239,67555.98634700851,2.0877729s
0.77,245.11781664548204,60082.744037048644,2.1006368s
0.78,244.3108247426319,59687.77908642518,2.1126215s
0.79,236.35044035013192,55861.53065370116,2.123745s
0.8,244.03328287665403,59552.24315155669,2.1319653s
0.81,232.0012364074529,53824.573694586754,2.140818s
0.8200000000000001,234.36527686292897,54927.082999037346,2.1476226s
0.8300000000000001,242.71600533169163,58914.19146201262,2.1606219s
0.84,223.71894626221098,50050.166916673945,2.1698245s
0.85,222.12928465123323,49341.419099668354,2.1868936s
0.86,220.4776833433207,48610.40885243753,2.1940095s
0.87,217.44630665501265,47282.89627790605,2.2101442s
0.88,212.0856620752647,44980.32805790351,2.2177533s
0.89,214.33082654796564,45937.7032087343,2.2315421s
0.9,208.03024399433954,43276.582416344165,2.2480127s
