Alpha,Energy,Energy2,TimeElapsed
0,135.03133787418636,22729.78924511834,2.3948407s
0.01,36.81320659084073,1802.1502240240375,2.4115648s
0.02,115.45197607747141,22552.760035509807,2.4322618s
0.03,518.0238141273595,320938.3121719098,2.4510911s
0.04,394.80159364039395,217289.16994978092,2.4717071s
0.05,745.1058562594321,646958.8811171147,2.4921678s
0.06,748.0884434023269,695110.8206562889,2.5084082s
0.07,641.9550024230966,468122.89854772796,2.5260504s
0.08,776.3101711253456,737698.1303846516,2.5493403s
0.09,726.4504541627211,676513.2988597562,2.5654158s
0.1,1206.691111402698,1644704.5018816858,2.584911s
0.11,870.4223019865743,925810.5631496656,2.6059348s
0.12,985.2049275399912,1156352.867400531,2.6223704s
0.13,1029.5866988550542,1187424.7923164754,2.6314375s
0.14,957.1593619354178,1014229.856757323,2.640865s
0.15,928.3091698540971,942816.161157429,2.6646462s
0.16,851.3756406635573,806524.4583404396,2.6738748s
0.17,932.1102481802191,916979.22600091,2.6849881s
0.18,761.9258513355742,646696.7705015463,2.7029081s
0.19,783.2980017568174,666050.2483595528,2.7096509s
0.2,783.186246431902,652517.1037196749,2.7172101s
0.21,676.4025086259182,498822.33794791054,2.7305644s
0.22,737.0169323739708,581212.044960468,2.7537363s
0.23,655.0694820564092,470060.4227971076,2.7810957s
0.24,667.3635810714524,466276.44245995587,2.7920201s
0.25,688.1801348275974,483053.2797360238,2.8013117s
0.26,661.6249285301911,448462.1189386466,2.8108866s
0.27,596.6346526391387,373491.77183389466,2.8282394s
0.28,644.830518330557,418917.2913464919,2.8505023s
0.29,627.1025531906089,396636.11945396475,2.8672342s
0.3,624.095803510157,392150.7909615536,2.8765738s
0.31,570.5847471656731,329912.4274848977,2.8965497s
0.32,568.1782756746524,324436.338540383,2.9047786s
0.33,557.1818171896142,312147.05156666104,2.9125235s
0.34,570.1239762531931,326511.85503346584,2.9290883s
0.35000000000000003,513.3763224172584,266376.22343314247,2.9470539s
0.36,525.6487455027723,277860.92116011976,2.9604058s
0.37,504.8898547595111,255389.70818889863,2.9688028s
0.38,484.84057343328027,235606.62158824128,2.9791355s
0.39,444.6099021696447,200590.64220110283,2.9944792s
0.4,478.37005844697427,229409.6078744123,3.0186236s
0.41000000000000003,454.0871250600857,206455.64070483,3.0252751s
0.42,443.5405315616015,196787.14383477776,3.037966s
0.43,435.6673231800079,189824.8681554906,3.0559019s
0.44,412.8295086709104,171362.073668308,3.0639526s
0.45,418.0061373007434,174729.13082108903,3.0728538s
0.46,394.46284692316567,157357.98339922822,3.0851804s
0.47000000000000003,414.6174387262834,171911.31077608952,3.0916482s
0.48,394.0598509975243,155283.16616819066,3.1069092s
0.49,392.57007032117633,154111.26011197266,3.1238728s
0.5,381.7954854987249,145937.17939599903,3.1319427s
0.51,366.12006962644483,134043.90538327358,3.1398539s
0.52,374.15860332244785,140023.8897275988,3.1489648s
0.53,358.72120953591104,128680.90617090648,3.1597142s
0.54,362.99154220356235,131762.85971131967,3.1668362s
0.55,344.75541628306365,118856.29705650774,3.1853728s
0.56,336.72486454766977,113383.63440464633,3.2020474s
0.5700000000000001,331.88140494517853,110145.2669483857,3.2128758s
0.58,327.04677490693905,107364.40239556709,3.2201304s
0.59,326.5079521354073,106612.82412037755,3.2311084s
0.6,324.5392889643968,105325.75008151669,3.2503569s
0.61,312.1051836817326,97409.6456810082,3.2735811s
0.62,308.8492606830616,95387.86582447338,3.2944901s
0.63,290.7683885129756,84765.79167441897,3.3207277s
0.64,293.3635934050465,86062.19793552143,3.3393714s
0.65,290.8886605314295,85363.9601703415,3.352528s
0.66,304.01461190397015,92518.02472125401,3.3698835s
0.67,286.6108378679194,82145.77238335069,3.3874461s
0.68,274.6110045319393,75411.20381004068,3.3996303s
0.6900000000000001,272.3136082901884,74154.70126002266,3.4133265s
0.7000000000000001,278.71580519771624,77726.11021542148,3.4388798s
0.71,271.3077165109088,73607.87703836335,3.4557009s
0.72,264.23914514775265,69822.3258284154,3.4736534s
0.73,259.9424134959707,67570.05833411036,3.4905242s
0.74,274.9423893644382,75603.3975126907,3.5091529s
0.75,263.07631917309124,69209.14970966238,3.5315765s
0.76,261.35522789847914,68306.55514986625,3.5541713s
0.77,247.50031023044718,61256.40356416745,3.5911934s
0.78,242.05074750609933,58588.564368261694,3.6076057s
0.79,242.60790223614478,58858.59422742297,3.6314011s
0.8,245.85940345567363,60446.846267579844,3.6494812s
0.81,234.38759773197285,54937.54597056477,3.6565865s
0.8200000000000001,230.58636163027847,53170.070169889645,3.6739664s
0.8300000000000001,228.5153177432442,52219.25044329621,3.7028338s
0.84,223.27032021568837,49849.635889216304,3.7207894s
0.85,222.94902501744477,49706.26775622897,3.7373914s
0.86,221.2639547752504,48957.7376827839,3.7559029s
0.87,218.72019183307478,47838.52231549684,3.7893358s
0.88,212.7740830010373,45272.810396932386,3.8186173s
0.89,216.34003435726942,46804.08329306581,3.8585156s
0.9,221.30135563945723,48974.29000786135,3.8860495s
