Alpha,Energy,Energy2,TimeElapsed
0,225.93291333584733,51045.6813284235,2.3948407s
0.01,87.51330896039951,7658.579245198342,2.4115648s
0.02,275.635394250534,75974.8705636473,2.4322618s
0.03,896.558572343557,803817.2736427172,2.4510911s
0.04,945.4782968936902,893929.209896993,2.4717071s
0.05,1258.2196557889743,1583116.7022137248,2.4921678s
0.06,1337.8092335227395,1789733.5452986998,2.5084082s
0.07,1088.9173346386865,1185740.961676621,2.5260504s
0.08,1548.5646193818861,2398052.380401366,2.5493403s
0.09,1470.887849281548,2163511.0651640976,2.5654158s
0.1,1819.3890524283054,3310176.524095967,2.584911s
0.11,1611.3075803497793,2596312.1184926606,2.6059348s
0.12,1473.4256990751417,2170983.29069507,2.6223704s
0.13,1389.0964254475437,1929588.8791911432,2.6314375s
0.14,1259.0923218955588,1585313.4750563495,2.640865s
0.15,1161.8420915968013,1349877.04580603,2.6646462s
0.16,1081.4290875516135,1169488.8714027153,2.6738748s
0.17,988.6452093825175,977419.3500350018,2.6849881s
0.18,924.7531854716495,855168.4540399631,2.7029081s
0.19,854.9938942799671,731014.5592560235,2.7096509s
0.2,794.1846368046718,630729.2373365684,2.7172101s
0.21,738.1239748052196,544827.0021822565,2.7305644s
0.22,709.9990725181533,504098.6829766379,2.7537363s
0.23,658.2009906830845,433228.5441361938,2.7810957s
0.24,603.084112480571,363710.446726478,2.7920201s
0.25,562.3534292373347,316241.37937499,2.8013117s
0.26,525.5399108353213,276192.19788079744,2.8108866s
0.27,494.82038840866437,244847.21678490148,2.8282394s
0.28,458.4433337067418,210170.29022015102,2.8505023s
0.29,438.06666548548566,191902.40340957238,2.8672342s
0.3,412.24126832866875,169942.86331322946,2.8765738s
0.31,373.0768205288597,139186.31401592298,2.8965497s
0.32,346.8281764054928,120289.78394875964,2.9047786s
0.33,322.5781107639779,104056.6375440572,2.9125235s
0.34,314.8787525820469,99148.6288276259,2.9290883s
0.35000000000000003,276.52261032601643,76464.75402151393,2.9470539s
0.36,262.35876892901996,68832.12363395089,2.9604058s
0.37,232.00006787754984,53824.03149518773,2.9688028s
0.38,209.41988465596927,43856.688089319476,2.9791355s
0.39,188.6747567279853,35598.16382636444,2.9944792s
0.4,176.34321736936377,31096.93031217868,3.0186236s
0.41000000000000003,151.20109430107428,22861.770917842357,3.0252751s
0.42,132.38488230308977,17525.75706240293,3.037966s
0.43,114.9143956759665,13205.31833357259,3.0559019s
0.44,97.50325423501852,9506.884586418657,3.0639526s
0.45,80.77116608714142,6523.981271076585,3.0728538s
0.46,65.23289105492394,4255.330075383576,3.0851804s
0.47000000000000003,49.69155024214348,2469.2501654674697,3.0916482s
0.48,32.334292318205904,1045.5064597191893,3.1069092s
0.49,17.01577478471857,289.5365915242643,3.1238728s
0.5,1.5,2.25,3.1319427s
0.51,-13.261250812908399,175.86077312286366,3.1398539s
0.52,-29.08469718012318,845.9196100594652,3.1489648s
0.53,-42.74794149863857,1827.3865023710255,3.1597142s
0.54,-58.781792622672704,3455.299143934899,3.1668362s
0.55,-70.74863741944327,5005.369696707849,3.1853728s
0.56,-83.98280554092722,7053.111626525195,3.2020474s
0.5700000000000001,-97.72166892157577,9549.524576818068,3.2128758s
0.58,-113.99474310539043,12994.80145566396,3.2201304s
0.59,-126.46779457971196,15994.103065856223,3.2311084s
0.6,-140.9972871443347,19880.234982061975,3.2503569s
0.61,-150.60217171015825,22681.01412381599,3.2735811s
0.62,-164.17736254321346,26954.206371645752,3.2944901s
0.63,-171.95767018153828,29569.440334262697,3.3207277s
0.64,-185.36331802978145,34359.559671009905,3.3393714s
0.65,-206.63999402612382,42700.08713111649,3.352528s
0.66,-225.55487611649517,50875.002139927485,3.3698835s
0.67,-226.01758260771626,51083.94764783585,3.3874461s
0.68,-231.2695094503355,53485.58600139882,3.3996303s
0.6900000000000001,-244.21042733764713,59638.73282043623,3.4133265s
0.7000000000000001,-267.00697178947115,71292.72298418345,3.4388798s
0.71,-273.62716306168693,74871.82436518701,3.4557009s
0.72,-281.5271462306279,79257.53406476136,3.4736534s
0.73,-291.96083511204097,85241.12923932038,3.4905242s
0.74,-325.55254705008434,105984.46089079737,3.5091529s
0.75,-326.59539896636426,106664.55462599864,3.5315765s
0.76,-340.1998906381677,115735.96559022125,3.5541713s
0.77,-337.1614255120812,113677.8268533387,3.5911934s
0.78,-344.6639516247443,118793.23954958408,3.6076057s
0.79,-360.66846490616774,130081.74157777155,3.6314011s
0.8,-381.14066939085114,145268.20986370608,3.6494812s
0.81,-378.30921375581596,143117.86121254365,3.6565865s
0.8200000000000001,-387.1387166105192,149876.38589883992,3.6739664s
0.8300000000000001,-398.6914918300404,158954.90565766316,3.7028338s
0.84,-404.3678315610713,163513.34320140292,3.7207894s
0.85,-418.8236572829692,175413.25589988203,3.7373914s
0.86,-430.7433290318491,185539.81550543982,3.7559029s
0.87,-440.8670609607418,194363.76544016245,3.7893358s
0.88,-443.6749165029764,196847.43153392305,3.8186173s
0.89,-466.64342473141846,217756.08584506702,3.8585156s
0.9,-493.0150366323838,243063.82634563072,3.8860495s
