Alpha,Energy,Energy2,TimeElapsed
0,69.12804776444324,4778.686987723146,58.8131ms
0.01,61.45238805387461,3776.3959975239904,68.852ms
0.02,359.85091972336124,129492.68442574897,75.3839ms
0.03,384.20618536779284,147614.3928748708,82.2744ms
0.04,680.8332573810643,463533.92435611057,98.5805ms
0.05,59.37291139017487,3525.142606945557,103.3859ms
0.06,66.65886857117916,4443.404759189736,111.221ms
0.07,874.6930195421218,765087.8784357146,120.5969ms
0.08,1054.46551825526,1111897.5291893338,131.7874ms
0.09,1242.4506463153316,1543683.6085293852,143.303ms
0.1,1498.327872679664,2244986.4140487676,148.2398ms
0.11,1273.2593781741552,1621189.4441084366,168.7608ms
0.12,1271.1703628974026,1615874.0915087142,190.6889ms
0.13,1103.9447836988027,1218694.0854557962,196.0761ms
0.14,798.947707574113,638317.4394379304,206.1094ms
0.15,941.8083287520972,887002.9281068183,217.7139ms
0.16,1065.3402000742176,1134949.741894174,224.166ms
0.17,989.2712848886333,978657.6751052075,233.8546ms
0.18,917.4201565129508,841659.7435762472,241.8404ms
0.19,839.3651853237379,704533.9143335529,252.0777ms
0.2,811.9492513929807,659261.5868376219,267.8419ms
0.21,754.4915869876414,569257.5548351296,275.589ms
0.22,684.5477676111176,468605.64614136465,288.1055ms
0.23,639.8536354465822,409412.6747942077,293.0053ms
0.24,606.3104265989138,367612.3334025568,314.0778ms
0.25,571.9136596045901,327085.2340423149,323.5724ms
0.26,543.8517616502966,295774.738650131,335.894ms
0.27,494.03011420377766,244065.7537401976,342.1497ms
0.28,457.1733897521359,209007.50829745835,349.2642ms
0.29,426.91858767935366,182259.480506134,359.173ms
0.3,405.33535875972814,164296.75306087753,368.7312ms
0.31,378.165708552921,143009.30312533278,374.7495ms
0.32,359.7290118479902,129404.96196513147,385.0997ms
0.33,332.5302505056849,110576.36750137353,390.0679ms
0.34,301.7077232028265,91027.55024023338,400.5303ms
0.35000000000000003,272.40341838118906,74203.62234575713,409.0355ms
0.36,252.0079692765056,63508.01657886819,421.0715ms
0.37,233.14645692002472,54357.270374360945,427.4305ms
0.38,208.46809810198806,43458.947926260116,433.6632ms
0.39,196.03897347374507,38431.27912063972,441.4059ms
0.4,172.31901192284192,29693.841870064538,449.2345ms
0.41000000000000003,149.93699865237767,22481.103564883102,456.7139ms
0.42,133.67342803360353,17868.58536225498,464.3791ms
0.43,114.62114555881175,13138.00700921431,471.5914ms
0.44,97.95660734209567,9595.49692197351,483.2197ms
0.45,83.66490538113402,6999.816392434108,491.6788ms
0.46,62.89178161996261,3955.3761953330663,504.2846ms
0.47000000000000003,46.78718180163203,2189.0403809389672,523.3294ms
0.48,31.260615200307036,977.2260627016673,532.7152ms
0.49,16.340312697548306,267.0058190536584,551.0649ms
0.5,0.5,0.25,557.8662ms
0.51,-14.345455578222817,205.79209574676412,584.0352ms
0.52,-30.008634253254222,900.5181297455825,593.3714ms
0.53,-45.8929284207339,2106.1608790306054,602.104ms
0.54,-57.110292301694955,3261.585486785038,612.1563ms
0.55,-70.77009680190204,5008.406601350585,625.0516ms
0.56,-85.3641495051565,7287.038020738712,643.2522ms
0.5700000000000001,-98.8816875743273,9777.588137546874,660.6929ms
0.58,-115.55733107286132,13353.496764682879,669.113ms
0.59,-124.47202390468904,15493.284734929479,679.5184ms
0.6,-137.28556380394545,18847.326028967178,696.2962ms
0.61,-157.87935071298213,24925.88938155281,701.8996ms
0.62,-162.00142020435445,26244.46014822782,717.239ms
0.63,-177.0607437493495,31350.50697707281,722.9618ms
0.64,-185.8916437260734,34555.7032071814,731.8142ms
0.65,-204.58744437090746,41856.02239421916,747.4771ms
0.66,-214.85427564075118,46162.35976111189,762.9974ms
0.67,-225.03594680047297,50641.177352385304,770.1788ms
0.68,-239.2649378265651,57247.710473150066,784.6829ms
0.6900000000000001,-260.5131830885769,67867.1185629424,790.2883ms
0.7000000000000001,-266.5459154290151,71046.72503189168,801.9925ms
0.71,-284.3972732181284,80881.80901390678,812.7024ms
0.72,-281.9071999779235,79471.66939939294,827.6049ms
0.73,-303.7474451094679,92262.51041052921,840.713ms
0.74,-309.02534372286453,95496.66306303458,847.8031ms
0.75,-318.26046419512465,101289.72306969622,865.2877ms
0.76,-346.8838833044294,120328.42849636098,871.6051ms
0.77,-333.5829479672584,111277.58317452663,882.0876ms
0.78,-343.5858609286267,118051.24383006559,890.2798ms
0.79,-361.5263761581077,130701.3206580136,896.4361ms
0.8,-365.4678917078731,133566.77986939767,904.6964ms
0.81,-390.0337831554949,152126.35200258764,912.7153ms
0.8200000000000001,-389.52949824362173,151733.2300019277,925.9495ms
0.8300000000000001,-414.144700018041,171515.8325530332,933.1002ms
0.84,-403.7981773959204,163052.9680682672,939.7938ms
0.85,-432.9317050783156,187429.86126201763,949.3449ms
0.86,-443.98174691513543,197119.79159381537,954.0936ms
0.87,-435.6649010329084,189803.90599201387,969.218ms
0.88,-460.30325168253654,211879.08350951658,977.7212ms
0.89,-491.3596165498023,241434.27277596874,999.2484ms
0.9,-475.2715734027801,225883.0684847542,1.009137s
