StepSize,Alpha,Energy,Energy2
1,0.2,-9.980229212712683,99.60497513828696
1,0.3,-14.877131207161554,221.32903307171063
1,0.4,-19.992600832607394,399.70408805197224
1,0.5,-25,625
1,0.6,-30.009301135105495,900.5581546174391
1,0.7,0,0
1,0.8,0,0
1,0.9,-45.0367788704433,2028.31145102523
