Alpha,Energy,Energy2,TimeElapsed
0,7.48932953703504,60.75212623756529,233.4467872s
0.01,8.725212440002428,84.02152736990364,233.5868412s
0.02,11.558915859590085,138.24469949985786,233.6799107s
0.03,10.195383389923242,118.07087875465241,233.7707751s
0.04,9.1103668869241,83.58267739061012,233.8463595s
0.05,7.81992906126555,66.37382632241535,233.9291206s
0.06,9.725565247639159,100.28674148110868,234.028367s
0.07,4.897659052198308,25.188677022650293,234.1382123s
0.08,10.562369219957246,119.90865413205539,234.2710086s
0.09,11.269397640422142,132.18988456227672,234.3775514s
0.1,6.548922672621729,45.54506174769331,234.4675473s
0.11,7.903611738564756,64.06533133699979,234.5529052s
0.12,8.38532314490753,73.73720837792503,234.6448736s
0.13,11.173522023140446,129.35446614947253,234.7262108s
0.14,9.324887448674556,88.11574469687515,234.8014286s
0.15,8.156760754522013,67.43278402330644,234.9343963s
0.16,8.122671687788609,67.09013305877558,235.070618s
0.17,6.227265421810644,38.87827312396194,235.1574571s
0.18,10.175477560461587,108.02921020188354,235.2350472s
0.19,9.170180782107478,87.12955074527225,235.3298348s
0.2,8.068864601344364,66.8156050407544,235.427999s
0.21,10.806654796884596,119.99357232432784,235.5503345s
0.22,8.983977957016426,80.682334482285,235.6564673s
0.23,7.696131005809418,59.12670869714631,235.780291s
0.24,7.365912847008686,54.65558683741096,235.9240558s
0.25,9.042593422471588,82.96587160489808,236.0408911s
0.26,9.080318842611995,83.50057805840882,236.1169764s
0.27,9.97858484630796,100.36057016974613,236.1966909s
0.28,10.140020857449823,104.54953293466934,236.2808043s
0.29,8.44498784985376,71.77588378151299,236.3624309s
0.3,9.154175932295669,85.28906982165668,236.4416758s
0.31,7.942525922073914,62.696768339196744,236.5178389s
0.32,8.679189635899153,75.0418484577053,236.5944883s
0.33,9.87246123414083,97.15257180204888,236.6762047s
0.34,9.40650568523139,88.30457486845634,236.7555889s
0.35,9.158419525945865,83.37785523171829,236.8635828s
0.36,9.67796735830825,93.42891103985981,236.9553332s
0.37,8.415577866287128,70.29518589219802,237.0401308s
0.38,9.048440140081379,81.26923019889426,237.1284807s
0.39,9.099925756056624,82.201652602726,237.2233934s
0.4,9.513348966423813,89.91736944616486,237.3197446s
0.41,9.151703542789473,83.16346265001275,237.4016359s
0.42,9.957103663805688,98.64619900683383,237.4763355s
0.43,9.594095109236697,91.39281734571153,237.5570175s
0.44,9.986837511659155,99.09241976033519,237.6437398s
0.45,9.942694623009219,98.09659290662402,237.7299222s
0.46,9.709046267375196,93.5237661858774,237.8252392s
0.47,9.841139753333746,96.0867622850134,237.9142531s
0.48,9.966158341459122,98.54673085029872,237.9879775s
0.49,10.013188706501051,99.46927902120551,238.0709233s
0.5,10.079999931405977,100.79999862811972,238.1468003s
0.51,10.107801681056692,101.35804745855552,238.2353552s
0.52,10.129852001496802,101.8024425875687,238.312698s
0.53,10.262085927122722,104.4945282027678,238.4765767s
0.54,10.317359110628548,105.62818178674185,238.6513137s
0.55,10.213859796553024,103.59630902356922,238.8424797s
0.56,10.635700183778729,112.23449713071541,239.037928s
0.57,10.677012102524063,113.18513597796834,239.201512s
0.58,10.839703499128385,116.59820346245286,239.3203852s
0.59,10.57693703278899,111.01707722792443,239.4986434s
0.6,11.235330131437227,125.26682127148767,239.6379619s
0.61,10.677590157964008,113.2816215983288,239.8150155s
0.62,11.123456299603498,122.82588811554966,240.0025178s
0.63,11.161801687206324,124.04104068209615,240.1941953s
0.64,11.192346734015102,124.32226730448315,240.407944s
0.65,11.399356861553718,128.96197774231538,240.5858851s
0.66,11.513172337257782,131.64331915337334,240.7430175s
0.67,10.127542583729712,102.48124207310431,240.9478206s
0.68,11.06595903796641,122.17649969276273,241.1610131s
0.69,12.13738632801013,146.76659601443816,241.3531782s
0.7,10.886398802293904,119.89802992039571,241.5765288s
0.71,11.537696317220338,132.78245043972413,241.7692256s
0.72,11.815354090460339,138.6592004874263,241.9808017s
0.73,10.905917178145781,118.92242007479645,242.0923627s
0.74,10.274693431740708,105.0149068420037,242.2235584s
0.75,12.214423984831763,148.52973834769838,242.3011164s
0.76,11.351519997598245,129.66107060881978,242.3954688s
0.77,12.783688600008688,162.4696899669926,242.4775132s
0.78,13.117074139825469,171.28414519589015,242.5605336s
0.79,12.133364285588524,146.74311778742324,242.6492093s
0.8,10.573812585540654,113.65114444841565,242.7323308s
0.81,13.991675929230254,195.29823029190834,242.8338875s
0.82,14.050122762408153,196.55939353312064,242.9079898s
0.83,12.089292581553918,147.5840768137211,243.0008419s
0.84,12.819339996482924,164.28130997923512,243.0749577s
0.85,12.86215812661508,164.89435309561733,243.1497784s
0.86,11.79863619914622,139.0635366911066,243.2245131s
0.87,11.298988402382438,127.4977991455786,243.302069s
0.88,13.620844994957258,184.92625525572225,243.3659165s
0.89,13.917248931214017,192.73707976598152,243.4518506s
