Alpha,Energy,Energy2,TimeElapsed
0.2,4.285489367915579,40.83442102722806,889.861691ms
0.3,-7.197049134850686,70.12157639718487,1.647673812s
0.4,-27.503266092795656,759.4046934493903,2.426579285s
0.5,-50,2500,3.197986514s
0.6,-72.69847094866454,5302.042707185595,3.98528807s
0.7,-102.21016322642659,10564.269545315557,4.746160399s
0.8,-118.8855428487892,14282.263036283955,5.507260642s
0.9,-177.33360421854758,31685.897242537485,6.267766735s
