Alpha,Energy,Energy2,TimeElapsed
0,34.93170772857772,1220.2242048347764,1.045885s
0.01,558.5520712151773,311980.4162587645,1.0595522s
0.02,771.7352547341322,595575.303399556,1.0754422s
0.03,167.85707843042917,28175.99877919925,1.1041046s
0.04,956.2977595258567,914505.4048741732,1.1257489s
0.05,1339.2641478520468,1793628.457721869,1.136574s
0.06,762.6461521928187,581629.153454512,1.1485689s
0.07,1598.6767078115715,2555767.216099245,1.1614703s
0.08,981.1042577337223,962565.5645432383,1.1719052s
0.09,810.3685629410145,656697.207803085,1.178563s
0.1,1382.6324409120175,1911672.4666623236,1.1947452s
0.11,1580.6311493329383,2498394.8302415656,1.2127255s
0.12,1262.1805314578658,1593099.6939912604,1.2293246s
0.13,1352.7111588894227,1829827.479383965,1.2464377s
0.14,1176.5321185374803,1384227.8259502917,1.2653677s
0.15,1144.8311512362634,1310638.3648409483,1.2831725s
0.16,1065.0263278104771,1134281.07892947,1.2966854s
0.17,991.450091388081,982973.2837134341,1.3077553s
0.18,908.8895541920081,826080.2217193472,1.3223822s
0.19,848.5775606815656,720083.8764922762,1.3396006s
0.2,799.1887274776844,638702.6221274006,1.3559813s
0.21,743.2229296048988,552380.3230904883,1.3702281s
0.22,683.6078498039374,467319.6923135626,1.382964s
0.23,640.8988150808675,410751.29117206,1.3939465s
0.24,622.9314529921121,388043.595126864,1.4022979s
0.25,567.9089904118923,322520.6213906548,1.4148537s
0.26,540.7152381315713,292372.9687476818,1.4230061s
0.27,506.37445484534754,256415.08851992292,1.4391557s
0.28,471.2005618447478,222029.96948280602,1.454428s
0.29,432.80808052531364,187322.83456800636,1.4599223s
0.3,414.71700098931416,171990.1909095708,1.4705519s
0.31,379.56121861774636,144066.71867858866,1.4774795s
0.32,344.6323993437258,118771.4906774133,1.4968931s
0.33,328.78474865544064,108099.41094842127,1.5034979s
0.34,302.80097420300746,91688.42997829038,1.5230167s
0.35000000000000003,274.08192334268966,75120.900703228,1.5312874s
0.36,251.986755928606,63497.32516342284,1.5447931s
0.37,230.1255326437145,52957.76077455331,1.5630047s
0.38,210.33157548634048,44239.37164656614,1.5699501s
0.39,188.7103446495745,35611.59417776119,1.5767013s
0.4,170.12294378954425,28941.81600362043,1.58878s
0.41000000000000003,154.26895640701858,23798.9109109106,1.5989589s
0.42,133.53951794362175,17832.802852614874,1.6129981s
0.43,116.03516190663613,13464.158798699262,1.6200271s
0.44,96.79636776789548,9369.536813057673,1.6280526s
0.45,81.36363600627271,6620.041264161237,1.6371963s
0.46,64.69678235106599,4185.673646581204,1.6485099s
0.47000000000000003,47.37352426705401,2244.250801481155,1.6573563s
0.48,31.65449660538814,1002.0071553405293,1.6645292s
0.49,16.589290877043414,275.20457180315583,1.6767989s
0.5,1,1,1.6885514s
0.51,-13.767312677114248,189.53889834943067,1.7105806s
0.52,-29.572783193282476,874.5495057968905,1.7182811s
0.53,-44.69174986896662,1997.3525063502777,1.7264392s
0.54,-58.722595591871666,3448.3432330465057,1.7443774s
0.55,-73.86330933208595,5455.788465487415,1.7539422s
0.56,-86.26991365208649,7442.498001538458,1.7656496s
0.5700000000000001,-102.18539433874177,10441.85481616416,1.7734188s
0.58,-111.19547448698864,12364.433546386543,1.7848792s
0.59,-124.6787829031346,15544.79890620697,1.8052924s
0.6,-138.01371306777185,19047.784994753256,1.8169556s
0.61,-150.92435670155268,22778.16144577751,1.8297805s
0.62,-168.05323173050428,28241.88869506657,1.8362748s
0.63,-173.10346879919138,29964.810910312623,1.8436036s
0.64,-185.6545599333639,34467.61562405101,1.857905s
0.65,-199.84830333185013,39939.34434461918,1.8783133s
0.66,-214.95350508694222,46205.009349162094,1.8873022s
0.67,-225.92552137765054,51042.34120976323,1.8950169s
0.68,-231.97442699062867,53812.13477763051,1.9073939s
0.6900000000000001,-256.5878991056279,65837.34996743989,1.919493s
0.7000000000000001,-262.0659517744223,68678.56307943382,1.9255069s
0.71,-274.5128235026958,75357.29026742223,1.9320932s
0.72,-278.74366296658064,77698.0296440267,1.9411081s
0.73,-298.4253677337059,89057.7001069976,1.9539969s
0.74,-298.45654603316154,89076.30987004467,1.9686701s
0.75,-317.15887107664,100589.74950260877,1.9853751s
0.76,-338.48899892463214,114574.80239299961,1.9916098s
0.77,-349.7032235842169,122292.34458519281,2.004641s
0.78,-346.1839149042069,119843.30293840317,2.0114884s
0.79,-359.2598755986041,129067.65821512448,2.0329011s
0.8,-371.68533480927806,138149.98811228512,2.0446475s
0.81,-372.36574757735656,138656.24996884362,2.0638035s
0.8200000000000001,-391.58951083164925,153342.34499337035,2.0743429s
0.8300000000000001,-409.8801407256054,168001.72976124205,2.0873798s
0.84,-411.97000252444076,169719.28297998774,2.1038811s
0.85,-413.91374575648564,171324.58892616464,2.1180973s
0.86,-422.96271472785753,178897.45804995898,2.135704s
0.87,-461.61941689815296,213092.48605739075,2.1449299s
0.88,-453.13878977123056,205334.7627953355,2.1686378s
0.89,-472.8291870780504,223567.44015288996,2.1772005s
0.9,-483.39406865618645,233669.82561198188,2.1885387s
