Alpha,Energy,Energy2,TimeElapsed
0,23.909569773066305,587.4937756002689,760.9893369s
0.01,24.97378112904971,634.2892523318064,769.1467499s
0.02,30.992730022453646,972.9108007128464,777.777412s
0.03,33.15476030302326,1112.745019758566,789.2728558s
0.04,35.735495243201825,1285.0746850546964,800.6159885s
0.05,39.51045793386914,1566.1008683667694,808.9357268s
0.06,41.497472042340284,1721.7249206966885,819.7757649s
0.07,42.461473348388296,1803.0638023038155,829.0861267s
0.08,49.346556447255985,2435.479226558406,837.2227881s
0.09,49.76199036207606,2479.024400280479,845.2707341s
0.1,51.27860004408525,2622.7533230971476,853.2876455s
0.11,54.525600578619866,2965.675280345508,861.0519659s
0.12,55.876461787499544,3105.414148613538,869.3354257s
0.13,59.15777396878337,3481.676406057714,877.3446567s
0.14,63.524861272789025,4020.5114597037586,885.7254164s
0.15,66.39181311954124,4383.526737881558,893.9994953s
0.16,66.20045780777487,4355.447440044736,901.8608179s
0.17,71.07268334917978,5023.554348146436,910.2648114s
0.18,75.46761264192632,5668.599356841608,918.4444903s
0.19,74.64602172293196,5534.899275874968,926.2193215s
0.2,79.47101564106056,6271.447086312948,934.2117685s
0.21,80.47275741388867,6431.684285322492,941.8506639s
0.22,83.45628042342904,6916.913723331369,949.5792186s
0.23,84.6504766129276,7113.081438536243,957.2605235s
0.24,88.50429977710031,7775.088278079949,964.8173716s
0.25,91.63065483109085,8333.547085896753,975.0460973s
0.26,94.6137270162492,8886.634776357854,984.474053s
0.27,96.6393530893013,9267.979197870629,992.5023325s
0.28,99.49613814711925,9827.577729287514,999.6435273s
0.29,101.23876157667951,10174.256357889919,1007.0943209s
0.3,102.74077794745787,10473.7201848583,1014.5128008s
0.31,105.32985218139673,11010.711768484658,1022.0228235s
0.32,106.74571925618801,11305.935809475806,1029.6960995s
0.33,110.42416084651202,12098.432143574031,1036.9651026s
0.34,114.79628993442427,13077.276906660112,1044.5790658s
0.35,116.44476543405486,13454.655744435215,1052.2140875s
0.36,118.96224233229748,14042.052848597079,1059.6057545s
0.37,120.08792018497834,14307.26764237981,1066.6153566s
0.38,122.84485189574315,14971.747507195822,1074.1609934s
0.39,125.6447064076576,15662.085379889419,1081.2956291s
0.4,127.91702279621992,16233.545164974308,1087.9542656s
0.41,130.6334351741935,16930.855121239565,1095.9557898s
0.42,132.63177493961672,17452.188253033633,1102.7613755s
0.43,135.3124001810696,18164.58800216999,1109.3108721s
0.44,137.60843113514048,18786.142061704675,1116.2054531s
0.45,139.7599317890365,19378.119167643257,1122.7555152s
0.46,141.57554776548187,19884.673083327893,1129.5758865s
0.47,144.11966260045492,20605.706969458217,1136.0208531s
0.48,146.60133023505554,21321.405744152635,1142.93426s
0.49,148.92552426495746,22002.797446995566,1150.623749s
0.5,151.19999142812242,22679.99742843843,1159.8334342s
0.51,153.45796228558376,23362.454983976564,1167.4683631s
0.52,155.76582965447585,24070.46415637123,1173.9105056s
0.53,158.10762632260904,24799.68465551576,1180.6127431s
0.54,160.51651492389516,25561.163783300613,1187.3786479s
0.55,162.05698673129677,26054.20318783052,1193.8104591s
0.56,164.9653065011582,26997.8137328771,1200.6250975s
0.57,167.77047480414626,27923.758432950668,1206.9848922s
0.58,168.79945600062766,28268.340222842537,1214.8806412s
0.59,171.48637767418646,29174.871385075956,1221.048299s
0.6,173.52667116777295,29873.502307494153,1226.948474s
0.61,174.9170485549781,30353.655333531133,1233.2622596s
0.62,178.4779014662141,31603.67968264291,1239.6466763s
0.63,179.43553173752818,31942.81827920546,1245.9063362s
0.64,182.50525389408307,33045.84166457328,1252.3050265s
0.65,183.01937318064486,33233.11337108999,1258.9861835s
0.66,185.85244420777448,34268.69688114096,1265.7929458s
0.67,189.00000255888693,35439.3952637909,1271.5703068s
0.68,189.21419446271173,35520.014071295314,1277.8582933s
0.69,192.00590278212638,36578.26952206005,1284.8514102s
0.7,194.12308531590654,37386.998345328764,1291.4812252s
0.71,196.2855472145844,38224.603625732714,1297.7743602s
0.72,202.13108315777342,40535.15054029647,1304.7485911s
0.73,200.41317223933368,39851.82043615605,1311.5367165s
0.74,203.70451350035233,41168.171122224834,1317.4815066s
0.75,207.7071505269587,42802.56160482053,1323.149758s
0.76,208.84535558529402,43276.084613301064,1329.1501329s
0.77,211.02214448144025,44178.35518856177,1337.2918069s
0.78,210.63754773316302,44020.372661348396,1345.7027187s
0.79,212.98620837512834,45008.13508684374,1352.9238791s
0.8,216.8715553609221,46668.68480750749,1358.7406812s
0.81,219.0904225671363,47626.23893806607,1364.8910189s
0.82,217.67096699513274,47015.46124924705,1371.2842073s
0.83,219.5497100982379,47826.11886164014,1377.3769452s
0.84,224.59146711984215,50050.24945548096,1383.4829873s
0.85,226.64879687386133,50969.613397820525,1389.9282544s
0.86,228.92836710046495,52002.31389586793,1395.5154316s
0.87,231.11936714506504,52996.00406899653,1400.8340059s
0.88,235.16604912636848,54871.23177698956,1406.3265996s
0.89,231.1435665072104,53014.04384351983,1412.5605971s
