Alpha,Energy,Energy2,TimeElapsed
0,2.653629136864088,15.297891825814474,73.0206ms
0.01,1.041278702240827,4.061852721437554,78.6843ms
0.02,2.694110224487081,12.473706616743648,83.6672ms
0.03,3.0325925220448102,15.979609562628344,94.438ms
0.04,0.6499327044410177,0.7824709660726878,102.0456ms
0.05,0.9733409622214425,1.5704802207063409,109.5008ms
0.06,0.5797498946986993,0.6073377446185413,116.0943ms
0.07,1.1538160987467054,2.4702734313740007,127.5276ms
0.08,2.176601202960942,6.864871269333065,134.218ms
0.09,1.1794841059614716,2.427274403859839,141.0106ms
0.1,0.9706273153803328,2.0074735424505183,148.5751ms
0.11,0.6834748844521101,0.9740123310077643,155.5463ms
0.12,0.6102560403393411,0.5813501849928671,160.837ms
0.13,0.7941636690170762,1.0150046729791162,169.6653ms
0.14,0.7063091784488166,0.7562170042297789,174.8476ms
0.15,1.3018755611242492,3.0505138349548324,184.5294ms
0.16,0.36119816407548194,0.2283864712616513,189.5046ms
0.17,0.48007227308479816,0.427476762399428,197.2885ms
0.18,1.4519851929561023,3.495013423941947,205.5195ms
0.19,0.43791373800631656,0.3214793518835805,215.2282ms
0.2,0.7160106118314157,0.8750109862962734,221.8175ms
0.21,0.5969596045896616,0.6189187482529561,228.4791ms
0.22,0.6511260556555278,0.7367091901778151,238.3221ms
0.23,0.642970953948504,0.9996094391820203,247.7414ms
0.24,0.6641160275508209,0.8663561831612508,257.427ms
0.25,0.5917140325107031,0.47678467012259024,268.9333ms
0.26,0.4783267207896404,0.2817425118645486,276.2267ms
0.27,0.5249112862735079,0.35116073759009697,281.7568ms
0.28,0.38275388488231904,0.15687933047125274,289.8459ms
0.29,0.6191295776943588,0.5258209119785662,297.6986ms
0.3,0.56121792044603,0.40247862655179306,308.2522ms
0.31,0.4266248695367508,0.21145711301139683,317.0242ms
0.32,0.6626380399461651,0.5899062406791314,322.0259ms
0.33,0.42093438347215584,0.18335491104819923,332.152ms
0.34,0.5216045597928674,0.34681946196740565,338.1085ms
0.35,0.5600434660962207,0.3758691789704456,345.2448ms
0.36,0.7325339665249907,0.7329017510686713,353.0655ms
0.37,0.4890936524330294,0.2577615997108062,362.4028ms
0.38,0.5246208663063298,0.2980132863268232,368.8546ms
0.39,0.4555618575731909,0.21012761427364116,377.0738ms
0.4,0.49041159643382465,0.2558515141691259,381.9859ms
0.41,0.4950222639384613,0.2492191050631012,389.3787ms
0.42,0.5291006970591251,0.30337629269084715,396.6263ms
0.43,0.45929790031244905,0.21011306012825065,403.3333ms
0.44,0.4752717880528591,0.22571526882295215,409.3645ms
0.45,0.500060201097822,0.2509800937709233,422.7224ms
0.46,0.543514732746343,0.3075470362228507,429.7889ms
0.47,0.4890578497761632,0.23762357491170566,436.4735ms
0.48,0.508443391594134,0.257422344157157,448.5653ms
0.49,0.5060984114660511,0.25442850583781257,458.4829ms
0.5,0.5040000007945096,0.2520000007945096,463.709ms
0.51,0.4988838783231319,0.24718320541931124,468.4456ms
0.52,0.5041148370314475,0.25252494568825845,478.723ms
0.53,0.510147774597292,0.25882120276579734,483.8153ms
0.54,0.49765429082413576,0.25069824119108647,489.6132ms
0.55,0.5201495106800824,0.2707053311323102,496.8463ms
0.56,0.5264246476297012,0.27819653386704835,501.8467ms
0.57,0.5262303612271412,0.2773223811236168,512.078ms
0.58,0.4796642235483817,0.23721768047647843,521.1066ms
0.59,0.4463273760276197,0.2416594401181086,528.028ms
0.6,0.4910075999195367,0.2523813308799361,534.9228ms
0.61,0.4568644777482205,0.24095876173540942,541.8218ms
0.62,0.3694223846892873,0.19629154436888316,549.383ms
0.63,0.5847443494887746,0.34417001495011185,560.8988ms
0.64,0.5535995578439189,0.3163743876910283,569.8321ms
0.65,0.5729808193960197,0.3328214836859262,577.4496ms
0.66,0.5452726901832282,0.3241300925708351,582.4398ms
0.67,0.44676297658339126,0.29232362341411733,590.7418ms
0.68,0.602596284273472,0.3703161065152646,600.3387ms
0.69,0.5403745077008302,0.31881549610290344,608.6756ms
0.7,0.5735371890668577,0.3484237521966152,615.7366ms
0.71,0.5557364363751118,0.36175164316692104,623.3039ms
0.72,0.5705298608778409,0.4130999354852866,632.8012ms
0.73,0.5087139706176605,0.3525143166347914,637.8635ms
0.74,0.5992952698538423,0.3804255919423674,644.3059ms
0.75,0.5546480033845952,0.38021098629230626,651.0384ms
0.76,0.5957218477422345,0.41622521534359525,661.4871ms
0.77,0.5304521104411349,0.34150577989320763,668.6473ms
0.78,0.49665418382344245,0.32409095934429133,673.1588ms
0.79,0.44364099365829623,0.4496487200556617,678.3998ms
0.8,0.46808812569926816,0.41984705908378805,688.0145ms
0.81,0.533277738806453,0.4474454187960167,695.428ms
0.82,0.5029527647086239,0.40324389347515766,701.9975ms
0.83,0.6646997258141927,0.4810442775255966,706.7355ms
0.84,0.7382283754069479,0.5557035418102494,719.1629ms
0.85,0.4657055507281837,0.4112188143893805,724.6431ms
0.86,0.6210408794384455,0.47802637381170104,729.9353ms
0.87,0.5021215122930555,0.39439279224558527,735.1387ms
0.88,0.628758185501012,0.5158592566140882,741.5077ms
0.89,0.6871975791986793,0.5194179634479315,747.8721ms
