alpha,Energy
250,15.320266733801752
251,15.319830372666111
252,15.319395732253687
253,15.3189576331101
254,15.318570107930714
255,15.318163377984138
256,15.317755762123467
257,15.317360813007967
258,15.316966146325832
259,15.316576480851504
260,15.316186958805645
261,15.315800518822142
262,15.315418936733987
263,15.31499768145125
264,15.314578136652914
265,15.314154745642375
266,15.31373063747852
267,15.313313545483021
268,15.312895659420322
269,15.31247968350437
270,15.312069428602353
271,15.311667766878116
272,15.311272279392213
273,15.310876740409924
274,15.31048512945535
275,15.31012128867707
276,15.309763238473405
277,15.309410286025082
278,15.309064254444808
279,15.308711293073397
280,15.308360153721573
281,15.308018120502178
282,15.307661799944677
283,15.307312663402527
284,15.306965334493434
285,15.306606582674869
286,15.30626232002015
287,15.30592182019996
288,15.30559544077961
289,15.305276745315833
290,15.304916319594794
291,15.304553477092956
292,15.304197465545311
293,15.303844590605138
294,15.303497094655691
295,15.30315266527098
296,15.302803595785775
297,15.302452889672434
298,15.302107012508017
299,15.301762410876728
300,15.30142788988
301,15.301086870549362
302,15.300735716962043
303,15.300388763968
304,15.30004381579044
305,15.299702206300504
306,15.299344549122095
307,15.298982824733592
308,15.298615540295064
309,15.298254390273224
310,15.297896301046679
311,15.297542870971885
312,15.297195203809098
313,15.296832778216011
314,15.29647819505457
315,15.29614159888728
316,15.295800053471266
317,15.295461958846518
318,15.29514164465768
319,15.294813252978672
320,15.294478529780074
321,15.294148279336454
322,15.29384791089306
323,15.293552369084647
324,15.293256047444943
325,15.29296022808461
326,15.2926644736764
327,15.292369312183164
328,15.292070017485305
329,15.291754382704
330,15.291441194231687
331,15.291128531497959
332,15.29081395434378
333,15.290498606939725
334,15.29018174445931
335,15.28986615517309
336,15.289551591546667
337,15.289239495418116
338,15.288929032738
339,15.288625316279388
340,15.28832193125272
341,15.288022532954837
342,15.287724931983176
343,15.287430882153236
344,15.287139351737322
345,15.286846056166175
346,15.28655690583469
347,15.286269691436203
348,15.285979110814633
349,15.28569249951653
350,15.28540821942383
351,15.285121873004254
352,15.28485372450469
353,15.284593377824486
354,15.284337835539898
355,15.284085702965411
356,15.283840513811608
357,15.28360378274257
358,15.283369125907496
359,15.283137073607094
360,15.282918626881239
361,15.282700022226843
362,15.28248961867899
363,15.282282432883825
364,15.282067741027854
365,15.281841635048696
366,15.281616645403915
367,15.281393914476928
368,15.281170622717466
369,15.280944039317623
370,15.280712506669051
371,15.28048116952795
372,15.280250822160172
373,15.280025123999469
374,15.279812639498813
375,15.27959558842192
376,15.279405047477578
377,15.279214441317755
378,15.279024032068769
379,15.278836282529907
380,15.278722066199828
381,15.278729714660733
382,15.278740467440484
383,15.278621306952019
384,15.278506013224742
385,15.2783889455572
386,15.278270166808912
387,15.278154978309992
388,15.27803976035232
389,15.277917943057634
390,15.277791109565138
391,15.27764454848285
392,15.277496930412877
393,15.27735283463424
394,15.277149632340493
395,15.276940223180041
396,15.276730307077523
397,15.276526028138274
398,15.276324140404776
399,15.276121514847778
400,15.275954934780623
401,15.275788139279333
402,15.275584908716798
403,15.275381800435236
404,15.275176810133493
405,15.274965204029575
406,15.27475493733465
407,15.274544703848896
408,15.274330831601029
409,15.27412054788039
410,15.273926528663136
411,15.273734862702293
412,15.273543214594163
413,15.273356869531293
414,15.273175665905843
415,15.273000247916372
416,15.272824102434315
417,15.272647798465416
418,15.27247373371906
419,15.272289476291377
420,15.272095308694597
421,15.271902860780358
422,15.27170966016895
423,15.27151127351477
424,15.271317411523327
425,15.27113538469557
426,15.270961598032406
427,15.270783807116112
428,15.270604504245767
429,15.270421892912413
430,15.270239340270127
431,15.270058388464259
432,15.26987706923383
433,15.269701104399285
434,15.269530490335171
435,15.269376264447887
436,15.269228430047047
437,15.26908316983617
438,15.26894179388503
439,15.2687964993775
440,15.268649965251514
441,15.26851027807239
442,15.268375605129648
443,15.26822821209208
