alpha,Energy
778,15.214222681187524
779,15.214104152160154
780,15.213983425888832
781,15.213861853295722
782,15.213741646199953
783,15.213621553101632
784,15.213502723390182
785,15.213384916190533
786,15.21327046455444
787,15.21315473633335
788,15.213039301838709
789,15.212926356077064
790,15.212818523860264
791,15.212709710631366
792,15.21260212455689
793,15.21249489901174
794,15.212387943556124
795,15.212286515584328
796,15.212185042256424
797,15.21209192575413
798,15.21199954867937
799,15.211902073559449
800,15.211805533706855
801,15.21171073855513
802,15.211616179800291
803,15.211522506880032
804,15.21142907831622
805,15.211335802858589
806,15.211239831506084
807,15.211143116812721
808,15.211043284976933
809,15.210945389481317
810,15.210850812499634
811,15.210758358636777
812,15.210664617409329
813,15.210571106787606
814,15.210480646035345
815,15.210388700264733
816,15.210296979851405
817,15.21020548396785
818,15.210113226007048
819,15.210022603483559
820,15.209927212259444
821,15.20982970851844
822,15.209732319225674
823,15.209635258814176
824,15.209536652885571
825,15.209437837246895
826,15.209336062187726
827,15.209236526473902
828,15.209138561747267
829,15.20903955379792
830,15.208940784421946
831,15.20884265736582
832,15.208746788107458
833,15.20865114902739
834,15.208555739297632
835,15.208460558094172
836,15.208364524809953
837,15.20826829326118
838,15.208173330397939
839,15.208078593906246
840,15.207983780331952
841,15.207892762253161
842,15.207802186887637
843,15.207711454286256
844,15.207615013879991
845,15.207519683914457
846,15.20742426996194
847,15.207327729296226
848,15.207232294890364
849,15.207139272494056
850,15.207049061752292
851,15.20695906302167
852,15.20686658058014
853,15.206776527466278
854,15.20668575774559
855,15.206595200351734
856,15.206503464052583
857,15.206416938510452
858,15.206333150167815
859,15.206252913010848
860,15.206175590111139
861,15.206113558009566
862,15.206059995441999
863,15.206006562499654
864,15.205953253244676
865,15.205900067248091
866,15.205846337500939
867,15.20579273169784
868,15.205740556577041
869,15.205678378628928
870,15.205617471465484
871,15.205551969261409
872,15.205488478263257
873,15.205420348519471
874,15.205349736023694
875,15.205283045356452
876,15.205217423596462
877,15.205151951487007
878,15.205085195599715
879,15.205022298912768
880,15.204957077948178
881,15.204892005044803
882,15.20482707969903
883,15.204762978069503
884,15.204705669359567
885,15.204653932355534
886,15.204602312139318
887,15.204543928053864
888,15.204485675464095
889,15.204426411195337
890,15.204364235361062
891,15.204302199090948
892,15.204239282484776
893,15.204173638001008
894,15.204103980778429
895,15.204032076608739
896,15.203957355470113
897,15.203882800933803
898,15.203806854211571
899,15.203730818549552
900,15.203653415856753
901,15.203581588117492
902,15.203513942417157
903,15.203446446541186
904,15.203382641199571
905,15.203318976864237
906,15.203252508100823
907,15.203185120537757
908,15.203111398738528
909,15.203037556444176
910,15.202963876440581
911,15.20289418577053
912,15.202824647930894
913,15.202754821552446
914,15.202684033993208
915,15.20261640758879
916,15.202548928840278
917,15.202480206961008
918,15.20240699047388
919,15.202333933326226
920,15.202260573364653
921,15.202183672208356
922,15.20210693786585
923,15.202027656307822
924,15.201953557352546
925,15.20187662747702
926,15.201799863756733
927,15.201725870331584
928,15.201658238977915
929,15.201593243401911
930,15.201537806662218
931,15.201478268281734
932,15.201418434717858
933,15.201362687925718
934,15.201307211858293
935,15.201251854456252
936,15.201197403250692
937,15.201146705405257
938,15.201093662052326
939,15.201037411809178
940,15.200975397486138
941,15.200916694293232
942,15.200872765461973
943,15.20082892979897
944,15.200783874324111
945,15.200739875923095
946,15.200694317748614
947,15.20065024923682
948,15.200608207903487
949,15.200560395556208
950,15.200516761589732
951,15.20047526511672
952,15.200434049335076
953,15.200389883281126
954,15.200345571649995
955,15.200301352818093
956,15.200257226494207
957,15.200213192388343
958,15.200171844781973
959,15.200133737320773
960,15.200091594559803
961,15.200051573876209
962,15.200016093669271
963,15.199964828190632
964,15.199915800965165
965,15.199861533765175
966,15.199807378919635
967,15.199751524370114
968,15.199694732084474
969,15.199635476480829
970,15.199575754834028
971,15.199512707518098
972,15.199449247776878
973,15.199386489424077
974,15.199322339640627
975,15.19925791914799
976,15.199196364902607
977,15.199134728270947
978,15.199073369859402
979,15.199012136797013
980,15.198951028700058
981,15.198892132224167
982,15.198833355700366
983,15.19877724692225
984,15.198724949374391
985,15.198677449743483
986,15.19862695742023
987,15.198579657318152
988,15.198533278097086
989,15.198479858736007
990,15.198427729933728
991,15.198379241801842
992,15.198328966854508
993,15.198278181712565
994,15.198227498754008
995,15.198175903610792
996,15.198124675796945
997,15.19807327212936
998,15.198018093474383
999,15.197963025287182
1000,15.197906570061965
1001,15.197848450354783
1002,15.197788970968045
1003,15.197730344235957
1004,15.197671834290187
1005,15.197616365833403
1006,15.197561130469413
1007,15.197504891233898
1008,15.197445236126862
1009,15.197385699265826
1010,15.197326837160354
1011,15.197268091498218
1012,15.197209461934227
1013,15.19715258566906
1014,15.197090676310653
1015,15.19702927351783
1016,15.196967129548922
1017,15.19691079112182
1018,15.196853843219927
1019,15.196797007090169
1020,15.196740988968141
1021,15.19668508057799
1022,15.19662962654453
1023,15.196574280925603
1024,15.19652253879263
1025,15.196469368004843
1026,15.1964155370423
1027,15.196369060715277
1028,15.196327388193652
1029,15.19628673280807
1030,15.196244302839006
1031,15.196206767407036
1032,15.196168134043477
1033,15.1961295754783
1034,15.196091185165406
1035,15.196047878733802
1036,15.196004819689737
1037,15.1959625267466
1038,15.195920315292758
1039,15.195878185092916
1040,15.195835813776132
1041,15.195797859319308
1042,15.195760223845163
1043,15.195723111797943
1044,15.195685999754726
1045,15.195645780887308
1046,15.19560563892021
1047,15.195563568962017
1048,15.195521579290004
1049,15.19547621405061
1050,15.195427581538494
1051,15.195378429872001
1052,15.19533132026218
1053,15.195284290265278
1054,15.19523919037901
1055,15.195194175990153
1056,15.195149246855824
1057,15.195104967464646
1058,15.195060117058254
1059,15.195015091271296
1060,15.19497106523001
1061,15.194928997730917
1062,15.194888058512428
1063,15.194848923080393
1064,15.1948106688077
1065,15.194772486374017
1066,15.19473784689194
1067,15.194698877662118
1068,15.194660548821263
1069,15.194624532547257
1070,15.19458858359339
1071,15.194554228874726
1072,15.194527326665538
1073,15.194500819590994
1074,15.194475960356266
1075,15.194452011223945
1076,15.194427282675013
1077,15.194403116714692
1078,15.194378995589178
1079,15.194357985164276
1080,15.194338442126213
1081,15.194317896147618
1082,15.194299358520391
1083,15.194279519220553
1084,15.194258078296468
1085,15.19423949602108
1086,15.194221873943329
1087,15.194204284288904
1088,15.194189587010916
1089,15.19418029073919
1090,15.194171627453757
1091,15.194162980049692
1092,15.194158882500766
1093,15.194154509994465
1094,15.194150839874334
1095,15.194146338287878
1096,15.194139862038318
1097,15.194132924413307
1098,15.194119371960937
1099,15.19410391986285
1100,15.194092138897725
1101,15.194076081099494
1102,15.194062517883744
1103,15.194047385043241
1104,15.194032915462191
1105,15.194017112713064
1106,15.193995836034794
1107,15.193973341880064
1108,15.193951957402106
1109,15.193927983384901
1110,15.193904281371431
1111,15.193880397294384
1112,15.19385721201307
1113,15.193834723048813
1114,15.193812274459717
1115,15.193808561045799
1116,15.19380079488667
1117,15.19379304263293
1118,15.193785386819817
1119,15.19377597295583
1120,15.193766561952838
1121,15.19375255854381
1122,15.193752283288541
1123,15.193748345953228
1124,15.19374576726197
1125,15.193743346129718
1126,15.193739488738014
1127,15.193734193947936
1128,15.193725853218645
1129,15.193717527264782
1130,15.193703983390675
1131,15.193691960239764
1132,15.193677190873716
1133,15.193666381819353
1134,15.193656538726586
1135,15.193633798670195
1136,15.19361112819585
1137,15.193589546132895
1138,15.19357114124017
1139,15.193552494676362
1140,15.193531816349758
1141,15.193510319564846
1142,15.193488860427541
1143,15.193468180353516
1144,15.193445714632125
1145,15.193423288152166
1146,15.193400900810916
1147,15.193380634523676
1148,15.19336223689378
1149,15.193343369825396
1150,15.19332628854265
1151,15.193311547728376
1152,15.193295808426598
1153,15.19327568867993
1154,15.19325356307294
1155,15.193232137385994
1156,15.1932157633
1157,15.193199948258863
1158,15.193181318240063
1159,15.193158657800279
1160,15.193140066510717
1161,15.193119047156266
1162,15.193098853641834
1163,15.193077198068602
1164,15.193049148562169
1165,15.19301784465965
1166,15.192985191379469
1167,15.19295259406035
1168,15.19292008973723
1169,15.192887902928064
1170,15.192852604982395
1171,15.192817693226841
1172,15.192781051701497
1173,15.192744472651048
1174,15.192708484524088
1175,15.192671965581791
1176,15.19263404440745
1177,15.192595369339646
1178,15.192553631253817
1179,15.192513129240748
1180,15.192472695875157
1181,15.192432196906674
1182,15.192394338478985
1183,15.192353131682134
1184,15.19230939853567
1185,15.192264965038502
1186,15.19222033659618
1187,15.192172992122902
1188,15.192124635869343
1189,15.19207739539406
1190,15.192032755287137
1191,15.191988190142611
1192,15.19194301238787
1193,15.191898906597787
1194,15.19185363886689
1195,15.191809090647029
1196,15.191764616922518
1197,15.191718365806366
1198,15.191672578155172
1199,15.191626866880377
1200,15.191580273266927
1201,15.191530368973718
1202,15.191481892110279
1203,15.191433992879958
1204,15.191384965823453
1205,15.191335622204418
1206,15.191286768700907
1207,15.191237508098824
1208,15.19118687700592
1209,15.191138543675931
1210,15.191091415691202
1211,15.191044535831608
1212,15.19099681535915
1213,15.190948506438863
1214,15.190900329688276
1215,15.190852150608682
1216,15.190807069270473
1217,15.190765218296155
1218,15.190721730960023
1219,15.190681993776884
1220,15.190641757340957
1221,15.190599512965692
1222,15.19055593915251
1223,15.190513479419016
1224,15.190470314734734
1225,15.190427220523404
1226,15.190383900090579
1227,15.190345411631895
1228,15.190306069902563
1229,15.190267056669937
1230,15.1902276172027
1231,15.190189136401495
1232,15.190151443083492
1233,15.190113810906313
1234,15.190071042606244
1235,15.190028814407015
1236,15.189986654538206
1237,15.189944261261545
1238,15.189910115996176
1239,15.18987584154258
1240,15.189840099338735
1241,15.189805604176405
1242,15.189769777600567
1243,15.18973328229429
1244,15.189697369568535
1245,15.189661477699754
1246,15.189626966456881
1247,15.189593408227438
1248,15.1895606260166
1249,15.189527659939378
1250,15.189623922453373
1251,15.189720675121048
1252,15.189816700599591
1253,15.189778724723212
1254,15.189740973071858
1255,15.189704761604975
1256,15.189668607799662
1257,15.189634703557699
1258,15.189600828526462
1259,15.189567802184277
1260,15.189536020163388
1261,15.189504288550145
1262,15.189473203231652
1263,15.18943640012637
1264,15.189399522667692
1265,15.189362057932891
1266,15.189324461086557
1267,15.189287072626236
1268,15.189249759596906
1269,15.189213961341885
1270,15.189177717890747
1271,15.189141359335801
1272,15.189106054394049
1273,15.18907031127571
1274,15.189034646558135
1275,15.188999037785214
1276,15.188964502706924
1277,15.188930231090945
1278,15.188896013108167
1279,15.188865288285644
1280,15.188834611470657
1281,15.188807954537024
1282,15.188779174117846
1283,15.18874993839558
1284,15.188721595703266
1285,15.188691596834458
1286,15.188661644620188
1287,15.188629787531159
1288,15.18859959852695
1289,15.188569128323959
1290,15.188537823529217
1291,15.188507146367169
1292,15.18847838816061
1293,15.188450043484682
1294,15.188417738791644
1295,15.188400064568771
1296,15.188381034531384
1297,15.188360246206175
1298,15.188337310923778
1299,15.188315573595936
1300,15.188279340994495
1301,15.18824343439843
1302,15.1882078474077
1303,15.188174249470414
1304,15.188139354920937
1305,15.188104513849696
1306,15.188070476811305
1307,15.188036491857133
1308,15.188002558867723
1309,15.187971189539734
1310,15.18793986810385
1311,15.187908670746792
1312,15.187875348254751
1313,15.187841182330448
1314,15.18780554492462
1315,15.187771083032157
1316,15.187735195378972
1317,15.187701402697895
1318,15.187667661295544
1319,15.187632961601576
1320,15.187598314482903
1321,15.187563919703095
1322,15.187524362777907
1323,15.187484156003077
1324,15.187444009963555
1325,15.187403913081573
1326,15.187364685624368
1327,15.187327246989858
1328,15.187292081749257
1329,15.187257580444593
1330,15.187223369987088
1331,15.187189210935227
1332,15.187158164034894
1333,15.18712981571028
1334,15.187103332345982
1335,15.187076768884035
1336,15.187050245187748
1337,15.18702649560663
1338,15.18700383916826
1339,15.186984564338426
1340,15.186964797777982
1341,15.186949045302258
1342,15.186933316302651
1343,15.186915728219608
1344,15.186897820473328
1345,15.186879939355668
1346,15.186860128511817
1347,15.18684034708273
1348,15.18682343208178
1349,15.18680335151726
1350,15.186783300701721
1351,15.186765737219725
1352,15.186748199719213
1353,15.186729815503307
1354,15.186712174931474
1355,15.186691333759375
1356,15.18667052332647
1357,15.186649725264797
1358,15.186629823192746
1359,15.186611158134683
1360,15.18658948428889
