Alpha,Energy,Energy2,TimeElapsed
0,13.727369433781638,188.4406715715224,8.3699856s
0.01,12.599124081960891,158.73792763264686,10.5124642s
0.02,12.57672403643287,158.1739874885883,12.4168825s
0.03,15.352698235854476,235.70534312120913,14.4076379s
0.04,12.631864740763255,159.56400682893795,16.5665991s
0.05,15.318868967773847,234.66774645182457,18.5694825s
0.06,16.350838103478708,267.3499066861712,20.5532368s
0.07,15.726608923808332,247.32622824240786,22.574107s
0.08,17.3646418452959,301.5307864154014,24.6337693s
0.09,19.24159935899403,370.23914589203946,26.8658003s
0.1,20.462344070606775,418.70752486389625,28.7782258s
0.11,19.7108941909813,388.5193498080603,30.7841102s
0.12,21.139301251203058,446.8700573891152,33.0421745s
0.13,21.211108838599944,449.9111381629327,35.0961129s
0.14,23.12598997003561,534.8114120941877,37.2903902s
0.15,22.788204749802407,519.302275718917,39.8447464s
0.16,25.09455839762453,629.736861171788,42.6037419s
0.17,27.104992129248714,734.6805983266347,45.2488101s
0.18,23.942986587056954,573.2666067079892,48.2907313s
0.19,27.44591307013432,753.2781442533699,51.3074245s
0.2,27.052848777508338,731.8566269787343,53.8569896s
0.21,29.35077700496243,861.4681107950314,56.7730947s
0.22,29.7407209645286,884.510483489951,59.2867184s
0.23,31.00439374458557,961.2724314692969,61.4616374s
0.24,30.389831215996598,923.5418413367612,63.7285149s
0.25,31.02900739894914,962.7993001640405,65.8780144s
0.26,30.685951881297655,941.627642861315,67.8415211s
0.27,32.7904333408093,1075.2125186780581,70.050209s
0.28,34.639846357945565,1199.9189557020745,72.0291751s
0.29,35.47919975389787,1258.7736151769868,74.0954228s
0.3,36.28177812884499,1316.3674241907347,76.1545296s
0.31,36.21712723898438,1311.6803054447846,78.258889s
0.32,37.49119469428062,1405.5896796044556,80.2454098s
0.33,38.31376708374546,1467.9447481474972,82.1276701s
0.34,38.1890827029364,1458.4060376917164,84.1123241s
0.35,39.60329139794537,1568.4206895505738,85.7982994s
0.36,40.20436848144294,1616.3912449916427,87.4596842s
0.37,41.11542074382629,1690.4778229418614,89.1519737s
0.38,41.223686248426155,1699.3923079086796,91.254763s
0.39,42.05540926833067,1768.6574487267933,93.3259333s
0.4,42.86136645294843,1837.0967342139331,95.2694406s
0.41,43.44301623538661,1887.2956596280644,97.1766789s
0.42,44.02491916357428,1938.1935073592501,99.2427621s
0.43,44.68998514484716,1997.1947722466596,101.3953908s
0.44,45.261749425756385,2048.6259610799584,103.2870489s
0.45,46.642612034019024,2175.5332573560163,105.3364733s
0.46,47.06978573158233,2215.564728817071,107.3709781s
0.47,47.98653874791732,2302.707901005371,109.2899242s
0.48,48.52720854086564,2354.8899687686626,111.6923424s
0.49,49.36471709806193,2436.875294171688,113.8473699s
0.5,50,2500,115.5959116s
0.51,50.709937779130165,2571.497789563253,117.4489115s
0.52,51.328439625050144,2634.608714342418,119.860716s
0.53,51.94476331137273,2698.2584354745345,122.4763703s
0.54,52.69864843701468,2777.14754708807,125.0360921s
0.55,53.50532457187084,2862.819757541245,127.5260597s
0.56,53.92964432232644,2908.406536732636,130.0314542s
0.57,55.108926226684765,3036.993749858184,132.4836s
0.58,55.702718864628174,3102.7928889118034,134.6461963s
0.59,56.62086340595196,3205.9221728354696,136.992184s
0.6,56.47726583540323,3189.681556242805,138.9560761s
0.61,56.550288239226425,3197.9350999395906,140.6973154s
0.62,57.62813553867587,3321.002005663997,142.3768376s
0.63,59.16768981606263,3500.815518169801,144.0676636s
0.64,60.54671131823642,3665.9042514538583,145.7547271s
0.65,59.14060501865518,3497.611161972582,147.3424599s
0.66,60.97076963243651,3717.434749571642,149.1216644s
0.67,58.69404425161623,3444.9908306106845,150.6888899s
0.68,62.37550551580793,3890.7036883525857,152.4232183s
0.69,62.071085115842514,3852.819607458166,154.3025453s
0.7,63.793243630599086,4069.577932912971,156.1635612s
0.71,65.22281073631356,4254.01504034498,158.15354s
0.72,65.53148155146893,4294.375074330513,160.0114582s
0.73,66.61215224613076,4437.178826861704,161.7759714s
0.74,64.8132002590376,4200.750927818111,164.1150606s
0.75,69.02776412673947,4764.832220336781,166.6273337s
0.76,67.53581145135777,4561.085828393348,169.0961808s
0.77,68.05220938352359,4631.103201978936,171.1603938s
0.78,65.29562819439069,4263.519061300108,173.4273002s
0.79,69.64001396892776,4849.731545592454,175.7973226s
0.8,68.66613837476828,4715.038559302825,178.3353701s
0.81,70.9642928806217,5035.930864046655,180.7821106s
0.82,68.43629940674582,4683.527076489758,183.549253s
0.83,72.38456580891511,5239.5253673451625,186.0614152s
0.84,71.05919200887288,5049.408768953864,188.593106s
0.85,70.71547090153993,5000.677824826541,190.974972s
0.86,74.33742119961573,5526.052190609079,193.1492805s
0.87,72.73969822316064,5291.06369759648,195.0073649s
0.88,73.86062351775897,5455.391706432129,196.8249903s
0.89,75.909325855753,5762.22575187489,198.8012678s
