Alpha,Energy,Energy2,TimeElapsed
0,38.0368969173082,1637.5916588877365,2.5703216s
0.01,158.3964967289752,31957.02225701215,2.5942237s
0.02,1065.4026840806118,1263275.6797679483,2.6140118s
0.03,416.8407245470946,210406.27754009608,2.6359787s
0.04,753.796036410278,672906.638421028,2.6555638s
0.05,689.4230240790365,545665.1278073459,2.6787367s
0.06,492.1924338276282,290132.3599558796,2.6969877s
0.07,1059.304164588772,1320385.805299418,2.7110464s
0.08,755.5698176087764,675727.9087043392,2.7197162s
0.09,854.2519803987853,860571.58784973,2.7382413s
0.1,943.1188342145501,1024634.0502821293,2.7479785s
0.11,855.8684229013448,846762.8696444812,2.759897s
0.12,540.7469563768616,386309.3134137129,2.7745376s
0.13,879.4138447633837,922695.8290196724,2.7950594s
0.14,702.9897368073516,598519.5023892941,2.804214s
0.15,771.3302369228729,702740.43391382,2.8132225s
0.16,972.9459071251824,1000850.7631466611,2.8257758s
0.17,544.9626584216214,362738.6395922411,2.8328383s
0.18,807.5687724446095,716244.7706850136,2.8484173s
0.19,612.7748094115929,450658.2344919993,2.8676977s
0.2,722.1257559555276,568371.3167114564,2.8753583s
0.21,695.9009229753409,522105.2455949227,2.8872448s
0.22,642.2986174368313,466393.61205687874,2.9025001s
0.23,681.5716787176615,486003.3402698129,2.9180562s
0.24,618.6237305409406,413734.9732436861,2.9251891s
0.25,643.5293588304644,436148.35885172134,2.9381004s
0.26,653.7200730013523,447519.594518056,2.946923s
0.27,545.0467099648283,320930.3773664316,2.9561818s
0.28,619.2318132266689,395282.5649413292,2.9784086s
0.29,623.2068173702952,390695.5894598118,2.9921651s
0.3,598.4788786312797,362795.3519338115,3.0084533s
0.31,583.2836358803588,344669.6734335227,3.0174187s
0.32,483.7791866311201,253850.01284523561,3.0284452s
0.33,522.0879227552183,279129.7686106094,3.0410888s
0.34,533.196193811444,287263.58774965553,3.05421s
0.35000000000000003,515.9939658489611,271879.89308078925,3.0686641s
0.36,508.95599726046447,260452.3701675313,3.082929s
0.37,481.2857392165443,236303.13249651235,3.0904826s
0.38,485.8924734012924,237357.41734918527,3.1017314s
0.39,503.33131905182927,253342.416738454,3.1100126s
0.4,448.77435706554127,204531.09256182946,3.1187251s
0.41000000000000003,460.04406636710416,211641.32998029634,3.1339704s
0.42,430.18010112902607,186764.00757584695,3.1414044s
0.43,410.3393411812569,171616.73461459242,3.1576986s
0.44,428.31673280964475,183975.69831924507,3.1650179s
0.45,388.33428881763155,153791.35682173716,3.180364s
0.46,393.6755686752879,155708.45660364453,3.1892827s
0.47000000000000003,394.4425538270035,155972.39894163367,3.2009782s
0.48,395.81301105050755,156667.9397168684,3.2135358s
0.49,358.68387454339774,130844.9562554567,3.2229459s
0.5,370.07946381082866,137064.64388960224,3.2375729s
0.51,382.02238274249055,145941.10091624982,3.2577989s
0.52,368.03752861794584,135451.6224712055,3.2850796s
0.53,370.8231965250596,137509.84308106257,3.2980616s
0.54,351.1723131033127,123427.52280902736,3.3193621s
0.55,339.092902307287,115101.16608534049,3.3266741s
0.56,347.87359112844035,121020.39791548192,3.3454722s
0.5700000000000001,324.62628194208025,105687.0196312067,3.3637781s
0.58,323.1123709339877,104476.93231411449,3.3739808s
0.59,324.0937510302633,105036.75945686604,3.3879977s
0.6,311.74707928568364,97186.24144315363,3.4188926s
0.61,309.68394054634933,95904.14303231442,3.4493622s
0.62,318.5887214027164,101515.23242531213,3.4633606s
0.63,297.59632555727563,88563.57298519206,3.4770252s
0.64,290.69640110439224,84519.64936995445,3.4958388s
0.65,289.6428958508655,83893.00711687528,3.522342s
0.66,290.0772095765955,84151.19818347583,3.5406051s
0.67,290.467108636927,84371.1411998961,3.5574059s
0.68,290.6746849007565,84491.77244215389,3.5862894s
0.6900000000000001,276.7181554788324,76572.93757160688,3.6016271s
0.7000000000000001,276.4384482257446,76418.2156574577,3.6187376s
0.71,272.24156995484304,74115.4724114773,3.6431237s
0.72,265.3251463127818,70397.43326589925,3.6826572s
0.73,259.2752610855457,67223.66101097774,3.6957222s
0.74,259.1181245837252,67142.20248778706,3.70837s
0.75,254.14140930009302,64587.855921037306,3.7516354s
0.76,254.88350064562832,64969.272796388876,3.7717974s
0.77,247.07922697318642,61048.14440166744,3.7997774s
0.78,256.41620293629245,65749.2691282658,3.8358062s
0.79,249.64705394037176,62323.65154110732,3.8917975s
0.8,238.56926562624804,56915.29450144739,3.9433712s
0.81,233.10012015216856,54335.666014955386,3.9619031s
0.8200000000000001,234.62407889552478,55048.45839757313,3.978082s
0.8300000000000001,237.52255578225984,56416.96450533712,4.0202887s
0.84,224.09901422161423,50220.368175099364,4.0373953s
0.85,221.3859962123316,49011.75931892661,4.0549884s
0.86,225.67681240097232,50930.02365546387,4.0702525s
0.87,233.58991786569817,54564.24972850358,4.0771701s
0.88,226.09596582055357,51119.385760328725,4.1046686s
0.89,219.5053624580287,48182.60414783066,4.1144923s
0.9,210.12668364195724,44153.22317836722,4.1288054s
