Alpha,Energy,Energy2,TimeElapsed
0,203.40235116377602,43545.41067749214,2.5382316s
0.01,552.6649611778622,345797.1973196521,2.55801s
0.02,81.43422234882522,12140.96538515969,2.5749547s
0.03,256.71525551215194,88155.53267777889,2.5936579s
0.04,498.21956977945933,301175.28052199644,2.6198855s
0.05,843.1370964636941,848296.3625854882,2.6305265s
0.06,1064.1893228461388,1317959.504999973,2.6433184s
0.07,926.7563335074035,1017063.8074699284,2.6618599s
0.08,801.9752065399324,728635.0498918127,2.6770753s
0.09,671.9552986969226,533440.7836226713,2.6844211s
0.1,846.1934865643434,839291.4017637185,2.6990614s
0.11,629.5176899706398,471650.3769224561,2.7084563s
0.12,857.2644337845662,893433.0447251442,2.7206646s
0.13,978.8622664648514,1113552.293282839,2.7414766s
0.14,670.7065097417575,573692.0824229271,2.7542825s
0.15,971.3429689486959,1036147.4536035827,2.7645541s
0.16,735.3629624090267,619652.1136521634,2.7786723s
0.17,900.2311558425711,848268.3425401245,2.7880509s
0.18,582.3015277671096,387752.57666392776,2.8090619s
0.19,723.4116241572574,581839.395714027,2.8226679s
0.2,800.9067505745201,678723.589799556,2.8361052s
0.21,699.2098067106544,545034.3255287026,2.8557523s
0.22,751.3750537412867,584093.0873738318,2.8691877s
0.23,602.49609553083,404898.6752669418,2.8766519s
0.24,593.6438240930689,400769.9768058713,2.8971411s
0.25,673.8922711669777,469239.21019990375,2.914091s
0.26,719.3737086059122,524891.4938135906,2.9337355s
0.27,592.6299438698442,372135.0628571314,2.9533647s
0.28,616.8777780643719,394348.1703129603,2.9707834s
0.29,614.87586138672,384604.59353295754,2.9842081s
0.3,595.551180530247,364569.7971979432,2.992758s
0.31,529.9212420224184,302272.97674250876,3.0057536s
0.32,587.2398415954484,346839.4962061149,3.0175984s
0.33,544.5689652727964,299848.5989554991,3.0346741s
0.34,547.0771101348435,301267.7419624452,3.0492334s
0.35000000000000003,483.74950642526284,241362.5166347344,3.0696725s
0.36,511.23883148078966,265908.7506325353,3.0842903s
0.37,517.064581959466,267489.6539686707,3.0903293s
0.38,482.51580866472364,236402.9920116342,3.1048108s
0.39,468.7521047301548,221634.3921413681,3.1106898s
0.4,470.5853363279798,221629.11080168176,3.1201349s
0.41000000000000003,460.87063783861885,212434.84014626063,3.1275529s
0.42,447.39591107900463,200166.15806312714,3.1417141s
0.43,429.7597715310694,186408.46667136395,3.1549014s
0.44,423.7588063169892,179571.52593119847,3.1700949s
0.45,423.11246134227076,179024.15494311365,3.1888514s
0.46,405.1485536493032,164145.35052412126,3.2024965s
0.47000000000000003,414.2267177727124,171749.65004511896,3.2247982s
0.48,403.09470830807885,162505.8636273853,3.2463787s
0.49,396.3502188467611,157093.49597987562,3.2737172s
0.5,376.9872018469724,142855.68442377023,3.3009337s
0.51,374.2119963438406,140034.61820764298,3.3141542s
0.52,359.9426106634525,129596.68090811824,3.3294039s
0.53,353.9775709906786,125300.30648566557,3.3466353s
0.54,348.8843454730176,121853.5213244649,3.3683328s
0.55,328.8077257612378,108900.79762717937,3.3771146s
0.56,349.3301810527801,122031.57539436915,3.3876695s
0.5700000000000001,331.09483060367575,109623.786852477,3.4037881s
0.58,328.21539488136193,107725.34543712805,3.4131504s
0.59,310.6657008946557,96797.94569427326,3.4275155s
0.6,312.8939574290189,97970.98400548208,3.4496382s
0.61,314.0024828992105,99022.62030809767,3.4949113s
0.62,312.23658060152934,97555.27769460947,3.5183218s
0.63,314.103156161104,98660.79271036696,3.5346112s
0.64,294.22992267673334,86572.07322318525,3.5586341s
0.65,292.58023477101307,85603.19377866146,3.5784266s
0.66,286.4452132569056,82050.8601977937,3.597643s
0.67,281.2388380573131,79108.73575840506,3.609148s
0.68,274.91512728759295,75578.32721155322,3.6283018s
0.6900000000000001,271.72554348596634,73834.77098274416,3.6450232s
0.7000000000000001,279.765549507538,78268.76269125505,3.6616114s
0.71,265.78413151115365,70641.20456313797,3.6820867s
0.72,272.16041253224506,74071.29014972219,3.7064838s
0.73,273.1895735024987,74632.5430704767,3.7196135s
0.74,255.19018496196733,65122.03050092309,3.7274743s
0.75,261.33008793111753,68293.41485808602,3.7472338s
0.76,248.05623069401577,61531.893586123166,3.7628918s
0.77,247.8749360297159,61441.98391173593,3.7847636s
0.78,245.91156589361685,60472.49824025023,3.8071454s
0.79,235.96471568863856,55679.34705002021,3.8460358s
0.8,250.00381608953197,62501.90805932881,3.8935708s
0.81,232.26181053989396,53945.54863526945,3.9429471s
0.8200000000000001,251.993418362468,63500.682898001694,3.9630197s
0.8300000000000001,225.21150391265084,50720.221494597674,4.0146841s
0.84,227.29452984605,51662.80329793684,4.0250177s
0.85,235.8271159913166,55614.42863678193,4.0416981s
0.86,225.8819877767782,51022.67240198858,4.0738068s
0.87,228.01858095406325,51992.47326030426,4.0807155s
0.88,213.50148140969463,45592.11880037583,4.0965212s
0.89,211.9778827377586,44934.62276998264,4.1076845s
0.9,211.94523196660606,44920.781353378596,4.123798s
