StepSize,Alpha,Energy,Energy2
1,0.2,21.929280024343367,499.6035938654169
1,9.85433323922279,151.3595565331931,24352.314788255626
1,8.311402205471891,126.13474245253036,16983.56519373055
1,6.727816345745064,99.39321161483295,10562.411474793978
1,5.16127787482999,78.80387256900114,6614.803670987103
1,3.5616895435927436,54.026060696684134,3091.564629225149
1,2.1588584145152634,34.027280134565785,1224.5173416545485
1,0.6090156030112701,15.208458590707085,231.94597053516668
1,0.07095494943053904,55.30973310909723,3237.853004296098
1,76.40787303934212,1090.7364867397032,1276366.2504056573
1,74.9630076936007,1143.982616342329,1389781.2875290152
1,73.47765491637153,1077.8281502475643,1248856.4804513117
1,71.62196113075008,1106.2199270445865,1297663.4000828592
1,70.14379621640347,990.889475343584,1042925.8768894691
1,68.81906326752105,1095.9029309031653,1275234.2065091168
1,67.25766527252453,1016.2235064272147,1102809.7943818057
1,65.65414491166656,975.8358416935484,1028176.7193643501
1,63.93716429840376,948.2870506189316,959380.1689641288
1,62.36525115505876,933.5177689379269,921366.6765603779
1,61.06299107157284,952.7973053727576,956228.2881339965
1,59.76536403113306,908.2153461656897,865972.0704542022
1,58.63274787253322,863.5034285465406,798886.8509726303
1,57.11942871832905,880.296559341351,822270.5479421701
1,55.59037418629105,832.4268835532771,734945.8770706874
1,54.14026395356172,806.1598216343838,694737.9938594246
1,52.48586757144759,831.0081680275481,728432.3167529539
1,51.12559494951632,762.7912479349657,616321.3324396882
1,49.79080646860332,743.2389220138077,589564.9540585327
1,48.355794876187005,753.2982011610911,599257.9749540859
1,46.941655700068466,691.934101972812,515476.09164597833
1,45.238118565556796,724.6413707550519,555578.5040408857
1,43.66834314567029,664.2646296952962,470439.7951551664
1,42.09329054262213,606.5748958909129,394016.59950576146
1,40.64945613486435,623.9310983781448,414077.40037614084
1,39.11040923162429,580.9934471071961,361846.0235887602
1,37.43016118399665,577.6571133901132,350100.27659457014
1,36.228132289522954,563.4297074662262,334324.305462483
1,34.82283439257505,530.8438530188051,299075.41403992224
1,33.33635318756075,505.2973312479163,269519.604613489
1,32.03225621220917,477.9441454291708,242398.10925289273
1,30.63034247705916,458.00035329061456,224088.503960527
1,29.01384361141268,434.02548049539604,200031.45571516332
1,27.628804100843396,407.2035465924929,177067.93889141834
1,26.12616524843243,375.3664139871098,150959.37537312487
1,24.5537101872818,370.08296917905324,145834.05888489773
1,23.01287070188465,353.97766939394614,132827.35493833726
1,21.556342939409742,335.81439702110106,119761.09963769763
1,20.002318060128324,305.0005148813984,98526.79861277525
1,18.564753662570745,288.2291018891184,87899.51153927752
1,17.152020394285742,256.05909319344215,69866.26804715916
1,15.628366529450885,236.10257917014766,59534.17190378499
1,13.998766779252719,206.5978242565087,45790.63843275007
1,12.330327365649538,180.992140430199,34930.702844212996
1,10.870335351632141,166.3683662702486,29257.307418922537
1,9.513800556592145,141.77947614122982,21432.126343355267
1,8.01459440771411,118.9581122455582,15143.228236614383
1,6.413548291832493,96.06175470398927,9901.232239210747
1,4.750664286035542,72.49544610987061,5578.495765644181
1,3.230892312259763,50.37992418783501,2689.5250948391963
1,1.6700614875637878,27.310175276689037,781.0959689355038
1,0.21983406912015946,20.522096107201918,434.7504739861395
1,6.978750491288855,105.66948108095394,11892.538186827915
1,5.452022039381049,81.40132189709145,7086.05349771431
1,3.8726468575612674,58.829812442854646,3686.127710150229
1,2.2996396718710423,36.17501536699336,1381.7056423025329
1,0.8211022780324131,16.81333674690332,286.880214451775
1,-0.22409022530580103,626.083195472141,391976.2478908716
1,-1.914979657050615,-1330.5913175646656,1770455.5498344884
1,-1.3788192431371862,-897.4732857916296,805450.2442093956
1,-1.0125437774848396,-574.6151181453619,330179.2322098024
1,-0.4920127542432601,-3.299235435765303,10.884845612168808
1,-0.4869304544465121,4.236518985295498,17.947913633664207
1,-0.49335781887771735,-5.274444865639935,27.819490445925457
1,-0.4835871655997325,9.404971044601306,88.45259582363812
1,-0.49612359180259225,-9.354225956268234,87.50066823479568
1,-0.48029761842409785,14.182058565311399,201.12877386257585
1,-0.4988688242917851,-13.34099766808616,177.9804389751768
1,-0.47571592819625214,21.22240065342739,450.3857856364318
1,-0.50640908772526,-24.23474662452497,587.3170707824111
1,-0.469541433763501,30.779496704220627,947.3679436821519
1,-0.514226750494723,-35.344001811521736,1249.1859721976077
1,-0.4700514957493141,29.911212654155033,894.6716957241724
1,-0.5120097402015671,-32.282670031512254,1042.1603627649947
1,-0.47082571681057733,28.669292958080835,821.9201395128241
1,-0.5097682718725844,-29.094841250549155,846.5013223833224
1,-0.4656877486545562,36.88718646748906,1360.6509189827611
1,-0.528333948424828,-55.35109470591763,3063.7130480179803
1,-0.44924172575752874,62.93629144559502,3960.93717155798
1,-0.5434025134032562,-75.6357512085793,5720.709653759443
1,-0.4500407879983976,61.569864929385346,3790.810359305093
1,-0.5366130811234906,-66.71748112539879,4451.1777759304505
1,-0.44248038906771386,74.36221713966567,5529.684041072967
1,-0.5896768847255006,-135.68272737550416,18409.618411758795
1,-0.40395376018788365,140.8496686742544,19838.430781262403
1,-0.697884331770052,-262.3675958078147,68836.0669691097
1,-0.388820479955335,169.6291364005564,28773.756178379135
1,-0.6797368603160575,-242.3380274536746,58727.13227880838
1,-0.4617141338957444,42.82539260207253,1833.9959115617116
1,-0.5346964938424498,-64.095849692896,4108.236865497822
1,-0.44475831452831327,70.09089005242582,4912.683741512983
1,-0.5515770961724191,-86.35039533007966,7456.316210484354
1,-0.4496530358165472,62.398564006986554,3893.541854719569
