Alpha,Energy,Energy2,TimeElapsed
0,16.387552685643662,268.5518830247468,601.9022879s
0.01,17.816288396996832,317.42013224496395,601.9097066s
0.02,7.813811778564109,61.055654510827196,601.9164208s
0.03,3.907398757182415,15.267765047630682,601.9258783s
0.04,13.17422892188428,173.56030768621224,601.9361231s
0.05,6.178719197639313,38.17657092327659,601.943916s
0.06,11.170642216675926,124.78324753298244,601.955148s
0.07,5.464885375146442,29.864972163489465,601.9664022s
0.08,4.360100284674958,19.010474492422652,601.9840884s
0.09,4.013710794461718,16.109874341578518,601.9943546s
0.1,6.131183372386735,37.591409545831574,602.0085148s
0.11,2.918595879897319,8.518201910153605,602.0168588s
0.12,11.258941007601168,126.7637526126432,602.0265126s
0.13,3.5686940833009335,12.73557746018709,602.0346535s
0.14,3.6584135882817255,13.383989982924371,602.0451088s
0.15,1.5790060848297738,2.4932602159294506,602.0513389s
0.16,1.1241708944062312,1.2637601998301058,602.0584579s
0.17,3.1585438711651967,9.976399386075228,602.0675959s
0.18,2.091231444218611,4.373248953288657,602.0796473s
0.19,1.8951102618268234,3.591442904481331,602.0883725s
0.2,3.8170046943733,14.56952483686781,602.0992881s
0.21,3.7801240352593015,14.289337721945065,602.1056148s
0.22,0.9295063933487868,0.8639821352762697,602.1184424s
0.23,2.634078727362395,6.9383707419430936,602.1305527s
0.24,1.7572214440198695,3.0878272033232754,602.1396586s
0.25,2.2065108689911668,4.868690214976154,602.1530454s
0.26,1.0299455636164871,1.0607878640132833,602.1617048s
0.27,0.9376549168401487,0.8791967430745061,602.1720335s
0.28,1.0270838805929814,1.0549012977739376,602.1801541s
0.29,2.7656126933548455,7.648613569645443,602.1920188s
0.3,1.2838573073089974,1.6482895855307094,602.2060003s
0.31,1.3846712561680654,1.9173144876580481,602.2123847s
0.32,2.6020951679265303,6.770899262946598,602.2275096s
0.33,1.4212994820842453,2.0200922177729437,602.2435788s
0.34,1.4572634172250467,2.1236166671824206,602.2500623s
0.35,2.1732536306546795,4.723031343153746,602.2610033s
0.36,1.6949684795044933,2.872918146513774,602.2692302s
0.37,1.4201627490725697,2.0168622338533586,602.2800859s
0.38,1.282477818873276,1.6447493559019553,602.2869094s
0.39,1.6251335793943449,2.6410591508750754,602.2955537s
0.4,1.3598164332759255,1.8491007322072595,602.3018524s
0.41,1.7674443575218195,3.1238595569357175,602.3175589s
0.42,1.8701480869481961,3.497453867115998,602.3289434s
0.43,1.366618272814843,1.8676455035914248,602.3380587s
0.44,1.4511064120303532,2.105709819035605,602.3450528s
0.45,1.4193482817325618,2.0145495448571755,602.3515988s
0.46,1.3877952073573843,1.9259755375641252,602.3583114s
0.47,1.5223177646015102,2.317451376421339,602.3687788s
0.48,1.6115009811611134,2.5969354122832313,602.3757038s
0.49,1.4719393900813327,2.1666055680730056,602.3894385s
0.5,1.5,2.25,602.3960095s
0.51,1.4540414759805524,2.1142366138717033,602.4068928s
0.52,1.5303690466506414,2.3420294189463933,602.4212131s
0.53,1.539281986083732,2.369389032681878,602.4284742s
0.54,1.5346088730431533,2.355024393222777,602.4363989s
0.55,1.592874023219688,2.5372476538480755,602.4441896s
0.56,1.5406461146930421,2.3735904507187664,602.4589289s
0.57,1.5674842715907715,2.4570069416844516,602.4784811s
0.58,1.6173289677280742,2.615752989852358,602.493812s
0.59,1.610150382922716,2.5925842556261687,602.5040572s
0.6,1.7660672175747414,3.118993416992189,602.518114s
0.61,1.340818838835027,1.7977951585749103,602.5266183s
0.62,1.4434488480256762,2.0835445768666516,602.5341385s
0.63,1.6644896753892335,2.770525879477356,602.5453187s
0.64,1.5882780141241513,2.5226270501501578,602.559547s
0.65,1.4420033838853037,2.0793737591366663,602.5682179s
0.66,1.5073732532876896,2.272174124727113,602.5764766s
0.67,1.779775074305803,3.1675993151202264,602.5881841s
0.68,1.4648788843518088,2.1458701458198,602.5989554s
0.69,0.7626211097379114,0.5815909570178835,602.604964s
0.7,2.0333312003064217,4.134435770139554,602.6217885s
0.71,1.9080704162186581,3.6407327132488434,602.6515143s
0.72,2.03864283512976,4.156064609225905,602.6582047s
0.73,1.9258336649003334,3.7088353048634497,602.6706233s
0.74,1.5719822738770872,2.4711282693837777,602.6771368s
0.75,1.9154899482430063,3.669101741819995,602.6923765s
0.76,2.0927761475548428,4.379712003774489,602.7071165s
0.77,1.2371709085645302,1.530591856998385,602.7175019s
0.78,0.9904892237779677,0.9810689024202809,602.7299254s
0.79,2.0707322617586383,4.287932099888046,602.7371355s
0.8,2.2491858485465874,5.058836981302233,602.7467981s
0.81,1.2632185829304103,1.595721188260714,602.7560769s
0.82,2.0718117468527155,4.292403914396901,602.7648205s
0.83,1.430692193043276,2.046880151234979,602.7722429s
0.84,1.8173472049612522,3.3027508633804756,602.7829468s
0.85,1.2852622415848587,1.6518990296437357,602.7958611s
0.86,1.3132290020279256,1.7245704117672613,602.8043958s
0.87,1.947620028311189,3.793223774678877,602.8117461s
0.88,1.9894143348957196,3.9577693958885782,602.8208797s
0.89,-1.1057248467251597,1.222627436665378,602.8291584s
