Alpha,Energy,Time
0.2,72.1672453748334,100.9192599
0.25,62.08909184546409,104.8460229
0.3,54.92854110445518,97.151722
0.35,54.65152373612801,99.5873176
0.4,51.905990554523285,104.0885702
0.45,49.84853182854276,92.8317468
0.5,50.00500003479502,90.3701018
0.55,50.57142469466324,92.777365
0.6,50.805999832962335,82.0287332
0.65,51.52831913725859,78.1724324
0.7,51.99411362973395,78.7321534
0.75,53.374763793735966,78.5545412
0.8,55.29021530404785,77.9534604
