Alpha,Energy,Energy2,TimeElapsed
0,46.04087146518157,2949.046462044286,2.4741187s
0.01,161.97515168634249,29371.44498809656,2.4941551s
0.02,444.822970762786,254764.81088938587,2.510188s
0.03,557.7736291134574,356314.7680742388,2.5247634s
0.04,1009.2703416662629,1274937.5201573714,2.5338072s
0.05,627.5942104127437,469588.6889013935,2.5516339s
0.06,622.9411907002468,513427.21113483905,2.5680046s
0.07,749.9247383422482,657032.9621358225,2.5941772s
0.08,747.801332588823,699473.1210704051,2.6089695s
0.09,1109.6528124885283,1380368.2513917566,2.622087s
0.1,617.8242131993555,472197.580084658,2.6408803s
0.11,884.3657129040167,899654.4928028408,2.6558079s
0.12,735.4711304184848,639721.8881548845,2.6728173s
0.13,689.398414155977,593104.1948281355,2.6929408s
0.14,788.1250206809013,747317.3057689454,2.7062733s
0.15,957.984142174658,999698.3976690568,2.7207228s
0.16,844.5958453261683,799692.1311277995,2.7419677s
0.17,990.0549590729992,1016096.9405659303,2.7579371s
0.18,541.867157430529,380945.54217135697,2.7734875s
0.19,705.5724219539773,552990.0680398258,2.783846s
0.2,778.9270549685762,645988.4899371915,2.7899828s
0.21,838.0493671436953,714781.7446141832,2.8015569s
0.22,748.6377382031113,590993.2995321633,2.8143239s
0.23,740.8725706689673,562564.4813419378,2.8249452s
0.24,663.4636331353001,472602.9430757881,2.8397618s
0.25,613.1954879678018,407311.20282112743,2.8520322s
0.26,629.9944545310146,416656.4351964271,2.8631739s
0.27,596.9142082522999,374240.4242936193,2.8768673s
0.28,602.9503868984482,374542.81836517854,2.8907572s
0.29,602.1006601502279,370480.33735924517,2.908745s
0.3,587.9465736467148,350147.10834715783,2.9230504s
0.31,604.5496622920433,366511.41131129133,2.9309356s
0.32,574.4389924590831,331157.1436288168,2.9526688s
0.33,558.6633331703241,313663.0264014687,2.9618379s
0.34,545.1924955087231,297706.08088056464,2.9747317s
0.35000000000000003,535.8392997693137,287123.75517726695,2.9888395s
0.36,518.5489212774572,268892.9837580165,3.0018168s
0.37,464.52568452599576,224608.45643608732,3.0116825s
0.38,495.22304237560405,247531.19247511658,3.0312213s
0.39,481.21203711441933,231572.0456203642,3.0380243s
0.4,469.72134443343145,220761.7372931079,3.0517509s
0.41000000000000003,406.898492073451,171223.49127418076,3.0629285s
0.42,436.99234141366674,192584.40162184468,3.0775668s
0.43,435.4769134365563,190353.75110041696,3.0867673s
0.44,426.8380771074244,182190.74406876418,3.1011981s
0.45,415.6952169420185,172802.51338847243,3.1132264s
0.46,423.97859613533313,179757.84998088705,3.1271468s
0.47000000000000003,396.786745977559,157439.7217834604,3.1368327s
0.48,395.61958026464424,156546.61236982298,3.1502537s
0.49,399.3246130247412,159494.0417347752,3.1679233s
0.5,377.7554931299617,142749.40476577406,3.1752933s
0.51,348.8984195023022,123836.39454846646,3.1878781s
0.52,365.0640534375562,133271.76311225863,3.2058653s
0.53,368.4144327896754,135932.22462224928,3.2232907s
0.54,343.77013634672994,118285.96028187868,3.2348491s
0.55,342.47391030771536,118013.06583030106,3.2572019s
0.56,332.73263115165884,110711.00383310566,3.2851634s
0.5700000000000001,343.28516700166733,117844.70588336184,3.3091319s
0.58,321.8080949777942,103905.98548287917,3.3324108s
0.59,324.7768979769715,105637.90261646394,3.3548555s
0.6,310.8085331276379,96601.94426495391,3.362824s
0.61,306.8302992928071,94364.29471109313,3.3801054s
0.62,319.4481275054545,102047.10616674135,3.4019908s
0.63,312.3931310061873,97684.80560261894,3.4220955s
0.64,305.64714476881875,93420.17710533117,3.4349972s
0.65,287.77876245124145,82816.61611796748,3.4495486s
0.66,299.03691512733286,89423.07660887139,3.4677311s
0.67,285.4931916559514,81506.36248190203,3.4890355s
0.68,276.0747379165339,76217.26091568338,3.5193301s
0.6900000000000001,269.98484728658786,72891.81776436212,3.5378214s
0.7000000000000001,275.09533038359956,75677.44079886192,3.5520301s
0.71,273.1690137551804,74621.31007597777,3.562233s
0.72,261.99137367744055,68639.47988139275,3.5787497s
0.73,270.4677297016644,73152.7928099726,3.5953039s
0.74,252.0525406514251,63530.48324883828,3.6230631s
0.75,263.9351793384858,69661.7788924389,3.6300408s
0.76,252.54997270717197,63781.48871439318,3.6540749s
0.77,260.9860136857197,68113.69933956228,3.6670314s
0.78,253.34662724527428,64184.513536555685,3.6784665s
0.79,243.50697458964447,59295.646673802235,3.6946752s
0.8,246.66440756929296,60843.32996151036,3.7160497s
0.81,236.09948587498633,55742.96723043267,3.7224235s
0.8200000000000001,234.48168524876286,54981.66071709969,3.748273s
0.8300000000000001,224.98379497296546,50617.708000437335,3.7672733s
0.84,226.55311265909663,51326.312855524964,3.7814417s
0.85,228.03036377405436,51997.846802927495,3.7996836s
0.86,226.21836269885452,51174.74762215028,3.8195425s
0.87,218.2977705393614,47653.9166224559,3.8707218s
0.88,218.26510015863116,47639.65394725744,3.9397962s
0.89,228.93073962759425,52409.28354643726,3.9971162s
0.9,207.14497851880856,42909.04212555754,4.0201808s
