Alpha,Energy,Energy2,TimeElapsed
0,87.91194154077932,7728.509465469401,1.1104638s
0.01,102.26719705401202,10458.579593284125,1.1259085s
0.02,194.54354607114425,37847.19131793542,1.138749s
0.03,670.2417968179393,449224.0662017398,1.1575907s
0.04,971.6825602692431,944166.9979313913,1.168191s
0.05,1154.4074274494344,1332656.508550421,1.1853364s
0.06,1128.6062026634088,1273751.9606903193,1.1914917s
0.07,1460.3434957307736,2132603.125523176,1.2016414s
0.08,1178.3732075892483,1388563.4163641736,1.2078809s
0.09,1602.735916697944,2568762.418673599,1.2154478s
0.1,1357.8737606449322,1843821.1498480106,1.2254668s
0.11,1432.4077747965039,2051792.0332974717,1.2348616s
0.12,1490.8943139972455,2222765.855509317,1.2473189s
0.13,1294.8233595282275,1676567.5323799653,1.2620458s
0.14,1115.404245846207,1244126.6316517459,1.2720032s
0.15,1150.3493119571624,1323303.539520317,1.2825059s
0.16,1062.6074065841515,1129134.5005274962,1.296909s
0.17,986.1816393726518,972554.2258357311,1.3041049s
0.18,922.7782935290745,851519.7790084308,1.3163194s
0.19,843.8343452842174,712056.4022812438,1.3328843s
0.2,800.7109502923498,641138.0259180779,1.3394786s
0.21,732.2344910005406,536167.3498108208,1.3548226s
0.22,702.4774263290894,493474.5345019413,1.3624283s
0.23,649.0130628994841,421217.9558141697,1.3806861s
0.24,602.4479166512865,362943.4922774754,1.3938364s
0.25,560.5463832441735,314212.24776812387,1.4038593s
0.26,530.1096423291098,281016.23289029667,1.424043s
0.27,512.9868182296585,263155.4756773887,1.4472649s
0.28,463.2431462478588,214594.21254561513,1.4554013s
0.29,437.5072203703644,191412.56787620258,1.4654499s
0.3,407.4889754567604,166047.26511880028,1.4709874s
0.31,373.5569905035287,139544.82515405343,1.4783745s
0.32,346.26555873278045,119899.83716452462,1.4895188s
0.33,328.27850390143834,107766.77612376667,1.4975971s
0.34,309.1238525582893,95557.55622047897,1.5081802s
0.35000000000000003,272.29810748043496,74146.25933742651,1.5189017s
0.36,249.94442762113425,62472.21689885642,1.5257555s
0.37,231.0071788592043,53364.3166844884,1.5353983s
0.38,213.07328535562047,45400.22493223767,1.5472515s
0.39,193.98905655078045,37631.75406146189,1.5571614s
0.4,170.44766570036484,29052.406742703326,1.5731793s
0.41000000000000003,151.32866201177163,22900.363946273013,1.5925469s
0.42,132.80173072821975,17636.299684410587,1.6082787s
0.43,114.48086315434335,13105.86802856349,1.6163907s
0.44,97.9156507309322,9587.474658061903,1.635619s
0.45,83.03727685794023,6895.189347982216,1.645707s
0.46,63.35219985488709,4013.501226453556,1.654955s
0.47000000000000003,48.262348763527214,2329.254308172337,1.6601718s
0.48,31.4090378395604,986.5276580069371,1.6703972s
0.49,16.395107739730886,268.7995577973836,1.6771528s
0.5,1,1,1.6827748s
0.51,-13.887444110265957,192.86110391576062,1.689273s
0.52,-28.85680156756785,832.7149967099863,1.7060649s
0.53,-42.615569250291564,1816.086742526396,1.7191711s
0.54,-57.24801529896403,3277.3352556704194,1.7311949s
0.55,-72.42979269075704,5246.074869226042,1.7434256s
0.56,-87.7350814688385,7697.444520343729,1.7703096s
0.5700000000000001,-97.64659957140805,9534.858407858907,1.7806338s
0.58,-111.93047123240073,12528.430390307289,1.7977735s
0.59,-124.55074962631168,15512.88923247618,1.8106532s
0.6,-137.9719678657906,19036.26391675875,1.8171108s
0.61,-150.86009531746177,22758.76835919365,1.8272516s
0.62,-160.89824652146658,25888.24573368263,1.8476392s
0.63,-180.44544533826942,32560.55874332638,1.8668229s
0.64,-196.84259818477918,38747.00846013443,1.8731796s
0.65,-199.52221258900414,39809.113316411764,1.8884408s
0.66,-216.76806526842748,46988.394120217235,1.8995634s
0.67,-229.29282557311558,52575.199859303204,1.9158309s
0.68,-232.0193331469108,53832.97095393718,1.9272687s
0.6900000000000001,-251.75799637401175,63382.08873825691,1.9413436s
0.7000000000000001,-255.70511781923724,65385.10727895,1.9537148s
0.71,-269.36901258175317,72559.6649392687,1.9661903s
0.72,-278.79465179579586,77726.45786993905,1.9905605s
0.73,-299.4769539814618,89686.4459660146,2.0042707s
0.74,-312.87480937659166,97890.64634243857,2.0239299s
0.75,-313.8186169184149,98482.12432458682,2.0335543s
0.76,-332.6663735347587,110666.9160807676,2.0438105s
0.77,-351.9243909498215,123850.7769454028,2.060281s
0.78,-348.04585077828153,121135.91424397782,2.0764319s
0.79,-353.2014555838409,124751.26822654395,2.0936809s
0.8,-366.5257436872143,134341.1207854655,2.1018903s
0.81,-393.63962930854586,154952.1577621694,2.1163824s
0.8200000000000001,-396.73911171792264,157401.9227667263,2.1323431s
0.8300000000000001,-400.56970305331816,160456.0870042235,2.1390394s
0.84,-419.14190730893506,175679.9384625719,2.1703645s
0.85,-428.2040748238395,183358.72969574033,2.1795894s
0.86,-463.01491787541636,214382.81417517856,2.1962037s
0.87,-470.06669617612664,220962.69885393896,2.2129831s
0.88,-461.7504896638911,213213.51470484317,2.2218525s
0.89,-471.6200640800162,222425.4848428386,2.2314983s
0.9,-483.54131731896695,233812.2055545619,2.2541752s
