Alpha,Energy,Energy2,TimeElapsed
0,33.77955791814098,1141.058533145041,627.1182796s
0.01,31.19028513899919,972.8338870520737,637.2810915s
0.02,34.177184579786726,1168.0799458008116,647.4913762s
0.03,40.48081163166198,1638.6961103580998,657.5705214s
0.04,42.17485451064047,1778.718352993691,667.2616572s
0.05,46.98245301549491,2207.350891353187,677.0608331s
0.06,46.48126427107566,2160.5079282375746,687.1154849s
0.07,49.36226061125943,2436.6327726538943,697.1868402s
0.08,48.27467926199576,2330.444657848563,707.1049579s
0.09,56.66890300776525,3211.3645681035055,716.8346646s
0.1,54.304090208612266,2948.9342133850987,725.9099473s
0.11,61.92937989563933,3835.2480942584166,736.030102s
0.12,62.27198807245004,3877.8004984953604,745.5362955s
0.13,65.4577581847725,4284.7181065761515,754.9780022s
0.14,70.91583570659199,5029.055753964348,764.5588273s
0.15,69.66748143623357,4853.55796966795,774.1332259s
0.16,71.90302565473894,5170.045098306046,789.5303139s
0.17,74.03920701895606,5481.804175995832,801.0125161s
0.18,75.12200203288404,5643.315189428634,813.4707239s
0.19,81.40348263662642,6626.526985371539,824.0349774s
0.2,83.88272854426674,7036.312148031142,835.8684666s
0.21,83.42505333397386,6959.739523776384,848.8698807s
0.22,88.50740419026533,7833.560596498997,860.1600851s
0.23,88.29644158894925,7796.261597270727,871.1025237s
0.24,93.36141092504195,8716.353049914544,882.4793863s
0.25,95.76157775267238,9170.279773681117,894.4151474s
0.26,97.2853366517073,9464.436727436023,905.3675249s
0.27,100.55636505610424,10111.582553296503,921.4039881s
0.28,99.33404119465347,9867.251740061112,932.1966872s
0.29,104.77613046535153,10978.037515292364,942.618981s
0.3,106.94244505890107,11436.686555176075,953.9530642s
0.31,107.36367458132818,11526.958619605335,965.9100359s
0.32,110.55277585857971,12221.916250037364,978.1074335s
0.33,113.48712121151524,12879.326680877153,989.6732287s
0.34,114.48764294827862,13107.420387852531,1000.3616166s
0.35,118.5510430454448,14054.349807162906,1010.4877216s
0.36,119.47295821291424,14273.78774414475,1020.878921s
0.37,121.16956528344087,14682.06355097804,1030.1558986s
0.38,124.81556934505349,15578.926350929856,1040.1145896s
0.39,125.51223404325617,15753.320894529114,1055.7642606s
0.4,128.18325205901806,16430.946108425756,1069.207181s
0.41,129.9211018223574,16879.49269873536,1082.3392894s
0.42,132.50267429448368,17556.958695190027,1095.8521468s
0.43,134.12960884686302,17990.751969412475,1105.0803393s
0.44,136.5544639339968,18647.121620301234,1112.9091069s
0.45,139.12904726667173,19356.89179333178,1121.0847199s
0.46,141.77356693027116,20099.744280132076,1128.6372667s
0.47,143.4076363380131,20565.750160055817,1137.0426178s
0.48,145.71234194485086,21232.086595053144,1146.6678724s
0.49,147.9336637293604,21884.368864391483,1159.0031201s
0.5,150,22500,1169.522094s
0.51,152.162083571874,23153.29967693397,1180.3025139s
0.52,154.34361141587289,23821.950384893968,1193.4456519s
0.53,156.33289204246805,24439.973134361968,1205.2693323s
0.54,158.4536613047214,25107.562780871365,1218.0098927s
0.55,160.52285492163864,25767.586952193447,1229.3714952s
0.56,162.65299460745038,26455.996654771283,1241.4457973s
0.57,164.74031118980406,27139.37013091348,1252.4471704s
0.58,166.73449788724201,27800.392785710712,1263.3809163s
0.59,168.21671995448048,28296.86487224411,1271.7935326s
0.6,171.65144202004979,29464.21754756251,1282.7622504s
0.61,174.18788671354883,30341.41987773212,1292.4625909s
0.62,173.73986823532826,30185.541814429227,1304.3138596s
0.63,176.66525182010392,31210.611200660733,1314.2624868s
0.64,180.38004595980823,32536.96098046253,1322.157443s
0.65,181.8419016937251,33066.47721159038,1330.8583545s
0.66,182.2028175119026,33197.86670927568,1339.0163024s
0.67,184.26285634669438,33952.80022904253,1349.321017s
0.68,186.6135652442281,34824.622733161785,1357.4375937s
0.69,188.61612298156123,35576.04184859543,1365.8311442s
0.7,189.68041777616165,35978.66088773922,1374.087096s
0.71,194.8622560555019,37971.29883503998,1381.1640539s
0.72,195.1760664095856,38093.696899118964,1387.7071756s
0.73,196.88936599078687,38765.42244025402,1393.871907s
0.74,201.32897954022533,40533.35800270847,1399.106582s
0.75,201.80115126359092,40723.704651310705,1404.8131942s
0.76,203.14600876373527,41268.30087663561,1411.9510164s
0.77,205.40159367428916,42189.81468393779,1417.0278638s
0.78,208.34826213383698,43408.99833419005,1423.9418072s
0.79,212.79789330471831,45282.94339492628,1429.0593026s
0.8,209.91668904281048,44065.01633869599,1433.8883118s
0.81,209.23147068225933,43777.80832386114,1439.5387543s
0.82,209.7885036650017,44011.216270000434,1445.2091692s
0.83,218.2678315656912,47640.84629638895,1449.9169614s
0.84,219.78146311016212,48303.89152684355,1454.2734398s
0.85,224.49004732373925,50395.78134741469,1458.238s
0.86,219.47120247891303,48167.60871754004,1461.6607289s
0.87,227.31079504366906,51670.19754338492,1465.8926924s
0.88,224.78090997007968,50526.457486977066,1470.4576571s
0.89,231.2135650651766,53459.71267014865,1474.4015075s
