Alpha,Energy,Energy2,TimeElapsed
0,14.771791906347337,251.27378614922932,772.6945761s
0.01,15.334021154264544,264.18443092641326,772.8401295s
0.02,10.287110809448706,118.53765321108577,772.9829683s
0.03,10.530103040686202,111.75513257129103,773.117142s
0.04,15.143086890616003,250.65803456361107,773.3282657s
0.05,9.780535986015229,108.70319706404831,773.5524213s
0.06,13.367150291302465,182.18555853806276,773.6853512s
0.07,12.538986466015176,165.58164877923943,773.8169467s
0.08,12.142882531960417,153.76663107553318,773.9981084s
0.09,11.57714294726518,143.47754654071517,774.1352309s
0.1,10.72207143815993,122.57781801708995,774.2522195s
0.11,11.80398152085982,150.3381767091832,774.3882958s
0.12,10.613847965179705,117.11441864460386,774.5292233s
0.13,10.929135403689497,119.39347532429997,774.6816364s
0.14,15.289176508239423,246.64897957067166,774.8208692s
0.15,13.948707130338395,206.28994778619983,774.9405571s
0.16,14.137365608768716,204.75154250735034,775.0592928s
0.17,12.736420495162209,169.19313280604186,775.1667204s
0.18,12.16953769203373,158.76765926291225,775.3226415s
0.19,12.101596897461413,146.87234864124824,775.4474126s
0.2,11.024435163945817,121.33782137552144,775.5681015s
0.21,12.007817459873685,143.3774145734535,775.6902074s
0.22,13.667200397220306,189.48059003327006,775.8057234s
0.23,11.0435116711288,124.00035027286319,775.9301342s
0.24,12.861000706923456,165.67084516422216,776.0687916s
0.25,12.557419759270424,157.43209525783448,776.2002707s
0.26,12.656207966917458,161.4453905710907,776.3213837s
0.27,14.199965229093316,200.85706839248823,776.4458342s
0.28,13.881609097000606,193.11324975936742,776.571788s
0.29,11.576295695577967,134.30508407469185,776.6795225s
0.3,14.385261733811577,205.7758042367508,776.7892347s
0.31,13.177587728652052,172.5866537638403,776.9029356s
0.32,13.68234551637548,186.16418347198467,777.0333154s
0.33,13.149498747757741,171.7731899574601,777.1482891s
0.34,14.36834395642838,206.05728354881046,777.2634205s
0.35,13.93113069480725,192.86529883957178,777.3805845s
0.36,13.964152014620058,194.4262437510696,777.4949824s
0.37,14.237849224568528,201.82558678049304,777.6352955s
0.38,13.926750110640377,192.79083407891224,777.7481418s
0.39,14.196913408275174,200.30691820795872,777.8592041s
0.4,13.626602592386222,184.46984206624407,777.9472132s
0.41,14.17088005500266,199.30126004599612,778.0505446s
0.42,14.150014664172026,198.92480725125552,778.1806999s
0.43,14.920690653073368,221.84317673493373,778.2892142s
0.44,14.476296070774566,207.9762682509622,778.3922837s
0.45,14.686085617719774,214.06105754961646,778.5205351s
0.46,14.745700267918059,215.75350554940485,778.6433648s
0.47,14.846504312623306,218.68159159319254,778.854849s
0.48,14.891087807657362,219.99261271250614,779.0172162s
0.49,15.023989013602264,223.9307443450488,779.1949014s
0.5,15.120000105535752,226.8000031660729,779.353445s
0.51,15.250720973708901,230.74005490820363,779.5333704s
0.52,15.321084534651769,232.8772914374744,779.8224664s
0.53,15.357751140652383,234.0579707956223,780.1083015s
0.54,15.56923917237754,240.5088161530835,780.3954394s
0.55,15.567058198835527,240.44156987577713,780.6363457s
0.56,15.687717727715839,244.23350806354912,780.964368s
0.57,15.89769066117985,250.96039223391566,781.2279642s
0.58,15.440012869786091,236.61756358326514,781.485034s
0.59,16.33342379224278,264.72365133011465,781.7694926s
0.6,15.087487870747747,226.3452293101504,782.0812179s
0.61,16.209314736582016,261.2709445865133,782.3282112s
0.62,16.51071706351661,270.5167960023051,782.5663794s
0.63,17.082008080263083,289.5321327043258,782.828137s
0.64,16.61380568222334,275.0151024546516,783.1438448s
0.65,16.863389899039106,282.7126882347942,783.4270751s
0.66,17.74254976442351,312.5101154663238,783.6878044s
0.67,16.859193785076126,282.4275760263226,783.9512556s
0.68,17.2355731105192,295.61853204926086,784.2415666s
0.69,17.771210761181205,313.7547689244216,784.6086542s
0.7,18.115341068008057,326.10587434824333,784.8458825s
0.71,18.424032174368552,337.36784256203606,785.0160243s
0.72,16.24423012837179,263.90760130623437,785.2094226s
0.73,17.65920803358184,310.24850291384575,785.3267835s
0.74,18.616822948443804,344.32636638731617,785.4314488s
0.75,19.22725586058082,367.4475003960962,785.5678227s
0.76,18.181155431482633,328.6931766076433,785.7473431s
0.77,18.094177603159814,326.6841415242139,785.8693776s
0.78,17.308275316057994,298.9347991893942,786.0033932s
0.79,17.054470087080567,293.9590768869473,786.1308362s
0.8,16.951016617883255,287.35808078310407,786.2525281s
0.81,18.923771289405153,355.5756427126221,786.3638493s
0.82,20.03219186286739,398.49939344904766,786.4951332s
0.83,18.94264868155715,357.79968224825194,786.6352326s
0.84,19.078183429010807,364.04211476655007,786.8128315s
0.85,19.335566964343837,373.7584057359362,786.9845463s
0.86,21.67619042236162,466.98896308718173,787.1699515s
0.87,19.161871645607896,366.35901489359173,787.3975767s
0.88,19.807017279919208,389.93577856369615,787.6050585s
0.89,18.17334885921151,331.3018976771808,787.7655465s
