Alpha,Energy,Energy2,TimeElapsed
0,7.1943594806003155,59.905704852617674,232.5469508s
0.01,7.791805380841338,64.43931268090716,232.6699452s
0.02,6.884426424188006,51.27855698067142,232.7923471s
0.03,10.07751226049402,119.32126857370172,232.9480826s
0.04,7.9970223068416795,68.30131925037416,233.0654971s
0.05,7.064636401561567,55.35305797022477,233.1802946s
0.06,6.675619897970174,46.54309229977062,233.3130326s
0.07,9.597106604801787,102.4869900011735,233.4749238s
0.08,8.63323949675352,79.50724537783066,233.6052979s
0.09,8.985653540235358,84.25193485643646,233.7198006s
0.1,7.6161444086377745,64.06304554378376,233.8209016s
0.11,5.056171959044427,27.799437912033962,233.9125615s
0.12,8.0405006192193,66.7438369776224,233.9974317s
0.13,6.478228870335742,41.90489047296166,234.0708125s
0.14,9.088854799717113,85.67120075586865,234.223466s
0.15,6.279173941127039,39.625243069869214,234.3194439s
0.16,9.493953672106418,91.59003234905771,234.3985628s
0.17,6.831438373216781,46.877665788394765,234.4878757s
0.18,7.643522370084916,61.113794045645896,234.5684905s
0.19,8.265955484025813,69.2535627508153,234.6385225s
0.2,7.825813486648045,62.910413930639386,234.7250176s
0.21,9.116614680697941,83.55100723761021,234.8036631s
0.22,11.03732574318368,124.75964093933199,234.9268337s
0.23,8.280991989229161,69.00775516751887,235.0699945s
0.24,8.039033361391114,65.03723574871607,235.1490537s
0.25,6.86951926043386,47.129339881042185,235.2242753s
0.26,9.170513947269631,84.98724235734558,235.3023605s
0.27,9.66274197791192,94.65471540963573,235.3875868s
0.28,8.162234968515564,66.94416166733976,235.5278782s
0.29,8.265379331338043,68.15066597043605,235.6424186s
0.3,9.033907898264086,81.18243465486452,235.7923789s
0.31,8.839925293781974,78.55529039725434,235.9170039s
0.32,10.025664169023365,101.2373200224763,236.0370698s
0.33,8.228625437686885,67.34422467427227,236.1519674s
0.34,9.862386469279272,97.4324859534389,236.2380392s
0.35,9.18055646042856,83.74369400334884,236.3292783s
0.36,8.826441466151426,77.33532379657386,236.4112264s
0.37,8.87916243923932,78.34219300953437,236.4920786s
0.38,8.826275245859026,77.57285040197604,236.569177s
0.39,9.158281625532153,83.24621748750143,236.6502317s
0.4,9.463174469054461,88.92667280014626,236.7305664s
0.41,9.56984777594101,90.91378374940217,236.8092685s
0.42,9.341503945493034,86.61171798300722,236.8862993s
0.43,9.29802567051752,85.81361136136698,236.9736964s
0.44,9.892523055640746,97.130305819493,237.0598628s
0.45,9.789370179157148,95.07804580110417,237.1444245s
0.46,9.88029365332652,96.87146588233334,237.2141088s
0.47,9.835751322295621,95.98210705182589,237.2969243s
0.48,10.02562571676447,99.7257610227462,237.3872698s
0.49,10.027051397259646,99.74732866686044,237.4755442s
0.5,10.080000102188423,100.8000020437689,237.5594763s
0.51,10.15140813095323,102.23459030787001,237.6442305s
0.52,10.146114327793645,102.14144050966092,237.7275892s
0.53,10.272800856586546,104.70671587511957,237.8215193s
0.54,10.213876711442527,103.51366247129656,237.902935s
0.55,10.294401852239341,105.21600154718638,237.9702306s
0.56,10.51098179233401,109.67358594984707,238.0364848s
0.57,10.297648501549375,105.2658258416053,238.1212829s
0.58,10.450930937645996,108.40802096188601,238.2017227s
0.59,10.223237564029022,103.76827542995164,238.2815509s
0.6,11.467830051671326,130.51953678895157,238.3659153s
0.61,10.695936294318127,113.53636578138249,238.5434485s
0.62,10.911985948245542,118.29202214354164,238.7312375s
0.63,10.302729374590339,105.47165824266764,238.9490515s
0.64,11.127053723968885,123.03354924942745,239.1261343s
0.65,11.280551252109932,126.34958401107852,239.2769538s
0.66,11.215776142340113,125.59170888977907,239.4208315s
0.67,11.6571556444467,134.9125030420647,239.5846079s
0.68,10.924133056739251,118.74189387830475,239.7370667s
0.69,11.532447980505328,132.1509142086727,239.9442118s
0.7,12.026090392293865,143.78001787813582,240.1616307s
0.71,11.774106762063873,137.90303619473005,240.3363635s
0.72,12.207579174946021,148.3200979356688,240.5525536s
0.73,11.227771628035185,125.55898706416657,240.7453177s
0.74,12.528790192901186,155.98765332933286,240.9432637s
0.75,11.989954159046198,143.0025513058654,241.1559968s
0.76,11.721276553155716,137.7571723041148,241.4152992s
0.77,11.593237419404081,134.04822842268334,241.6273717s
0.78,11.939095476487237,141.71477141824144,241.8609531s
0.79,13.494022877967957,180.94988924595836,242.1159872s
0.8,13.149758472634073,171.88553870539744,242.3426559s
0.81,13.145398094294086,171.7209365225851,242.4907718s
0.82,10.79691014022376,117.62877937295,242.6639853s
0.83,12.44474701115025,154.49618619391612,242.8533983s
0.84,12.675431506243047,160.25566503105668,243.0456839s
0.85,13.295281415950221,176.35265230383584,243.2084615s
0.86,13.309839951061685,175.99343108553978,243.4130485s
0.87,11.258295740261444,128.857642011902,243.6072173s
0.88,13.432478345338081,179.74237138592142,243.7189203s
0.89,13.87066920076245,192.0623097812871,243.8280479s
