Alpha,Energy,Energy2,TimeElapsed
0,147.19110181869993,26117.152896865937,59.9986ms
0.01,122.13946028993314,15333.920553215148,68.9619ms
0.02,603.3877847912333,452597.8879490215,75.0299ms
0.03,367.778836709112,165245.7748072258,87.975ms
0.04,768.5296055430077,736490.210680508,93.011ms
0.05,523.8199560254499,330324.5812288566,105.8506ms
0.06,1141.534172331804,1528982.5686621799,116.6438ms
0.07,471.1920288280645,273827.09184823267,123.8096ms
0.08,624.9489071775682,477358.4807556189,139.3475ms
0.09,630.6722227249015,483358.55046200886,152.974ms
0.1,616.3703674080665,467363.3002122478,182.5936ms
0.11,775.3449372907405,724714.8614808675,199.1591ms
0.12,433.5742674483699,247002.31179394957,211.081ms
0.13,724.8399986779104,621879.8390504764,220.9427ms
0.14,811.0960004465908,790511.3595039488,227.7163ms
0.15,523.4055706500353,365328.30848329724,235.2473ms
0.16,630.1687327803634,459897.1933946779,241.3168ms
0.17,782.2849138887983,682037.6009989828,253.3089ms
0.18,701.7006431094006,572548.7844180918,260.2878ms
0.19,744.364771253556,594887.5772294451,272.5458ms
0.2,769.4809622806744,630463.1867146719,279.7468ms
0.21,608.731925685682,438571.8132821163,302.2929ms
0.22,626.7686172026481,436049.19374345697,308.7978ms
0.23,601.5539133083702,409930.6410710834,319.2591ms
0.24,453.96068778171275,255338.3210365501,328.0261ms
0.25,491.31147415377615,276651.06824980734,333.1821ms
0.26,620.3845562267453,410030.7444389447,343.6404ms
0.27,684.526829196082,470187.8538621065,349.4468ms
0.28,643.0282152151751,417938.7331156164,355.076ms
0.29,573.4970433322814,341357.47893918265,363.0978ms
0.3,443.4621359615504,233988.09970800535,369.5853ms
0.31,574.2688571097074,334533.58501807525,381.1767ms
0.32,591.7566323575012,350692.7267342593,389.0333ms
0.33,465.69866006728466,233998.3137808879,395.6056ms
0.34,543.513631427991,297283.3517017697,404.5606ms
0.35000000000000003,448.7887317069248,224125.71397864426,411.1265ms
0.36,491.95783709244006,245277.3085838841,418.4611ms
0.37,468.96388264020993,224281.65711487702,426.8462ms
0.38,437.56664970868815,199769.3719870859,437.1301ms
0.39,415.4215055804357,180402.86467753572,444.7985ms
0.4,431.17333879320864,190414.99251728738,454.978ms
0.41000000000000003,425.6136470725055,185476.7903445063,460.3898ms
0.42,434.25940288701884,189371.75629442398,466.446ms
0.43,401.7854939191529,168486.3060991993,476.7159ms
0.44,428.1545445703479,185903.81300986945,484.6233ms
0.45,407.31485979883536,166523.11632224475,500.2612ms
0.46,395.7076507542648,157481.73223648677,507.6197ms
0.47000000000000003,392.2824662230277,154110.86833659714,518.1823ms
0.48,415.44932017868325,172598.13763693091,534.9896ms
0.49,393.3568071986387,154768.2504065849,540.8947ms
0.5,386.15389824780874,149114.83313197974,547.2061ms
0.51,368.0591056254338,135467.5052337941,556.6567ms
0.52,359.10592861373567,128983.03743664498,567.8351ms
0.53,373.4119119186222,139608.99908815906,580.0001ms
0.54,325.35684915216905,108109.22659633207,588.5355ms
0.55,341.47409143512505,116604.55512144403,605.3272ms
0.56,339.293975340601,115122.6700272632,620.777ms
0.5700000000000001,335.7740773574958,112767.90549870598,647.7312ms
0.58,327.1098435140091,107394.4258637326,653.5053ms
0.59,328.39635611297797,107844.1667082813,658.921ms
0.6,314.9099786553316,99171.0321285047,675.8625ms
0.61,310.6903502647849,96621.73453175284,694.7416ms
0.62,315.63675569393814,99640.19392235398,720.7608ms
0.63,290.052343359077,84608.84903901603,726.5011ms
0.64,292.1659955327802,85360.96894566026,736.8676ms
0.65,293.3989416454353,86082.93895866167,747.579ms
0.66,284.837227957766,81331.47736387354,753.4685ms
0.67,281.21832388777773,79083.7456902514,761.1757ms
0.68,285.03190329291823,81243.18589478344,770.6406ms
0.6900000000000001,278.8738300299785,77770.61307558975,778.8768ms
0.7000000000000001,267.6880392580033,71656.88636179456,787.8948ms
0.71,267.0305656194257,71305.32297503039,797.0998ms
0.72,259.4817188486047,67330.76241662614,804.1761ms
0.73,267.2433043358396,71418.98371233807,815.6493ms
0.74,268.6117091112863,72152.25027168628,826.0011ms
0.75,261.2776993392362,68266.03617200436,844.0493ms
0.76,254.92501996427293,64986.76580378483,852.5384ms
0.77,243.5837986040615,59513.96878273159,862.0442ms
0.78,244.18139532548767,59648.132625893544,869.3046ms
0.79,254.74880777469954,64896.9550626306,877.0691ms
0.8,247.54861220393644,61280.315404094756,885.5754ms
0.81,240.72921040186074,57950.55274070355,894.8301ms
0.8200000000000001,229.67085261062962,52775.41066364289,901.8105ms
0.8300000000000001,232.1907010047372,53912.5216330716,908.9602ms
0.84,230.8276660401815,53281.41140955714,918.7595ms
0.85,219.72358303835037,48278.452943210556,932.905ms
0.86,218.3491395497395,47676.346742111506,940.074ms
0.87,220.92535235363087,48808.01131257594,946.9717ms
0.88,222.14845248921034,49349.9349433509,957.3632ms
0.89,214.8101858599739,46143.41594919658,972.789ms
0.9,209.97611068384532,44089.96705791456,980.0119ms
