Alpha,Energy,Energy2,TimeElapsed
0,65.86757216139755,4878.944731733469,2.3625299s
0.01,156.30040280146292,34406.37746811196,2.3794213s
0.02,461.1586422905892,270699.027922236,2.3944804s
0.03,623.7486465305062,462305.6869199479,2.4074389s
0.04,427.13965343623585,243101.86391428715,2.4292236s
0.05,435.8427505514413,258329.90131377504,2.4537041s
0.06,1113.2380154490147,1393802.9805008546,2.4683202s
0.07,692.5925616016772,587483.2928947,2.4787831s
0.08,957.165804675375,1041895.1529560888,2.4952016s
0.09,660.1638483418988,520872.57539607654,2.513088s
0.1,782.8131788142794,718553.8970551273,2.5266124s
0.11,960.0258747548435,1055929.2924620793,2.5497765s
0.12,908.7387387144231,999903.6613994509,2.5673569s
0.13,877.5465178826495,875398.6613262814,2.5743873s
0.14,467.6609163851067,258844.9811553436,2.5978246s
0.15,605.48999021169,424401.51046301826,2.6133852s
0.16,697.4793260904225,581514.032886464,2.6280218s
0.17,772.1671572174946,667067.5455738396,2.6384779s
0.18,737.9580222828007,604972.713541375,2.6464653s
0.19,660.6168225213236,500972.7855359561,2.6714595s
0.2,702.8019819710697,549958.6691777506,2.6860521s
0.21,654.472528806165,480510.73592508066,2.6996152s
0.22,701.6703209601642,524902.6627025242,2.7115182s
0.23,658.8195741124047,472508.09887045616,2.7317841s
0.24,704.2069957042312,512122.4351152984,2.7503723s
0.25,621.0456572360141,412399.2327951578,2.766437s
0.26,613.8735582731315,397655.8330023565,2.7765677s
0.27,611.7667310476841,387729.3840131243,2.7867381s
0.28,628.5186444196038,402799.0085570682,2.8027055s
0.29,601.1034242583456,371330.0584580853,2.8143663s
0.3,583.0767495280567,352204.810872971,2.8315744s
0.31,585.8645259338964,347683.63040511584,2.8432028s
0.32,476.6302650214874,245556.272895858,2.8528452s
0.33,536.7313391374411,292466.7833493529,2.8692541s
0.34,550.4536460969073,304199.33826880204,2.8761116s
0.35000000000000003,536.7487126251885,288456.4694541212,2.888539s
0.36,521.5798616955076,272246.05657332105,2.9060584s
0.37,481.7394065846729,234871.8182894651,2.9261491s
0.38,462.9057170069449,217967.23229059586,2.9404905s
0.39,486.46024995912757,237338.84399221098,2.9549857s
0.4,462.7715275837842,214570.43864154522,2.9618118s
0.41000000000000003,452.4476670367227,205038.3178105779,2.9743661s
0.42,439.0088663785573,193003.5512830315,2.9862378s
0.43,412.81711885866326,173391.7777455165,2.9939584s
0.44,432.768684682747,187288.7344420332,3.0093597s
0.45,429.3655218068764,184354.7513164916,3.022481s
0.46,408.74242083817035,167070.36659264707,3.0322568s
0.47000000000000003,381.8737521454519,150940.34820755015,3.0416457s
0.48,404.57632321278135,163735.15418198737,3.053104s
0.49,372.27343254838684,140043.81447368837,3.0651022s
0.5,383.52559002243413,147091.87820205593,3.0733631s
0.51,364.84181257515377,133154.7003069059,3.0817595s
0.52,358.3143751667421,128389.2164900529,3.0915382s
0.53,358.274110857429,129428.65229281083,3.1060378s
0.54,375.6960647754774,141147.53308778047,3.1131911s
0.55,340.9204782028524,116242.10875281009,3.1218446s
0.56,336.83951100795605,113460.85617607877,3.1471573s
0.5700000000000001,343.70089158852295,118130.302878745,3.1630003s
0.58,327.5909864387346,107571.01877232535,3.1782262s
0.59,319.3036696699322,101954.83346468533,3.1954175s
0.6,310.6672102262134,96514.11550973791,3.2106886s
0.61,313.9243452841763,98548.49456209861,3.2207384s
0.62,308.4200597916867,95122.93328190786,3.2311245s
0.63,308.0278715176625,94952.63707822213,3.2494674s
0.64,305.4839485469778,93320.44281985237,3.2688889s
0.65,303.32367605120885,92008.57952820841,3.2944448s
0.66,299.2876665671217,89573.10735919313,3.3187687s
0.67,288.73249308411965,83400.94357142794,3.3335607s
0.68,281.72560674206056,79369.31749418251,3.3544517s
0.6900000000000001,277.5999473102266,77061.73074663994,3.374798s
0.7000000000000001,275.31550615688724,75798.62793042323,3.3876164s
0.71,268.89255120256314,72303.20409222298,3.4056149s
0.72,260.6961902640023,67962.50361816469,3.4208668s
0.73,261.2263598268337,68239.21106837878,3.4370527s
0.74,253.89932694330415,64464.868222262696,3.4564715s
0.75,258.654573529183,66902.18840756339,3.47444s
0.76,262.71152858828555,69017.34725319319,3.5010123s
0.77,244.38325403668546,59723.174853558856,3.5109122s
0.78,240.65560871551128,57915.12200623306,3.5314121s
0.79,238.74402385572748,56998.70892682393,3.5889088s
0.8,237.2852889614306,56304.30835750985,3.6020768s
0.81,234.91889619819264,55186.887790977045,3.6288953s
0.8200000000000001,231.38422863107635,53538.6612591985,3.641114s
0.8300000000000001,240.2087836437856,57700.25973962686,3.6502826s
0.84,238.92863837714054,57090.535948550554,3.668119s
0.85,219.9674742001506,48385.6897059939,3.6943851s
0.86,218.7174988045689,47837.344283326456,3.7107695s
0.87,219.3211027922069,48101.7461299896,3.7257697s
0.88,216.15987557218227,46725.09180738123,3.7425725s
0.89,217.90434092302874,47482.30179309939,3.7598352s
0.9,217.32859288852316,47231.71728690527,3.7819375s
